bleuenn-ank-02
Date:,2012/11/24
Time:,11:50:20
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:RTRO,,,Patient1:LTRO,,,Patient1:LKNE,,,Patient1:RKNE,,,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:LTOE,,,Patient1:LSHO,,,Patient1:RSHO,,,Patient1:BALARD,,,Patient1:BALAVD,,,Patient1:LBHD,,,Patient1:BALARG,,,Patient1:BALAVG,,,Patient1:RBHD,,,Patient1:RTOE,,,Patient1:BHD,,,Patient1:C7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,120.505890,318.410946,648.682041,-99.529920,315.284877,660.253235,-116.551343,281.495203,393.296317,128.484225,291.891615,388.262694,20.712957,254.518996,701.081196,66.590752,273.454552,732.489773,-60.556607,303.633261,755.563309,20.844356,318.575462,864.319038,23.651770,342.761285,912.958118,147.189532,308.826505,127.905409,-145.440192,291.054413,121.721232,103.608484,274.917425,108.927651,-104.678774,271.931784,101.832794,-182.070635,373.458851,87.585224,-59.778681,459.865671,1001.834136,146.276903,443.997131,980.742703,247.219324,196.383307,105.518319,-238.279350,188.616727,104.023257,-47.591401,506.735326,1041.114206,240.170246,519.965476,57.750002,-244.088250,512.173619,57.940787,111.696015,519.637424,1044.658858,186.111756,373.888062,90.749632,,,,,,
12,120.395575,319.084088,649.042157,-99.761052,316.942570,660.543028,-116.767237,282.951241,393.643051,128.381834,292.898522,388.644435,20.219655,255.796835,701.324050,66.101755,274.422289,732.691672,-60.855260,305.042339,755.833212,20.454164,318.898169,864.537515,23.312529,342.685294,913.400415,147.191832,310.020368,128.310265,-145.558397,292.081075,122.009358,103.512956,276.010846,109.555162,-104.783016,272.835728,102.517718,-182.227520,374.222544,87.434640,-58.876925,460.005090,1004.122504,145.742814,443.398206,982.726886,247.242043,197.315513,106.848027,-238.352592,189.526489,105.376602,-47.035228,506.157932,1042.825309,240.149970,520.461176,56.540718,-244.087671,512.734813,56.937054,112.279822,518.736991,1045.884107,186.386615,374.415979,91.152948,,,,,,
13,120.324914,319.660684,649.382838,-100.059777,318.601942,660.867325,-116.999467,284.364317,393.970586,128.256720,293.824667,388.998603,19.749539,256.988302,701.527989,65.699976,275.289018,732.877724,-61.135815,306.363301,756.090066,20.155626,319.174938,864.761654,23.086878,342.520503,913.837247,147.172587,310.835356,128.585728,-145.701767,293.053791,122.358334,103.570398,276.971360,110.270078,-104.910440,273.817442,103.222201,-182.991502,374.251312,87.626385,-57.969967,459.985416,1006.387672,145.215201,442.984756,984.649551,247.191602,198.217902,108.157655,-238.397525,190.427450,106.675512,-46.465836,505.607834,1044.521431,240.133739,520.950686,55.360043,-244.258156,512.976630,55.497454,112.878877,517.945811,1047.060883,186.341737,375.212029,91.143580,,,,,,
14,120.400712,320.041650,649.752091,-100.314899,320.212174,661.229589,-117.245242,285.651757,394.319186,128.091568,294.765906,389.322992,19.296069,258.129813,701.709250,65.325599,276.134296,733.030480,-61.351191,307.617100,756.347419,19.960639,319.471651,864.979807,22.954837,342.349033,914.236664,146.890362,312.180706,128.840134,-145.834111,293.976998,122.736632,103.626798,277.843875,110.966482,-104.966204,274.792324,103.869353,-183.728501,374.246278,87.833166,-57.050743,459.843092,1008.584038,144.723257,442.728925,986.473163,247.161531,199.063393,109.383119,-238.375137,191.290426,107.854141,-45.919185,505.116099,1046.242096,240.084351,521.428176,54.234416,-244.586812,512.740812,53.002316,113.457097,517.302750,1048.197525,186.245891,375.961518,91.120796,,,,,,
15,120.529142,320.463229,650.095268,-100.506358,321.728878,661.609965,-117.446801,286.951225,394.704465,127.910628,295.793657,389.637343,18.845268,259.293188,701.839793,64.928405,277.032178,733.140897,-61.487523,308.867103,756.605146,19.823640,319.802597,865.179371,22.905300,342.250955,914.614243,146.891903,312.970614,129.146602,-145.679938,295.036709,123.708240,103.583109,278.713913,111.498861,-104.997813,275.670246,104.409290,-182.994812,375.785648,87.331737,-56.137360,459.633239,1010.725846,144.308973,442.633445,988.102276,247.202611,199.809014,110.517757,-238.361860,192.130563,108.938573,-45.415253,504.674390,1047.899369,239.925692,521.957035,53.150821,-244.674179,513.002842,51.999921,114.078597,516.639515,1049.256074,186.143139,376.694215,91.070319,,,,,,
16,120.657693,320.978121,650.388090,-100.696908,323.200446,661.929871,-117.616535,288.338093,395.062216,127.736144,296.818936,389.919886,18.439820,260.427910,701.948971,64.576708,277.990359,733.221645,-61.554156,310.120910,756.824681,19.757386,320.148280,865.335852,22.948998,342.193853,914.976170,146.968706,313.630308,129.475174,-145.245610,296.200837,125.313717,103.522807,279.517715,111.922147,-105.003377,276.440224,104.894868,-182.991413,376.356255,87.244819,-55.274005,459.449145,1012.745695,144.030389,442.736688,989.457636,247.209064,200.533702,111.632976,-238.418683,192.906323,109.990515,-44.937777,504.229258,1049.470152,239.967031,522.268028,52.187581,-242.122153,516.149150,50.815813,114.712461,515.966800,1050.222131,186.069977,377.377877,91.026292,,,,,,
17,120.733915,321.632086,650.634146,-100.833956,324.696364,662.182286,-117.757656,289.702318,395.347403,127.586003,297.727495,390.134406,18.141860,261.496648,702.065168,64.343239,278.940233,733.279872,-61.609529,311.308522,757.014657,19.795261,320.544480,865.458534,23.053736,342.229953,915.312332,147.049249,314.251418,129.788241,-145.029189,297.160449,126.310847,103.457521,280.253464,112.362381,-104.948477,277.093375,105.428499,-184.403115,375.322035,87.888169,-54.497533,459.300755,1014.596119,143.846627,443.223795,990.664576,247.127240,201.263142,112.636079,-238.494338,193.616721,110.985962,-44.496624,503.738046,1050.998343,240.199863,522.357318,51.389215,-241.370059,517.371765,50.015968,115.260911,515.446292,1051.145396,186.029744,378.046340,90.996942,,,,,,
18,120.725762,322.536432,650.799629,-100.651721,326.428873,662.511705,-117.853438,290.915001,395.573251,127.516924,298.487806,390.287787,17.965315,262.558071,702.180408,64.224240,279.898947,733.328891,-61.672482,312.380568,757.205058,19.868131,321.000933,865.563146,23.171042,342.422752,915.612359,147.036413,315.025568,130.022585,-145.027952,297.971785,126.662167,103.335750,280.982062,112.830906,-104.933025,277.709985,106.014256,-184.895605,375.301471,88.098032,-53.747962,459.156020,1016.308651,143.694616,444.159222,991.738914,247.077992,201.936129,113.501643,-238.507723,194.261979,111.870103,-44.068204,503.171022,1052.454975,240.259320,522.649458,50.641650,-241.449417,517.675523,49.429769,115.677185,515.167143,1052.098217,186.001855,378.681247,90.977897,,,,,,
19,120.743500,323.529044,650.932346,-100.334711,328.082275,662.742332,-117.938307,291.939845,395.766373,127.535434,299.172543,390.409626,17.896667,263.670961,702.309699,64.195481,280.914543,733.391557,-61.668932,313.382379,757.390846,19.948047,321.498953,865.643937,23.335862,342.727840,915.854879,146.942193,316.006951,130.210835,-145.004933,298.755054,126.994776,103.180718,281.695629,113.284670,-104.971654,278.330296,106.594710,-184.588860,376.126578,87.907323,-52.949434,458.996352,1017.891634,143.650377,445.327828,992.560980,246.955099,202.542692,114.736276,-238.479954,194.842595,112.692490,-43.605834,502.608839,1053.714576,240.228695,523.034181,49.887187,-241.458360,517.931472,48.895865,116.018480,514.931858,1053.065344,186.121951,379.272042,91.157989,,,,,,
20,120.848679,324.441710,651.079362,-100.356229,329.003018,662.751312,-117.933498,292.754314,395.970079,127.583903,299.891436,390.518960,17.924967,264.746124,702.474712,64.228408,281.903115,733.456621,-61.581867,314.365250,757.559497,20.090540,322.008669,865.703549,23.608160,343.060613,916.055536,146.814051,317.016752,130.305865,-144.976627,299.441764,127.318026,103.175480,282.328594,113.709952,-104.958666,278.911519,107.113817,-184.452297,376.820596,87.548049,-52.155803,458.838797,1019.315443,143.806508,446.578388,993.153226,246.617336,203.148755,116.345301,-238.492401,195.446646,113.536147,-43.158719,502.090470,1054.780088,240.266397,523.311684,49.127385,-242.275858,517.272050,48.108352,116.341178,514.553208,1053.984604,186.209450,379.960112,90.889012,,,,,,
