bleuenn-std-01
Date:,2012/11/24
Time:,11:01:05
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:LTRO,,,Patient1:T12,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:LSHO,,,Patient1:C7,,,Patient1:BHD,,,Patient1:LBHD,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:LTOE,,,Patient1:RBHD,,,Patient1:T7,,,Patient1:RSHO,,,Patient1:RTRO,,,Patient1:RANK,,,Patient1:RTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
400,-16.588820,16.260696,620.374634,42.966507,47.676983,652.943970,-59.350792,56.182423,666.647217,-125.449150,84.679573,584.082092,5.316020,103.534744,781.889832,97.436127,43.685116,304.697754,-126.896339,40.930763,310.260681,-112.525139,234.704941,869.942688,12.780890,223.636276,901.515137,12.903705,235.101212,928.803467,-69.351852,304.174927,945.247803,-143.732620,62.152496,39.461582,70.084854,44.690708,21.594152,-100.713524,53.597569,13.811550,-199.286057,135.514297,13.670415,91.388695,292.892822,954.388367,8.858171,133.485565,828.413818,142.395355,224.843781,858.548218,93.302544,82.787888,566.006165,121.185478,63.184673,45.192795,177.385422,115.014412,18.296650
401,-16.540659,16.293566,620.401733,42.955444,47.707737,652.926270,-59.334736,56.197716,666.618591,-125.435341,84.757347,584.080811,5.292798,103.281326,781.888000,97.476563,43.717030,304.713531,-126.898064,40.973900,310.265839,-112.626358,234.174515,870.209167,12.720813,223.018738,901.816406,12.810744,234.429398,929.165222,-69.466179,303.395233,945.794861,-143.715820,62.134487,39.498055,70.082497,44.702393,21.591209,-100.710976,53.566250,13.849495,-199.260956,135.534256,13.688015,91.318817,292.053558,954.925781,8.837789,133.152328,828.472656,142.289459,224.533340,858.941956,93.323685,82.813942,566.015198,121.194473,63.217083,45.198116,177.399857,114.988312,18.300749
402,-16.513767,16.350330,620.409363,42.990532,47.750496,652.909790,-59.307373,56.246334,666.589661,-125.433243,84.829048,584.112427,5.263633,103.051277,781.871765,97.497887,43.761814,304.740173,-126.902473,41.026337,310.276703,-112.720284,233.625992,870.492981,12.636823,222.395020,902.157166,12.732076,233.751068,929.561096,-69.654663,302.473724,946.398376,-143.731079,62.156822,39.519794,70.075104,44.709278,21.594675,-100.703880,53.522453,13.873963,-199.250931,135.566544,13.702120,91.262115,291.216827,955.475464,8.800777,132.792053,828.530334,142.194778,224.151733,859.385132,93.342087,82.849625,566.009827,121.185722,63.228313,45.179886,177.424362,114.950195,18.304922
403,-16.498432,16.450314,620.392883,43.034809,47.821697,652.890869,-59.295135,56.293938,666.558533,-125.425018,84.888893,584.142029,5.235031,102.799080,781.840576,97.523224,43.814079,304.753815,-126.886177,41.089027,310.306458,-112.799538,233.119186,870.812195,12.561452,221.735641,902.528442,12.681825,233.009842,929.992920,-69.882011,301.448395,947.082458,-143.796585,62.201401,39.519150,70.081711,44.684471,21.587521,-100.732796,53.625900,13.868220,-199.429153,135.327682,13.872993,91.136559,290.519287,956.060669,8.739877,132.380386,828.629089,142.090698,223.659119,859.859253,93.298851,83.026093,566.020691,121.189774,63.221172,45.163837,177.436783,114.938377,18.318392
404,-16.488457,16.581772,620.378906,43.021629,47.927807,652.847900,-59.286140,56.337482,666.524536,-125.407303,84.998238,584.156799,5.178720,102.559723,781.806580,97.526176,43.924953,304.750305,-126.854317,41.142159,310.335693,-112.872063,232.581100,871.164612,12.471337,221.017838,902.930115,12.644477,232.232025,930.466553,-70.089554,300.388885,947.800537,-143.870850,62.231564,39.501785,70.088371,44.664692,21.578804,-100.809586,53.842014,13.854860,-199.788544,134.863373,14.211832,90.986366,289.838776,956.685913,8.647919,131.951370,828.730469,141.966995,223.125916,860.325684,93.295532,83.179703,566.031433,121.206680,63.225033,45.161209,177.441956,114.938934,18.333672
405,-16.474802,16.729269,620.352661,43.010773,48.059982,652.785034,-59.250225,56.392899,666.485901,-125.405228,85.131180,584.169067,5.093234,102.365608,781.786621,97.521339,44.068340,304.745270,-126.863258,41.198486,310.359924,-112.951424,231.969696,871.545105,12.343093,220.263062,903.359131,12.612389,231.433380,930.982849,-70.193436,299.396606,948.491516,-143.885223,62.242508,39.508457,70.092262,44.659927,21.579216,-100.853531,53.964657,13.846114,-199.986923,134.613297,14.364593,90.861816,289.133545,957.328613,8.572929,131.501114,828.804688,141.882843,222.536209,860.770691,93.292679,83.333138,566.022827,121.191818,63.224480,45.157459,177.448669,114.933960,18.336056
406,-16.426889,16.891932,620.318665,43.027500,48.229050,652.723755,-59.198494,56.477551,666.416382,-125.391083,85.275429,584.173157,5.055865,102.127808,781.762756,97.541542,44.187569,304.762360,-126.887741,41.306816,310.386932,-113.031769,231.338470,871.961548,12.219683,219.501877,903.825745,12.600297,230.559128,931.535828,-70.223412,298.410126,949.236877,-143.869812,62.238976,39.535511,70.095673,44.660191,21.584442,-100.841385,53.987179,13.840415,-200.000977,134.587921,14.346929,90.722443,288.418243,958.025940,8.513307,131.015396,828.876038,141.848404,221.888535,861.236572,93.338058,83.453392,566.021240,121.178459,63.198368,45.166714,177.447281,114.930695,18.337238
407,-16.367136,17.063396,620.306763,43.041531,48.419617,652.656250,-59.178104,56.605865,666.343140,-125.360802,85.455154,584.169312,5.022414,101.845032,781.727722,97.579269,44.306763,304.790802,-126.889984,41.461636,310.399384,-113.137535,230.689468,872.400330,12.105672,218.722061,904.326660,12.617682,229.639267,932.101868,-70.278336,297.368622,950.062073,-143.864273,62.231220,39.548725,70.088890,44.675747,21.585329,-100.827904,53.986763,13.834197,-199.989822,134.634903,14.346419,90.639244,287.428528,958.815491,8.438974,130.515518,828.961426,141.806107,221.258041,861.776611,93.428581,83.567474,566.055969,121.171013,63.180069,45.189434,177.383057,115.004494,18.295729
408,-16.320604,17.273506,620.308105,43.058887,48.626331,652.594360,-59.183022,56.755947,666.294556,-125.329735,85.659592,584.183777,4.928167,101.607048,781.702576,97.616188,44.431229,304.820007,-126.891953,41.617420,310.412628,-113.242760,229.991516,872.867310,11.995101,217.884750,904.852112,12.621625,228.691650,932.702148,-70.406425,296.273529,950.946228,-143.868546,62.251842,39.544846,70.078148,44.700058,21.573751,-100.838303,53.992622,13.833888,-199.992035,134.647537,14.350354,90.550926,286.303284,959.676025,8.337532,130.031815,829.049377,141.751312,220.610474,862.398560,93.498116,83.752693,566.090881,121.148605,63.173222,45.203094,177.316925,115.086006,18.249165
409,-16.290651,17.536427,620.309570,43.062431,48.872223,652.550110,-59.165596,56.935040,666.239136,-125.291122,85.873878,584.203003,4.813746,101.398071,781.682312,97.633484,44.586884,304.852600,-126.879715,41.764496,310.444153,-113.323654,229.252975,873.384277,11.882193,216.988235,905.399048,12.577983,227.679062,933.363281,-70.602257,295.053741,951.867554,-143.874512,62.274567,39.544052,70.078239,44.711014,21.572756,-100.856812,53.992691,13.844300,-200.022369,134.621597,14.350435,90.385460,285.328339,960.572388,8.187317,129.572083,829.135803,141.675293,219.912399,863.062378,93.522636,84.041420,566.098755,121.138496,63.160973,45.208958,177.375595,115.018280,18.296946
410,-16.280018,17.846056,620.312805,43.054016,49.163799,652.505859,-59.144707,57.157600,666.174255,-125.248947,86.132446,584.194336,4.726545,101.150101,781.651489,97.667175,44.811466,304.888123,-126.846161,41.903530,310.471588,-113.421211,228.476273,873.935913,11.770799,216.075211,905.952759,12.481079,226.621353,934.038330,-70.800186,293.709015,952.823547,-143.889862,62.281895,39.547188,70.066788,44.712749,21.575600,-100.869080,53.978920,13.862045,-200.027664,134.666351,14.351925,90.194984,284.414246,961.508911,8.039111,129.086182,829.227783,141.550552,219.187363,863.727966,93.513504,84.454659,566.119995,121.141083,63.171383,45.227253,177.446167,114.934364,18.347157
411,-16.235933,18.195827,620.302063,43.078346,49.499161,652.456909,-59.125744,57.402054,666.102844,-125.208519,86.434990,584.193542,4.666468,100.868484,781.601746,97.728287,45.100025,304.941925,-126.827744,42.046684,310.497223,-113.527023,227.685181,874.513733,11.670292,215.140457,906.536804,12.347022,225.515778,934.734009,-70.940659,292.396332,953.887512,-143.902710,62.296921,39.541359,70.046562,44.696152,21.568716,-100.887184,53.988586,13.876786,-200.016876,134.654053,14.367531,90.056084,283.336212,962.504761,7.935007,128.541214,829.324097,141.398666,218.419006,864.392456,93.473793,84.985916,566.144470,121.145340,63.200089,45.251827,177.452545,114.920761,18.341499
412,-16.142195,18.564173,620.274963,43.122311,49.851059,652.416565,-59.072803,57.646355,666.027527,-125.164825,86.725586,584.218201,4.586999,100.602547,781.545471,97.808411,45.427601,305.010498,-126.830666,42.233807,310.525513,-113.607918,226.903717,875.113098,11.560844,214.099762,907.205688,12.236920,224.354065,935.489441,-71.061325,291.103363,955.037842,-143.890945,62.294247,39.545914,70.061356,44.666603,21.579222,-100.908035,54.000427,13.885214,-200.031113,134.571045,14.381727,90.000618,281.988953,963.581970,7.817017,127.974754,829.420593,141.248230,217.584717,865.068420,93.425285,85.589752,566.146729,121.123009,63.225800,45.258591,177.451965,114.921112,18.336267
413,-16.055515,18.929737,620.250366,43.132957,50.220242,652.370300,-59.012760,57.924652,665.956482,-125.080246,87.073471,584.210205,4.480733,100.355812,781.493225,97.909233,45.760582,305.078278,-126.834824,42.434013,310.561829,-113.659523,226.091187,875.718140,11.417920,212.937378,907.954102,12.205059,223.164459,936.310974,-71.213089,289.728882,956.176453,-143.889282,62.265053,39.560383,70.081520,44.655121,21.594229,-100.905319,53.976032,13.864240,-200.056595,134.568512,14.378244,89.894447,280.627960,964.742004,7.665019,127.390480,829.529724,141.107437,216.746689,865.794189,93.388710,86.294662,566.154907,121.094284,63.250782,45.253204,177.439835,114.925789,18.339731
414,-15.988645,19.308794,620.210449,43.117565,50.610527,652.310852,-58.972725,58.232620,665.862549,-124.958603,87.512657,584.164612,4.358762,100.082809,781.422668,98.002335,46.110954,305.136963,-126.839470,42.642578,310.617645,-113.732796,225.217819,876.329529,11.249540,211.736847,908.698303,12.203815,221.905914,937.231689,-71.371727,288.273987,957.361389,-143.907867,62.241180,39.570187,70.067703,44.655884,21.602383,-100.875427,53.923359,13.828926,-200.078171,134.618546,14.365966,89.736443,279.323883,965.954041,7.513010,126.777168,829.651794,140.968002,215.937317,866.608398,93.396629,87.025169,566.190857,121.106300,63.259766,45.260918,177.437012,114.909538,18.344305
415,-15.908296,19.723654,620.139893,43.122799,51.016914,652.254822,-58.935726,58.550751,665.744507,-124.833694,87.958321,584.128723,4.240996,99.788078,781.339722,98.095337,46.475456,305.204895,-126.833504,42.909191,310.675690,-113.847404,224.265503,876.962830,11.059508,210.490372,909.435364,12.144613,220.535965,938.240295,-71.506668,286.742920,958.697815,-143.917191,62.232006,39.577496,70.054710,44.676254,21.623764,-100.881622,53.896290,13.818183,-200.081436,134.634872,14.363798,89.582138,277.950378,967.222351,7.382348,126.115623,829.773804,140.804352,215.052338,867.496521,93.488655,87.586296,566.254700,121.137749,63.258362,45.279480,177.440933,114.896255,18.345936
416,-15.809197,20.193302,620.068115,43.155518,51.484680,652.184937,-58.878647,58.914204,665.635925,-124.719421,88.421471,584.103455,4.143106,99.487747,781.272949,98.189415,46.853886,305.293549,-126.804878,43.243874,310.735474,-113.952126,223.235367,877.629272,10.871477,209.186462,910.245972,12.050715,219.113464,939.276489,-71.630165,285.124390,960.098206,-143.929184,62.244560,39.583450,70.068954,44.697540,21.648888,-100.936531,53.908897,13.835814,-200.068283,134.635864,14.367665,89.453125,276.442535,968.582092,7.264529,125.417175,829.900940,140.650009,213.971115,868.411621,93.689903,87.942871,566.335205,121.167534,63.280350,45.292229,177.431870,114.905693,18.342104
417,-15.678422,20.739880,620.009277,43.220989,52.029896,652.089294,-58.787415,59.326317,665.523193,-124.649559,88.903107,584.080078,4.068418,99.163605,781.198242,98.258522,47.279728,305.361328,-126.785812,43.651516,310.806335,-114.058235,222.185333,878.315735,10.711376,207.820343,911.151611,11.986792,217.679581,940.369202,-71.762833,283.371979,961.526855,-143.957779,62.286381,39.599915,70.087158,44.687637,21.673254,-100.998047,53.914585,13.888233,-200.043839,134.655746,14.361927,89.349297,274.854767,970.012695,7.126007,124.712318,830.021729,140.605347,212.704010,869.350281,93.960709,88.289925,566.432129,121.165428,63.310680,45.314495,177.422806,114.943436,18.325335
418,-15.518358,21.397154,619.953247,43.321209,52.638226,651.994446,-58.692463,59.778679,665.386414,-124.614532,89.418190,584.094116,4.017220,98.826584,781.088501,98.329346,47.742634,305.411499,-126.805199,44.113533,310.878296,-114.209755,221.035965,879.034485,10.531958,206.322571,912.113770,11.952542,216.168045,941.595154,-71.921669,281.519806,963.112305,-143.968063,62.321926,39.640610,70.085571,44.678783,21.690578,-101.050964,53.901806,13.926412,-200.007217,134.692322,14.367825,89.188782,273.297302,971.495789,7.000062,123.914085,830.121521,140.597061,211.463287,870.359497,94.131645,88.866669,566.524536,121.136909,63.335045,45.333771,177.422180,114.950150,18.326355
419,-15.333483,22.184896,619.884888,43.416775,53.286327,651.892090,-58.603966,60.279690,665.242126,-124.580498,90.027679,584.169495,3.973103,98.482094,780.957458,98.414337,48.219864,305.468536,-126.855736,44.635239,310.965485,-114.397804,219.689301,879.778687,10.310842,204.718872,913.099243,11.907611,214.563263,942.934387,-72.080879,279.654510,964.813110,-143.949203,62.333675,39.694328,70.077362,44.681427,21.696501,-101.057304,53.866978,13.930456,-199.986847,134.715012,14.386385,89.055580,271.640259,973.084717,6.919721,122.957329,830.205444,140.483398,210.333191,871.433716,93.905212,90.209724,566.492065,121.102715,63.371300,45.329044,177.437790,114.908707,18.346268
420,-15.135101,23.010555,619.801331,43.510437,53.958611,651.758789,-58.493294,60.814243,665.087952,-124.538193,90.668045,584.256226,3.942155,98.124825,780.799683,98.483398,48.761002,305.524902,-126.926018,45.191963,311.088287,-114.588982,218.224152,880.554443,10.064008,203.062683,914.127747,11.848996,212.915253,944.369202,-72.174545,277.745361,966.490906,-143.954834,62.347668,39.737480,70.060539,44.691940,21.695467,-101.037025,53.833298,13.957951,-199.989716,134.717438,14.394646,88.955345,269.996429,974.774780,6.843505,121.938187,830.286560,140.354218,208.999390,872.537720,93.760422,91.437462,566.450500,121.054291,63.418655,45.325317,177.440872,114.897018,18.333521
421,-14.989105,23.767355,619.731201,43.620659,54.660915,651.609253,-58.382038,61.382805,664.929443,-124.477631,91.391129,584.305847,3.924035,97.741020,780.630371,98.543610,49.432011,305.592194,-127.017502,45.727345,311.220734,-114.748436,216.689407,881.419922,9.793902,201.368835,915.229492,11.831393,211.163406,945.954895,-72.242920,275.763062,968.244080,-143.993942,62.369244,39.770382,70.040504,44.696850,21.682035,-101.061493,53.841034,14.008277,-200.001801,134.714127,14.414545,88.822639,268.428345,976.550354,6.764863,120.963310,830.362244,140.316345,207.419861,873.680359,93.718788,92.529099,566.412292,121.020187,63.478905,45.326862,177.428268,114.902191,18.307768
422,-14.887279,24.475620,619.670349,43.708401,55.409046,651.459778,-58.286053,62.016285,664.783081,-124.420738,92.263229,584.347046,3.893636,97.312836,780.450745,98.621094,50.170185,305.667419,-127.139000,46.307751,311.354736,-114.850067,215.037979,882.372986,9.572215,199.563248,916.418091,11.834356,209.325500,947.693298,-72.370117,273.699219,970.150513,-144.038025,62.401451,39.820835,70.035583,44.669514,21.671928,-101.112839,53.850983,14.052258,-200.012817,134.708481,14.458218,88.733482,266.712067,978.408569,6.715275,120.016426,830.417786,140.318359,205.831543,874.877869,93.815392,93.457893,566.440002,121.002731,63.509655,45.315678,177.420593,114.908257,18.282469
423,-14.760726,25.292860,619.572205,43.754505,56.230949,651.303650,-58.187981,62.706619,664.632568,-124.375755,93.145531,584.408325,3.874154,96.845833,780.234863,98.715179,50.940338,305.731812,-127.275398,46.989384,311.495789,-114.923363,213.266006,883.435730,9.451419,197.571060,917.649658,11.821675,207.451981,949.547729,-72.501434,271.524719,972.083069,-144.092789,62.443771,39.885315,70.009155,44.652878,21.654932,-101.139114,53.835835,14.087685,-199.993454,134.744736,14.482373,88.634369,264.953186,980.282715,6.686580,118.974098,830.473694,140.265015,204.255356,876.080017,93.938515,94.502724,566.504028,120.976761,63.457127,45.312397,177.414139,114.902252,18.241638
424,-14.606624,26.334267,619.421814,43.781990,57.151791,651.118774,-58.084038,63.384140,664.476929,-124.646606,93.531181,584.652222,3.891575,96.342018,780.008728,98.826836,51.790108,305.809845,-127.410278,47.725861,311.648132,-114.984619,211.397217,884.615173,9.336488,195.498138,918.876038,11.829783,205.474899,951.495422,-72.576759,269.341309,974.043884,-144.148315,62.489002,39.936138,69.951904,44.671856,21.617905,-101.186478,53.846394,14.127605,-199.950409,134.849075,14.473919,88.510513,263.155151,982.191284,6.662600,117.752754,830.550781,140.210205,202.685410,877.261841,93.922653,95.889130,566.540100,120.938354,63.404087,45.319973,177.410400,114.858681,18.218418
425,-14.437191,27.480604,619.239441,43.839302,58.148327,650.924988,-57.978508,64.015495,664.331116,-125.281204,93.446930,585.065186,3.931673,95.829803,779.787292,98.966949,52.723381,305.948700,-127.538010,48.487480,311.825409,-115.013145,209.368225,885.864502,9.185802,193.388290,920.135010,11.852239,203.436188,953.481079,-72.637184,267.135925,976.083374,-144.184631,62.537865,39.989052,69.892265,44.709377,21.587984,-101.241631,53.860649,14.170838,-199.924942,134.937576,14.464539,88.414734,261.250031,984.121704,6.653295,116.428780,830.611450,140.226059,201.077866,878.458008,93.828094,97.350235,566.567627,120.897690,63.406273,45.324127,177.394684,114.832672,18.210005
426,-14.254747,28.545441,619.058838,43.965034,59.117718,650.746094,-57.849762,64.676460,664.173218,-125.660278,93.786118,585.311462,3.984271,95.349770,779.558289,99.091286,53.741585,306.118988,-127.657608,49.181816,312.020416,-115.033516,207.182892,887.185974,9.080271,191.179321,921.420837,11.863414,201.390274,955.481873,-72.716377,264.836487,978.150452,-144.226181,62.588627,40.059780,69.849373,44.758377,21.578850,-101.245255,53.850761,14.223605,-199.925537,134.937286,14.480528,88.328094,259.287109,986.053284,6.662049,115.145302,830.632629,140.250687,199.417587,879.612976,93.860207,98.593765,566.632385,120.853218,63.457706,45.343872,177.381836,114.850426,18.205902
427,-14.073945,29.589518,618.899536,44.103756,60.044243,650.543762,-57.669037,65.397118,663.990295,-125.557785,94.805382,585.346069,4.026762,94.864166,779.310120,99.163879,54.824917,306.262817,-127.762604,49.918293,312.225922,-115.088623,204.879837,888.571655,9.012687,188.903641,922.710754,11.866686,199.282089,957.500793,-72.819641,262.539948,980.244568,-144.286148,62.640091,40.140167,69.834892,44.785645,21.593403,-101.254303,53.870548,14.314706,-199.941315,134.908264,14.509686,88.247330,257.221558,988.053040,6.692968,113.921867,830.614380,140.247208,197.801956,880.708557,94.102371,99.608910,566.795410,120.811783,63.530506,45.378666,177.404968,114.850571,18.215572
428,-13.883019,30.815681,618.751160,44.205795,61.061310,650.296326,-57.472298,66.155792,663.793579,-125.239532,96.131805,585.259155,4.059415,94.349983,779.037964,99.229507,55.964787,306.386902,-127.824364,50.883690,312.407684,-115.155022,202.402405,890.018066,8.900923,186.573868,924.017395,11.833963,197.127823,959.538269,-72.963043,260.219208,982.394104,-144.325089,62.699173,40.226376,69.829239,44.789364,21.619118,-101.273735,53.899799,14.413311,-199.954041,134.939819,14.517748,88.139488,255.208344,990.077393,6.743149,112.624084,830.551208,140.250168,196.250824,881.838806,93.980980,101.520508,566.806946,120.785110,63.557659,45.448502,177.443069,114.829811,18.214157
429,-13.661240,32.132107,618.595581,44.309055,62.249321,650.032776,-57.288395,66.959366,663.569519,-125.053131,97.337349,585.163513,4.122449,93.832047,778.737427,99.311310,57.143391,306.505493,-127.835579,51.889412,312.541321,-115.208107,199.767746,891.519043,8.752450,184.161987,925.308777,11.776265,194.948807,961.619080,-73.087265,257.835358,984.570313,-144.335846,62.752960,40.319389,69.799072,44.813221,21.629341,-101.279305,53.922977,14.482070,-199.968842,134.941681,14.487818,88.047478,253.171967,992.071289,6.816946,111.183388,830.454895,140.287903,194.636627,882.975708,93.917412,103.349281,566.782104,120.764282,63.560905,45.541588,177.450012,114.834808,18.200657
430,-13.390817,33.368851,618.416870,44.434494,63.533646,649.762573,-57.106636,67.778122,663.313660,-125.073425,98.338928,585.203308,4.266502,93.280846,778.393494,99.371201,58.305080,306.631500,-127.805588,52.804119,312.654877,-115.252136,196.943069,893.064392,8.646214,181.658401,926.599243,11.716804,192.687073,963.752869,-73.147110,255.494049,986.752075,-144.335831,62.808510,40.424122,69.739166,44.872131,21.625860,-101.291481,53.939438,14.552373,-199.962753,134.910950,14.474196,87.983459,250.949112,994.031006,6.940810,109.683327,830.326294,140.267502,192.912003,884.061462,93.932358,105.030937,566.734375,120.697350,63.619007,45.591476,177.439087,114.832031,18.201902
431,-13.045354,34.626354,618.192566,44.571312,64.831688,649.463806,-56.942848,68.571449,663.065857,-125.107094,99.316650,585.298035,4.476471,92.706184,778.001221,99.405258,59.501247,306.769135,-127.777977,53.684288,312.772247,-115.249138,193.855530,894.631897,8.636988,179.028046,927.893005,11.607955,190.315689,965.966858,-73.262581,253.139175,988.939819,-144.325180,62.891624,40.520058,69.674805,44.927494,21.625658,-101.271034,53.921329,14.628312,-199.914474,134.993713,14.531178,87.888832,248.693756,995.954468,7.116742,108.173294,830.163391,140.171600,191.174622,885.166138,93.775772,107.197716,566.654785,120.594925,63.707344,45.613598,177.435837,114.788612,18.222185
432,-12.668049,35.949390,617.929382,44.747890,66.165123,649.113770,-56.775021,69.309242,662.822510,-125.050674,100.321884,585.355469,4.665983,92.171516,777.564697,99.460602,60.770069,306.904633,-127.772507,54.593258,312.897552,-115.211060,190.604904,896.166504,8.684313,176.286102,929.117126,11.471168,187.822723,968.212891,-73.431030,250.645203,991.014465,-144.307236,62.991749,40.579964,69.616577,44.949539,21.621248,-101.204819,53.918846,14.673916,-199.889053,135.075363,14.602809,87.771225,246.435776,997.793701,7.289846,106.638062,829.974182,140.090973,189.385147,886.319519,93.833427,108.948364,566.630615,120.526604,63.742878,45.638443,177.430328,114.746101,18.241287
433,-12.344913,37.282169,617.662109,44.949368,67.512856,648.734131,-56.571632,70.066185,662.526917,-124.924202,101.362587,585.384521,4.855104,91.634277,777.063843,99.531639,62.113331,307.024658,-127.755501,55.493011,313.041931,-115.172462,187.315628,897.628357,8.683878,173.472137,930.255493,11.364444,185.228195,970.418884,-73.531227,248.072327,992.948608,-144.268600,63.082317,40.636829,69.567017,44.963554,21.604990,-101.142624,53.971371,14.692410,-199.877350,135.057907,14.654255,87.670258,244.091949,999.521667,7.463524,105.132683,829.717957,140.002380,187.557495,887.472229,93.814850,110.859093,566.585876,120.446060,63.796246,45.666035,177.416962,114.740685,18.244167
434,-12.030974,38.691051,617.384399,45.095966,68.845680,648.353210,-56.335514,70.901093,662.187561,-124.841248,102.350502,585.385864,5.072203,91.069435,776.472717,99.623810,63.633102,307.105347,-127.739029,56.276707,313.186066,-115.139771,184.005127,898.971375,8.659162,170.619476,931.333008,11.327115,182.577972,972.528015,-73.590332,245.418457,994.823669,-144.208725,63.132969,40.703053,69.502319,45.000175,21.588703,-101.085800,54.031944,14.687750,-199.825455,135.082809,14.679586,87.602333,241.682236,1001.216919,7.691381,103.697762,829.363708,139.895828,185.797501,888.572266,93.686142,112.943909,566.577271,120.358627,63.896538,45.724632,177.393906,114.769440,18.228764
435,-11.736153,40.165081,617.079956,45.197075,70.262749,647.952698,-56.111858,71.729034,661.826965,-124.851089,103.235840,585.360168,5.264082,90.566277,775.850159,99.756317,65.299431,307.179596,-127.709297,56.949211,313.307343,-115.103401,180.698120,900.170593,8.699341,167.782471,932.340149,11.365066,179.876144,974.479187,-73.614632,242.657013,996.635620,-144.159866,63.179905,40.733643,69.418480,45.041714,21.580883,-101.009308,54.069645,14.650257,-199.769684,135.170639,14.677612,87.528488,239.260880,1002.890747,7.953555,102.295387,828.945740,139.808685,184.034027,889.589355,93.451363,115.139389,566.564941,120.281616,63.992233,45.799683,177.362473,114.800064,18.228422
436,-11.493499,41.563869,616.760132,45.333561,71.798019,647.527527,-55.945751,72.510178,661.459839,-124.890068,104.074646,585.313232,5.457632,90.136314,775.249878,99.883316,66.926163,307.315918,-127.630775,57.604462,313.384003,-115.085907,177.454956,901.228210,8.777070,164.935165,933.258728,11.434460,177.166168,976.278137,-73.650307,239.803940,998.391724,-144.110916,63.235691,40.737015,69.361748,45.066105,21.594267,-100.940620,54.089935,14.615384,-199.738541,135.182159,14.685406,87.465393,236.775223,1004.505676,8.243041,100.905174,828.458252,139.755661,182.258850,890.492920,93.169090,117.528038,566.462158,120.190598,64.094009,45.864738,177.322952,114.803612,18.270647
437,-11.135445,42.931438,616.429382,45.500023,73.322510,647.101685,-55.757439,73.265694,661.107971,-124.874702,104.917747,585.254211,5.719032,89.746513,774.621765,99.977127,68.464066,307.486389,-127.518135,58.306690,313.409943,-115.117645,174.231918,902.163513,8.871418,162.025925,934.084900,11.543868,174.500824,977.912476,-73.752495,236.870071,1000.070129,-144.048386,63.266914,40.743073,69.328911,45.092770,21.640081,-100.879608,54.088337,14.593596,-199.737030,135.111206,14.719901,87.439507,234.216034,1006.071289,8.559507,99.497620,827.877014,139.736816,180.487335,891.231018,92.886810,120.138359,566.299988,120.121315,64.211632,45.957867,177.311951,114.777824,18.326700
438,-10.615079,44.350941,616.088074,45.680344,74.829430,646.683716,-55.503124,74.047958,660.743896,-124.827118,105.747856,585.195618,6.015553,89.416786,773.909058,100.030716,69.984291,307.619659,-127.374565,59.001102,313.462433,-115.133156,170.956161,903.040161,9.005548,159.126236,934.838318,11.665641,171.834015,979.430542,-73.813828,233.988190,1001.662170,-143.993332,63.291882,40.755302,69.286499,45.137585,21.686625,-100.799500,54.104237,14.558590,-199.747787,135.071259,14.759895,87.421562,231.645401,1007.549622,8.878203,98.115891,827.239014,139.723526,178.665176,891.814575,93.168282,121.799133,566.325684,120.072350,64.340889,46.073845,177.305099,114.786972,18.375408
439,-10.087474,45.763256,615.759216,45.915886,76.496124,646.248352,-55.218536,74.886185,660.357239,-124.805229,106.544502,585.149841,6.317753,89.105186,773.106445,100.062088,71.495316,307.710968,-127.189957,59.672768,313.558777,-115.078590,167.607239,903.906372,9.155024,156.292816,935.553955,11.751633,169.144806,980.853271,-73.842155,231.112579,1003.173950,-143.950394,63.306519,40.776745,69.257309,45.168823,21.729441,-100.711838,54.145927,14.516512,-199.752518,135.070297,14.778906,87.346581,229.163223,1008.912415,9.238333,96.834679,826.571594,139.723114,176.847321,892.329834,92.778435,124.623932,566.111084,120.022568,64.454643,46.187744,177.266922,114.834373,18.414148
440,-9.559374,47.212273,615.434448,46.187302,78.278526,645.792236,-54.873829,75.722755,659.973083,-124.775383,107.306831,585.126953,6.677675,88.753593,772.278870,100.096680,72.970993,307.776794,-126.995750,60.343079,313.641937,-114.935722,164.126587,904.765198,9.343891,153.494659,936.207153,11.835455,166.511475,982.118652,-73.908112,228.169266,1004.617004,-143.916122,63.319221,40.787800,69.268120,45.165569,21.792074,-100.635269,54.174007,14.470809,-199.756042,135.069901,14.765933,87.225929,226.778519,1010.174866,9.678855,95.596184,825.845520,139.738327,175.129929,892.808105,92.630821,126.802780,566.065674,119.969727,64.548218,46.294209,177.247787,114.853958,18.460281
