arthur-ank-02
Date:,2012/07/09
Time:,14:55:41
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:L5,,,Patient1:LKNE,,,Patient1:RKNE,,,Patient1:RASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RTOE,,,Patient1:LSHO,,,Patient1:LTOE,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:BALAVG,,,Patient1:BALAVD,,,Patient1:BALARG,,,Patient1:BALARD,,,Patient1:BHD,,,Patient1:RBHD,,,Patient1:LBHD,,,Patient1:LASI
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,25.906988,79.875450,591.667969,148.862579,241.037781,599.407410,125.163162,142.232895,653.669800,11.670836,56.432682,358.692078,141.611252,227.843643,347.345856,143.960419,231.421875,658.956970,120.545547,133.387711,761.458801,113.889671,124.161339,832.946533,162.762054,176.947052,111.166313,9.115877,43.840664,118.674011,131.622009,243.412643,103.606720,-18.827971,72.229195,880.895447,-66.411858,79.213394,101.033699,160.097137,122.540771,85.312378,54.285557,40.728531,84.711372,124.931259,248.227829,908.191528,76.298401,137.764923,927.291260,-230.131500,160.695282,113.101013,163.268997,447.052673,110.258621,-45.225174,-104.847305,59.956413,353.806091,185.839401,57.920906,82.866478,139.634567,1016.668701,90.825813,240.379532,1023.683716,-27.237141,131.823853,1035.816406,,,
22,25.947336,80.339714,591.924988,148.819839,241.606644,599.730896,125.015984,142.707825,653.961975,11.602482,56.860527,358.955902,141.450455,228.266754,347.664520,143.964188,231.876129,659.273743,120.617996,133.755722,761.663452,113.971886,124.355186,833.131958,162.344879,177.507889,111.404198,8.718617,44.243229,119.027718,131.189880,244.008636,103.478127,-18.635046,72.242470,881.115662,-66.773933,79.740021,100.971642,159.930511,122.969566,85.871910,53.891281,41.091957,85.204552,124.873367,248.359924,908.539795,76.907776,137.713181,927.408997,-230.568192,161.325851,112.034790,162.790421,447.642090,109.198326,-45.496082,-104.496078,60.941795,353.506317,186.186783,58.907135,82.969391,139.456970,1016.902527,91.131310,240.138596,1024.018799,-27.114079,131.807083,1036.153320,,,
23,25.944416,80.837173,592.193481,148.749649,242.089523,600.039063,125.016830,143.112167,654.277283,11.410046,57.332745,359.219574,141.321594,228.707077,348.016693,143.978653,232.289841,659.621643,120.704849,134.082855,761.878723,114.071503,124.555672,833.335327,162.024490,178.048233,111.641998,8.329779,44.847233,119.386627,130.773895,244.578430,103.356796,-18.475424,72.286705,881.387329,-67.200134,80.198654,100.919624,159.628265,123.448776,86.397270,53.502625,41.478008,85.757698,124.800911,248.513168,908.876221,77.962463,137.599533,927.461609,-230.971878,161.957993,110.962608,162.336609,448.236847,108.100090,-45.775051,-104.093513,61.902805,353.265259,186.551620,59.947762,83.005135,139.279953,1017.140442,91.432983,239.911942,1024.336060,-26.954643,131.776596,1036.496216,,,
24,25.882318,81.297012,592.462891,148.694122,242.512527,600.380066,124.922447,143.495438,654.564880,11.235809,57.817524,359.508606,141.228394,229.155457,348.372620,143.981659,232.668869,659.969299,120.720421,134.404785,762.114197,114.182846,124.763336,833.546021,161.738220,178.595932,111.902672,7.948598,45.562019,119.752052,130.334091,245.112473,103.239662,-18.363249,72.359749,881.681335,-67.564507,80.540047,100.779984,159.179749,123.996536,86.909424,53.147869,41.895943,86.347252,124.775551,248.659042,909.233826,78.585930,137.569870,927.637085,-231.314575,162.564133,109.851677,162.013550,448.819489,106.999115,-45.996326,-103.723808,62.850517,353.039001,186.923401,60.909557,83.108894,139.104675,1017.358337,91.693375,239.719711,1024.661255,-26.846739,131.816696,1036.795532,53.479141,102.544022,673.151550
25,25.818249,81.726227,592.755066,148.709717,242.943695,600.764709,124.840965,143.870880,654.846863,11.063210,58.309814,359.834991,141.133759,229.565811,348.695221,143.942871,232.999634,660.280334,120.615028,134.703568,762.384338,114.286949,124.986748,833.771484,161.394821,179.195023,112.165596,7.530212,45.965614,120.033760,129.860809,245.685822,103.135818,-18.260283,72.447746,881.983582,-68.070450,81.038048,100.566879,158.764465,124.544456,87.446434,52.781467,42.345837,86.907196,124.716476,248.834488,909.630005,78.715149,137.625702,927.910339,-231.677841,163.155792,108.728706,161.758118,449.391388,105.939499,-46.203995,-103.373444,63.830219,352.752502,187.284866,61.849697,83.217735,138.977478,1017.589539,91.927032,239.571014,1025.017822,-26.796898,131.915314,1037.096802,55.706432,101.622223,674.045288
26,25.780472,82.179573,593.061401,148.729675,243.358871,601.144836,124.975632,144.173233,655.164612,10.801904,58.816910,360.203094,141.065826,229.947296,349.012573,143.856873,233.304260,660.582275,120.533958,134.972519,762.673279,114.371368,125.234680,834.016418,160.989227,179.806396,112.452782,7.120119,46.312340,120.248962,129.387726,246.336304,102.993439,-18.176687,72.530975,882.282654,-66.820213,85.501091,98.199577,158.391357,125.094231,88.004585,52.468704,42.770645,87.433609,124.631599,249.014664,910.045471,78.822418,137.690567,928.167358,-232.167221,163.761520,107.682625,161.428894,449.959656,104.889458,-46.446678,-103.009209,64.780861,352.483643,187.641663,62.831642,83.300278,138.878433,1017.824768,92.190094,239.430283,1025.395142,-26.628544,131.931137,1037.449829,60.261402,99.371338,674.837158
27,25.707119,82.629120,593.371460,148.725601,243.748047,601.501648,125.084366,144.424515,655.459045,10.479062,59.316212,360.573364,141.066940,230.354523,349.325043,143.791977,233.636276,660.909485,120.506226,135.235306,762.960022,114.433762,125.482735,834.256775,160.588654,180.393982,112.761917,6.719455,46.820217,120.421234,128.962479,246.978592,102.835953,-18.137224,72.606628,882.559448,-66.692795,87.405441,97.394958,158.141373,125.649261,88.576233,52.136929,43.160297,87.981369,124.560661,249.194107,910.447754,78.938377,137.764877,928.430298,-232.669510,164.394257,106.629509,160.952347,450.564178,103.806671,-46.719196,-102.664040,65.753113,352.265472,188.014389,63.816193,83.376106,138.776428,1018.063171,92.462181,239.310242,1025.766479,-26.357004,131.857269,1037.839478,62.696098,98.409111,675.315552
28,25.572653,83.051552,593.673584,148.796860,244.085846,601.855835,125.082932,144.710419,655.705383,10.202483,59.787144,360.907074,141.071243,230.798492,349.624908,143.803726,233.976044,661.273560,120.483551,135.472992,763.238525,114.462799,125.706284,834.480103,160.204437,181.006790,113.035240,6.246435,47.347374,120.659576,128.600677,247.578888,102.703934,-18.113462,72.711411,882.811462,-67.027092,87.947662,97.368408,158.029419,126.192223,89.164520,51.707397,43.594078,88.541603,124.513847,249.391464,910.823914,79.030746,137.882370,928.722534,-233.019562,164.970337,105.493286,160.436172,451.176422,102.702393,-47.047001,-102.316132,66.782570,352.028412,188.389069,64.790466,83.511688,138.696762,1018.321289,92.710907,239.226181,1026.104858,-26.177702,131.885727,1038.239502,62.666691,98.776985,675.617004
29,25.422752,83.452660,593.935425,148.928314,244.382797,602.214355,124.993370,145.047806,655.956848,10.016996,60.244839,361.195984,141.029602,231.272537,349.926514,143.833603,234.260178,661.633545,120.494926,135.669678,763.518555,114.443237,125.932198,834.717468,159.852982,181.634125,113.290672,5.743381,47.850548,121.001900,128.229080,248.159241,102.559998,-18.073574,72.852028,883.065552,-67.289124,88.373459,97.363106,157.765839,126.725548,89.731567,51.267479,44.067139,89.086288,124.478539,249.574509,911.168396,79.001183,138.029587,929.046082,-233.422928,165.483475,104.351334,160.036667,451.734161,101.600151,-47.364067,-101.943733,67.754753,351.778961,188.738831,65.749352,83.681534,138.647400,1018.584290,92.982094,239.156448,1026.443115,-26.040819,132.011337,1038.633423,62.400101,99.180542,675.894897
30,25.303225,83.820313,594.164246,149.070694,244.666641,602.574524,124.834541,145.385468,656.235168,9.810438,60.719337,361.446899,140.973877,231.753250,350.224792,143.835632,234.494629,661.968689,120.551384,135.853790,763.779297,114.398262,126.166595,834.988220,159.511139,182.250916,113.549057,5.321840,48.368500,121.269852,127.777733,248.723541,102.412125,-18.019640,73.016129,883.336609,-67.748138,88.929031,97.349167,157.363419,127.249283,90.263443,50.828407,44.499027,89.605927,124.414368,249.740173,911.486389,78.859047,138.182907,929.387634,-233.938629,165.987274,103.278435,159.667099,452.268829,100.517540,-47.656628,-101.612000,68.667892,351.573273,189.102264,66.682472,83.806946,138.622833,1018.838928,93.275146,239.103134,1026.799316,-25.975937,132.184448,1038.993896,62.198509,99.566933,676.145569
