angelina-std-01
Date:,2012/07/12
Time:,14:24:07
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:RTRO,,,Patient1:RASI,,,Patient1:LTRO,,,Patient1:LASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:LSHO,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:BHD,,,Patient1:RBHD,,,Patient1:LBHD,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
188,132.445694,-136.920792,566.468140,229.769043,-96.923355,541.403687,194.756943,-123.683670,604.860901,17.685038,-60.529396,536.433716,50.740513,-109.989006,605.199158,122.365364,-147.874496,672.762878,121.858124,-164.704926,740.437988,208.784164,-102.969719,272.135498,18.468679,-97.656479,273.204163,0.209668,-83.356941,815.285217,242.502365,-99.205795,823.145447,120.989410,-146.366348,849.066345,125.394363,-160.565994,904.864441,206.896851,-107.458092,933.956543,48.108833,-98.870209,945.383972,200.108704,-112.262146,45.235733,6.957615,-94.762207,39.345715,161.751816,-137.440002,15.050729,36.746254,-128.863647,15.802380,239.964569,-44.396839,16.955082,-16.124104,-19.265495,13.812348
189,132.505768,-136.992630,566.439697,229.840927,-97.047905,541.379395,194.696167,-123.694016,604.851440,17.747364,-60.622295,536.399414,50.885529,-110.196739,605.237915,122.421516,-147.868225,672.802612,121.933266,-164.641891,740.524597,208.845566,-102.982491,272.149139,18.522930,-97.602554,273.223785,0.249194,-83.219162,815.290710,242.696945,-99.267586,823.185730,121.078072,-146.237061,849.078796,125.456329,-160.458145,904.868713,206.924225,-107.332520,934.010498,48.100418,-98.690865,945.365723,200.103638,-112.239662,45.263496,7.530640,-94.593620,38.863167,161.730881,-137.430664,15.044467,36.766319,-128.859711,15.802242,239.958267,-44.380493,16.909929,-16.105772,-19.291828,13.831699
190,132.591873,-137.094254,566.409180,229.920807,-97.214653,541.357178,194.685638,-123.775032,604.864136,17.796022,-60.767818,536.371216,50.891979,-110.318405,605.246887,122.481628,-147.865204,672.854065,122.023079,-164.576904,740.650757,208.916290,-102.921638,272.170929,18.591209,-97.590553,273.243896,0.301373,-83.028214,815.293579,242.848328,-99.196022,823.217590,121.170448,-146.049683,849.114014,125.577606,-160.333878,904.888428,206.942413,-107.173164,934.074585,48.102169,-98.517616,945.340271,200.161072,-112.194565,45.301159,5.855927,-95.039543,40.276237,161.752884,-137.481003,15.031208,36.739174,-128.810867,15.807411,239.970215,-44.396980,16.869274,-16.071243,-18.890816,14.601976
191,132.716492,-137.299515,566.394104,230.013016,-97.403717,541.348206,194.747864,-123.944046,604.887268,17.830355,-60.913292,536.350769,50.819645,-110.430008,605.216614,122.519234,-147.847656,672.928772,122.101425,-164.521637,740.770996,209.015060,-102.691231,272.149963,18.537111,-97.794701,273.409637,0.367330,-82.786072,815.281799,242.967499,-98.984604,823.227661,121.297928,-145.802155,849.167419,125.717857,-160.142365,904.910461,206.978607,-106.975533,934.133850,48.117958,-98.347092,945.349365,200.256195,-112.130768,45.328205,5.903624,-95.040390,40.237755,161.747925,-137.534515,15.005836,36.748081,-128.809875,15.812680,239.952393,-44.449329,16.882607,-16.067659,-18.851564,14.611182
192,132.812881,-137.558960,566.357849,230.100220,-97.641953,541.348022,194.823730,-124.181992,604.913452,17.838722,-61.104092,536.364868,50.805984,-110.688408,605.239197,122.555840,-147.808426,673.048950,122.156624,-164.425644,740.914734,209.142502,-102.265900,272.068176,18.394590,-98.131767,273.697479,0.444697,-82.469246,815.285706,243.072464,-98.699631,823.244812,121.406677,-145.486847,849.263733,125.863327,-159.870850,904.921814,207.036713,-106.731682,934.195068,48.152798,-98.100639,945.400024,200.349426,-112.022339,45.329353,7.597913,-94.484467,38.820847,161.724152,-137.589920,14.972653,36.775169,-128.839127,15.796639,239.884964,-44.520863,16.930859,-16.072842,-19.201401,13.878199
193,132.807663,-137.786545,566.317688,230.147873,-97.890968,541.354065,194.853775,-124.413605,604.950928,17.849375,-61.431927,536.421082,50.981754,-111.166283,605.334534,122.631813,-147.816101,673.237244,122.190132,-164.295685,741.138794,209.263229,-101.708168,271.954529,18.399384,-98.148033,273.838745,0.516892,-82.085655,815.324829,243.140121,-98.339661,823.301697,121.479111,-145.094025,849.421204,125.934212,-159.468094,904.938721,207.086823,-106.430992,934.271362,48.227322,-97.792381,945.437378,200.435379,-111.911621,45.341286,7.338200,-94.419502,39.132881,161.773026,-137.700836,14.896878,36.813229,-128.873199,15.763809,239.794540,-44.614601,16.999016,-16.059099,-19.387953,13.587763
194,132.819992,-138.113907,566.333130,230.167175,-98.155762,541.377136,194.867813,-124.642662,605.001526,17.887501,-61.924759,536.527222,51.329205,-111.912994,605.487427,122.718063,-147.851044,673.482544,122.251625,-164.159790,741.475464,209.407883,-100.980492,271.866547,18.681292,-97.710007,273.820435,0.627618,-81.632774,815.395630,243.156403,-97.829956,823.383850,121.591980,-144.642395,849.630737,125.943420,-158.913406,904.990112,207.110718,-106.051399,934.391846,48.321175,-97.456528,945.505493,200.486710,-111.834366,45.376472,7.297065,-94.380173,39.261810,161.792404,-137.784286,14.831854,36.919712,-128.951431,15.727808,239.671173,-44.708908,17.117321,-16.105654,-19.418932,13.946156
195,132.962921,-138.632690,566.445679,230.201691,-98.492043,541.426270,194.998596,-124.996887,605.096436,17.907864,-62.580505,536.718689,51.503460,-112.628677,605.693604,122.809792,-147.863754,673.795105,122.320770,-163.946823,741.945740,209.557281,-99.937607,271.816559,19.120611,-96.709160,273.817352,0.774261,-81.106728,815.504089,243.168549,-97.177422,823.472778,121.644722,-144.055191,849.911133,126.020554,-158.347412,905.093567,207.133835,-105.572243,934.574829,48.383202,-97.010605,945.676941,200.483856,-111.758751,45.433231,7.383436,-94.349197,39.292480,161.712021,-137.780731,14.851730,37.065136,-129.061203,15.694759,239.499100,-44.777382,17.264700,-16.165216,-19.450108,14.554140
196,133.095398,-139.221619,566.657898,230.259506,-98.908943,541.481628,195.194000,-125.435089,605.261475,17.860111,-63.314960,537.027771,51.592018,-113.295685,606.019287,123.002968,-147.909836,674.245667,122.395874,-163.648849,742.558594,209.665787,-98.687454,271.722046,19.441532,-95.040123,273.819427,0.895291,-80.517014,815.635132,243.237701,-96.492508,823.613892,121.615875,-143.324829,850.303345,126.128426,-157.759842,905.277466,207.188477,-104.945038,934.800476,48.403656,-96.289818,945.931091,200.437439,-111.642380,45.501862,7.515298,-94.280937,39.311016,161.680740,-137.773010,14.886392,37.196396,-129.155289,15.663710,239.316666,-44.782963,17.445122,-16.043737,-19.502790,15.097734
197,133.167282,-139.926758,566.955017,230.288239,-99.459694,541.518799,195.406738,-125.952827,605.503540,17.751675,-64.143471,537.453796,51.624020,-113.913452,606.548157,123.282776,-147.996979,674.871277,122.568207,-163.328201,743.281067,209.819122,-97.493568,271.597107,19.710049,-92.926170,273.764008,1.040107,-79.797325,815.841187,243.313766,-95.700951,823.840820,121.714951,-142.473740,850.824280,126.218422,-156.929535,905.530273,207.249771,-104.112061,935.059387,48.467571,-95.340851,946.229126,200.373337,-111.476341,45.560234,7.664551,-94.141899,39.349228,161.672958,-137.746750,14.884618,37.263409,-129.152679,15.653632,239.146896,-44.739319,17.670076,-15.757018,-19.570223,15.596273
198,133.253586,-140.835190,567.306519,230.251572,-100.207840,541.539429,195.737427,-126.707787,605.830261,17.682146,-65.323578,537.923706,51.496449,-114.559464,607.257813,123.564232,-148.110397,675.618164,122.870911,-162.958191,744.101685,210.022278,-96.288483,271.487793,19.979193,-90.414131,273.666626,1.279486,-78.917999,816.206116,243.535843,-94.724075,824.203430,121.953850,-141.381729,851.464355,126.323868,-155.805145,905.760925,207.343521,-103.097755,935.369568,48.681786,-94.313988,946.510254,200.317307,-111.262749,45.623993,7.562518,-94.096230,39.509335,161.593719,-137.658371,14.907318,37.307381,-129.069244,15.732169,238.948822,-44.705753,17.866348,-15.353645,-19.547989,16.050539
199,133.361847,-141.888870,567.663879,230.169067,-101.145622,541.565796,195.954681,-127.517128,606.214233,17.649580,-66.899422,538.345825,51.621422,-115.779335,608.066956,123.862885,-148.227798,676.455994,123.270912,-162.478424,745.085388,210.289200,-95.100914,271.342987,20.128893,-87.634720,273.509277,1.534140,-77.986610,816.680115,243.931946,-93.577347,824.723816,122.263680,-140.127823,852.228699,126.375031,-154.527603,905.928162,207.503799,-101.972778,935.706421,48.982700,-93.101532,946.779419,200.297546,-111.028679,45.702320,7.226161,-94.137299,39.757160,161.500534,-137.553619,14.994043,37.431114,-128.955322,15.895392,238.721756,-44.645214,18.024261,-14.915805,-19.413328,16.410866
200,133.487747,-143.144592,568.045837,230.097855,-102.275917,541.612244,195.959991,-128.284332,606.634644,17.541744,-68.678749,538.664001,51.908833,-117.225739,608.852539,124.200203,-148.350952,677.386780,123.674393,-161.926147,746.193787,210.598816,-94.181046,271.178894,20.134609,-84.795181,273.239227,1.745193,-77.057152,817.187317,244.235046,-92.109100,825.330444,122.599083,-138.678741,853.059937,126.444748,-153.090057,906.047668,207.684128,-100.623260,935.998596,49.141079,-91.574692,947.021179,200.299118,-110.817612,45.768726,7.146112,-93.912552,39.913364,161.409012,-137.443680,15.078485,37.613384,-128.773193,16.059587,238.511520,-44.544090,18.186144,-14.573036,-19.186623,16.719690
201,133.570297,-144.581711,568.467102,230.075027,-103.617493,541.701477,195.998947,-129.209808,607.094360,17.353739,-70.490196,538.786621,52.030605,-118.407639,609.548279,124.492813,-148.489914,678.383301,124.063805,-161.308365,747.300171,210.769165,-93.446457,271.033905,19.916063,-82.187637,272.841003,2.007991,-76.013680,817.708252,244.414291,-90.237633,825.937256,122.940125,-136.896805,853.886292,126.636803,-151.372314,906.118958,207.860031,-98.963844,936.246887,49.118904,-89.853928,947.175354,200.277695,-110.629356,45.804394,7.274609,-93.541046,39.973549,161.316315,-137.329041,15.112741,37.756264,-128.548462,16.216940,238.326965,-44.452602,18.327427,-14.303452,-18.902113,16.916281
202,133.495758,-146.052048,568.896729,230.012817,-105.171722,541.831421,196.101486,-130.339188,607.608154,17.218473,-72.356979,538.713196,52.139362,-119.734413,610.197998,124.654053,-148.579254,679.392334,124.497345,-160.545792,748.408691,210.855820,-92.921249,270.883636,19.580816,-80.583046,272.406738,2.380336,-74.802200,818.221924,244.607849,-88.239067,826.499634,123.424477,-134.953568,854.685852,126.839256,-149.382248,906.160156,208.032364,-97.042786,936.491272,49.176342,-88.081421,947.281189,200.249023,-110.487053,45.829941,7.319160,-93.271248,39.990337,161.258682,-137.233459,15.117590,37.840611,-128.373291,16.351999,238.158035,-44.394676,18.443697,-14.115620,-18.685825,17.015219
203,133.307724,-147.699478,569.402832,229.789703,-106.953201,541.965210,196.130325,-131.624359,608.194153,17.101490,-74.343590,538.545715,52.126514,-121.177299,610.617004,124.770767,-148.647461,680.381714,124.929306,-159.659714,749.564087,211.033554,-92.793526,270.724304,19.353279,-80.007217,272.091034,2.817421,-73.415573,818.703430,244.805222,-86.146751,826.984741,123.989250,-132.899536,855.442627,127.073441,-147.178040,906.213196,208.170731,-94.850311,936.699280,49.408806,-85.964539,947.321472,200.249283,-110.424263,45.848827,7.283122,-93.092972,39.966759,161.225815,-137.187164,15.097536,37.874519,-128.294724,16.389463,238.003464,-44.377251,18.572691,-14.053144,-18.590170,17.074986
204,133.036148,-149.625549,570.023743,229.452606,-108.988037,542.145081,196.014023,-132.939041,608.809021,16.860281,-76.448357,538.353149,51.982212,-122.478424,610.751892,124.905670,-148.707260,681.428528,125.337418,-158.681885,750.775024,211.298508,-93.006645,270.557434,19.264181,-80.063301,271.942261,3.190559,-71.868164,819.132507,245.012039,-83.793518,827.338867,124.490021,-130.628082,856.201294,127.360016,-144.701202,906.332825,208.378937,-92.373276,936.859131,49.680023,-83.377884,947.305603,200.246246,-110.395981,45.819389,7.265895,-93.071426,39.907406,161.179489,-137.196228,15.069747,37.848114,-128.309067,16.341845,237.846268,-44.364262,18.720079,-14.018339,-18.573921,17.128878
205,132.753052,-151.745361,570.678406,229.142807,-111.268280,542.422607,195.841385,-134.283203,609.483704,16.532928,-78.731300,538.224182,51.781685,-123.539986,611.444946,124.993378,-148.704819,682.582825,125.697693,-157.644257,752.090515,211.524734,-93.323059,270.387817,19.189205,-80.689041,271.866638,3.446921,-70.182137,819.470276,245.301926,-81.324951,827.567993,124.992859,-128.102371,856.999512,127.726669,-141.953018,906.568237,208.723785,-89.467766,936.997437,49.886570,-80.646805,947.311523,200.224915,-110.365692,45.773293,7.235498,-93.126724,39.867020,161.137405,-137.224197,15.049111,37.776909,-128.382706,16.251122,237.658524,-44.355171,18.871941,-13.943369,-18.631744,17.223959
206,132.596741,-154.053711,571.407104,228.924469,-113.762466,542.770386,195.740753,-135.828003,610.334656,16.169247,-81.141006,538.262207,51.461964,-124.462296,612.920105,125.026924,-148.691666,683.806641,125.937035,-156.524200,753.482361,211.696442,-93.595848,270.201843,19.023184,-81.657593,271.786224,3.718012,-68.288544,819.648743,245.640289,-78.820633,827.687378,125.462471,-125.343002,857.801514,128.179977,-138.983353,906.887573,209.025467,-86.099541,937.109436,50.192944,-77.689384,947.308228,200.223236,-110.359505,45.766830,7.138868,-93.216621,39.875874,161.124969,-137.263489,15.009810,37.666039,-128.480499,16.124147,237.455139,-44.352802,19.021564,-13.782366,-18.740486,17.396591
207,132.384430,-156.474457,572.304932,228.752136,-116.471405,543.152527,195.640320,-137.492355,611.301392,15.824768,-83.810608,538.496216,51.227356,-125.526749,614.332275,125.121490,-148.765381,685.160522,126.148476,-155.187576,754.922852,211.957596,-93.931732,270.012085,18.828972,-82.890137,271.705872,4.076536,-66.140144,819.679626,246.009018,-76.167610,827.679749,125.825066,-122.288544,858.544006,128.602859,-135.692459,907.235962,209.334595,-82.415421,937.189575,50.588375,-74.233055,947.247253,200.258820,-110.382698,45.766911,7.075719,-93.421547,39.882805,161.146057,-137.321243,14.967765,37.584072,-128.612244,15.995357,237.272888,-44.328110,19.169058,-13.470386,-18.874689,17.652494
208,132.114731,-159.123550,573.340149,228.558884,-119.383713,543.561646,195.451904,-139.157684,612.291016,15.540899,-86.826836,538.870056,51.281448,-127.023102,615.556152,125.274521,-148.903778,686.650574,126.437614,-153.615265,756.414917,212.353531,-94.353592,269.852142,18.698307,-84.239670,271.631805,4.412944,-63.732506,819.670654,246.377075,-73.249062,827.543579,126.247200,-118.903061,859.218567,129.082733,-132.056854,907.573914,209.746216,-78.370171,937.177368,50.887936,-70.280144,947.083191,200.320282,-110.391983,45.731407,7.075559,-93.630226,39.861778,161.191116,-137.365692,14.941846,37.553726,-128.754181,15.893093,237.128845,-44.309402,19.305773,-13.118229,-18.991486,17.980761
209,131.978348,-162.140961,574.445557,228.360687,-122.521088,543.982300,195.394455,-141.065384,613.363708,15.342806,-90.012207,539.262512,51.453072,-128.992615,616.824219,125.429802,-149.034119,688.212585,126.805145,-151.928604,757.915833,212.868607,-94.844124,269.682648,18.555878,-85.408287,271.582092,4.736452,-61.086273,819.634827,246.691360,-70.058273,827.265625,126.765991,-115.182419,859.819458,129.579330,-128.036255,907.815674,210.136902,-73.884819,936.986145,51.248405,-66.004120,946.726440,200.388687,-110.398430,45.669155,7.069002,-93.797935,39.833771,161.236008,-137.395859,14.918332,37.481846,-128.855789,15.799550,237.011841,-44.299747,19.412106,-12.835521,-19.019466,18.289858
210,131.898758,-165.375366,575.525208,228.291214,-125.931755,544.404053,195.467880,-143.237305,614.476685,15.224027,-93.504036,539.615479,51.497375,-131.147949,618.090027,125.620392,-149.160629,689.839111,127.179184,-150.114059,759.411255,213.529800,-95.523643,269.494293,18.317362,-86.470795,271.524567,5.213775,-58.215683,819.471680,246.977295,-66.579025,826.819946,127.215950,-111.034439,860.280518,130.045303,-123.537216,907.826965,210.509583,-69.071800,936.571960,51.642441,-61.330372,946.093079,200.491470,-110.418266,45.602879,7.018761,-93.983826,39.832226,161.300446,-137.451904,14.861526,37.412056,-128.959702,15.689539,236.910614,-44.263775,19.456968,-12.610470,-19.006086,18.544487
211,131.815872,-168.812073,576.513916,228.316238,-129.634567,544.796448,195.585480,-145.528305,615.494507,15.086592,-97.409317,539.882385,51.513695,-133.453308,619.312134,125.868752,-149.280273,691.470215,127.548378,-148.034500,760.836609,214.182144,-96.354378,269.319214,17.931644,-87.509460,271.368439,5.801561,-55.102512,819.153931,247.257111,-62.719105,826.136963,127.728310,-106.566475,860.550476,130.600601,-118.611641,907.501404,210.911362,-63.893711,935.874451,51.977215,-56.227886,945.161926,200.645706,-110.445076,45.531631,6.982041,-94.111229,39.802952,161.399628,-137.517227,14.763059,37.352463,-129.058716,15.565467,236.830292,-44.212627,19.453569,-12.433846,-19.006775,18.811134
212,131.824036,-172.586365,577.431641,228.227386,-133.609589,545.055786,195.792816,-147.983261,616.426941,14.955030,-101.605934,540.023071,51.629852,-135.925110,620.408325,126.219032,-149.388077,693.051880,128.106964,-145.772232,762.145996,214.743454,-97.368080,269.216431,17.392851,-88.268974,271.151001,6.448980,-51.710793,818.621704,247.470444,-58.465317,825.080200,128.369720,-101.867683,860.538330,131.198303,-113.396103,906.889038,211.321091,-58.219669,934.827515,52.380299,-50.890488,943.848145,200.803757,-110.487572,45.434708,6.943638,-94.201309,39.734486,161.479828,-137.537292,14.731344,37.209633,-129.102737,15.460128,236.786774,-44.170174,19.442923,-12.275930,-19.025112,19.008183
213,131.923828,-176.653839,578.213196,228.159042,-137.834244,545.183289,195.938843,-150.623581,617.318848,14.744399,-106.007301,539.979797,51.721554,-138.843430,621.410461,126.612968,-149.442596,694.546204,128.681427,-143.355347,763.268250,215.371765,-98.789246,269.142273,16.827904,-88.572830,270.953888,7.229837,-48.076756,817.732727,247.695206,-53.960857,823.561890,129.085144,-96.884132,860.085022,131.825394,-107.930511,905.939209,211.765350,-52.138042,933.318909,52.863594,-45.205753,942.019714,200.961823,-110.545105,45.328789,6.868943,-94.349388,39.684555,161.510757,-137.535538,14.771378,37.045753,-129.158813,15.403189,236.813110,-44.180565,19.414280,-12.123485,-19.062704,19.077768
214,131.937500,-180.935379,578.788452,228.201370,-142.327118,545.240051,196.015793,-153.480759,618.136108,14.511625,-110.665642,539.642700,51.725025,-142.222137,622.292969,126.959129,-149.386902,695.849304,129.144516,-140.616898,764.046387,215.964539,-100.414063,268.982239,16.302418,-88.540970,270.773499,8.065621,-44.249252,816.447937,248.043808,-49.324371,821.448181,129.845093,-91.582809,859.082642,132.509094,-102.141655,904.501587,212.214828,-45.755657,931.310791,53.246334,-39.201271,939.634583,201.121735,-110.654877,45.219570,6.755384,-94.460571,39.641499,161.542389,-137.569748,14.762276,36.887192,-129.215683,15.404288,236.911316,-44.224953,19.242188,-12.043373,-19.068466,19.111467
215,131.904434,-185.376419,579.197083,228.111969,-147.053909,545.196838,196.056198,-156.481430,618.860718,14.437736,-115.701263,539.040649,51.761024,-145.524185,622.833984,127.246620,-149.213074,696.817200,129.684998,-137.751938,764.373840,216.552216,-102.161667,268.796112,15.833553,-88.237930,270.462616,8.884940,-40.227936,814.647705,248.327377,-44.563644,818.402161,130.568878,-86.066505,857.549988,133.241608,-96.058998,902.552063,212.677017,-39.074013,928.802246,53.657536,-32.998615,936.608582,201.297668,-110.876724,45.083427,6.548725,-94.438805,39.627945,161.601501,-137.657104,14.694248,36.714363,-129.205231,15.454585,237.057465,-44.263210,18.991447,-12.017112,-19.001940,19.152287
216,131.910690,-189.775772,579.480652,227.963684,-151.961792,545.080811,196.133575,-159.507477,619.456604,14.424284,-120.931244,538.111450,51.773060,-148.546204,622.894897,127.469872,-148.990204,697.317383,130.134125,-135.133972,764.164429,217.316071,-104.194794,268.629974,15.314206,-87.777306,270.068085,9.687711,-36.107136,812.147156,248.473206,-39.802555,814.309692,131.399078,-80.352028,855.482117,134.014893,-89.800308,900.053711,213.246872,-32.061672,925.606628,54.240383,-26.527397,932.875549,201.495193,-111.192848,44.927265,6.326675,-94.382088,39.644291,161.656326,-137.796753,14.607394,36.590145,-129.215271,15.517531,237.250626,-44.373264,18.844431,-11.924075,-18.934034,19.224764
217,131.789749,-193.975204,579.711243,227.900314,-156.952850,544.849731,196.255493,-162.371933,619.790894,14.445435,-126.088318,536.829346,51.773857,-151.391159,622.471130,127.554543,-148.785019,697.255493,130.368561,-132.690247,763.423340,218.289337,-106.557266,268.342194,14.530165,-87.559990,269.892487,10.348539,-32.011181,808.858093,248.717773,-35.338928,809.457336,132.227539,-74.603516,852.751953,134.806458,-83.447632,896.989807,213.778793,-24.837509,921.654907,54.675774,-19.834150,928.438782,201.657257,-111.522011,44.739777,6.163188,-94.399902,39.629616,161.664795,-137.904327,14.524755,36.455090,-129.269897,15.560100,237.582001,-44.547249,18.579390,-11.856439,-18.946440,19.292011
218,131.693542,-198.029053,579.971924,227.801758,-161.891586,544.380493,196.299774,-165.085068,619.791626,14.493077,-131.092270,535.382019,51.795456,-154.089798,621.717102,127.482765,-148.618942,696.694763,130.421555,-130.285645,762.258301,219.649002,-109.274956,267.937103,13.758448,-87.928215,269.845917,10.771702,-27.961971,804.671814,249.095062,-31.337669,803.934326,132.809601,-69.360474,849.372864,135.569809,-76.929497,893.407898,214.243622,-17.541187,916.984192,54.953312,-13.044592,923.361572,201.866379,-111.820709,44.489971,5.993553,-94.454491,39.566288,161.656723,-137.929306,14.495694,36.247715,-129.354492,15.545342,238.232483,-44.737556,18.053488,-11.982604,-19.007710,19.213572
219,131.738297,-201.930679,580.228882,227.665146,-166.695541,543.722961,196.187347,-167.808746,619.494141,14.535038,-135.782242,533.916748,51.705662,-156.522583,620.825928,127.327499,-148.547943,695.787964,130.365265,-128.009186,760.724792,221.244247,-111.678734,267.483429,13.216417,-89.093925,269.756195,10.917299,-24.021990,799.593750,249.575424,-27.706415,797.736816,133.246323,-64.465233,845.502197,136.185165,-70.266411,889.393494,214.711502,-10.152560,911.636047,55.350758,-6.100673,917.745605,202.276138,-112.139290,44.207886,5.732991,-94.522995,39.513813,161.733597,-137.964767,14.553720,36.075508,-129.521439,15.459809,239.165085,-44.970394,17.332884,-12.216540,-19.113985,18.918833
220,131.562286,-205.559601,580.353516,227.527161,-171.347961,542.992126,196.037659,-170.616165,618.916443,14.484369,-139.972504,532.532288,51.597561,-158.814758,619.882568,127.164215,-148.551575,694.655396,130.259674,-125.820351,758.941467,222.934464,-113.629730,266.966858,12.712185,-90.800682,269.546417,10.734689,-20.311586,793.742554,250.144699,-24.379213,791.070984,133.538605,-59.491028,841.268372,136.739227,-63.583530,885.065735,215.095383,-2.639174,905.667542,55.843372,1.098858,911.647949,202.794266,-112.461876,43.906006,5.450386,-94.634422,39.449417,161.908615,-138.014420,14.641695,35.944607,-129.684555,15.349136,240.102768,-45.201729,16.434690,-12.445841,-19.253910,18.545853
221,131.208969,-209.038040,580.256836,227.386292,-175.789963,542.218384,196.003143,-173.536438,618.168884,14.300117,-143.708298,531.249878,51.544186,-161.028625,618.938721,127.013977,-148.554764,693.444946,130.065186,-123.651428,757.061584,224.655731,-115.628052,266.516876,12.201066,-92.502563,269.138672,10.219500,-16.888020,787.268921,250.713242,-21.362816,784.144409,133.558044,-54.543663,836.774109,137.315033,-56.785530,880.539978,215.459259,4.981288,899.117676,56.142056,8.547126,905.192810,203.249802,-112.699051,43.549580,5.281912,-94.748367,39.279732,162.164474,-138.064728,14.696005,35.798584,-129.784729,15.256166,240.902634,-45.374126,15.555549,-12.656222,-19.335928,18.288904
222,130.898071,-212.453156,579.965088,227.293182,-179.941132,541.390320,195.971771,-176.355484,617.350098,14.091304,-147.029282,530.056641,51.480556,-163.053558,617.989014,126.793900,-148.496918,692.196411,129.770203,-121.468781,755.098267,226.184555,-117.493294,266.125763,11.797837,-94.018326,268.684265,9.474888,-13.716148,780.433960,251.252686,-18.609732,777.217651,133.341507,-49.675774,832.094482,137.622864,-49.764378,875.843628,215.795395,12.651081,892.066528,56.255871,16.168453,898.457214,203.684967,-112.917259,43.210484,5.160705,-94.839035,39.146271,162.455627,-138.144638,14.715543,35.654549,-129.838852,15.193251,241.540527,-45.505009,14.922435,-12.739896,-19.381374,18.184231
223,130.545364,-215.639221,579.561584,227.252945,-183.907761,540.523132,195.850204,-178.876053,616.437927,13.880693,-150.157303,528.972595,51.342739,-165.002151,616.954590,126.547409,-148.368271,690.849060,129.373901,-119.255363,753.032776,227.524170,-119.168488,265.725098,11.687556,-95.300369,268.291748,8.735508,-10.701878,773.488647,251.595001,-16.169678,770.518799,133.030914,-44.839462,827.315002,137.620728,-42.660198,870.991150,216.028763,20.302021,884.512695,56.449936,23.901428,891.355286,204.095322,-113.162392,42.944416,5.006767,-94.938446,39.147190,162.670593,-138.230164,14.693032,35.551723,-129.873108,15.153774,242.000992,-45.615082,14.522767,-12.666181,-19.410234,18.179531
224,130.296509,-218.634354,579.131775,227.178696,-187.698669,539.685303,195.639069,-181.069565,615.527466,13.664338,-153.352432,527.868469,51.116631,-166.960632,615.850037,126.277061,-148.182022,689.424500,128.951813,-117.079323,750.863525,228.566238,-120.820976,265.404877,11.619409,-96.373901,268.073914,8.129645,-7.801850,766.574280,251.803345,-14.054433,764.255615,132.687759,-40.091473,822.470886,137.610947,-35.584908,866.062927,216.024445,27.978197,876.539063,56.582703,31.668869,883.904480,204.375488,-113.383087,42.718552,4.896608,-95.054306,39.101437,162.783127,-138.302979,14.651840,35.501965,-129.940231,15.137362,242.299820,-45.695412,14.221094,-12.608415,-19.379993,18.190647
225,130.190918,-221.490906,578.723877,227.021469,-191.107117,538.879517,195.468246,-183.079681,614.730835,13.436799,-156.426407,526.573303,50.892963,-168.963150,614.741150,125.922104,-147.906921,687.990967,128.504913,-114.979042,748.629028,229.224716,-122.412308,265.193390,11.333405,-97.380592,268.006165,7.622086,-4.990036,759.787048,251.662338,-11.920481,758.407349,132.205841,-35.467056,817.562073,137.528427,-28.433294,861.126709,215.799835,35.601467,868.404114,56.496021,39.478939,876.241760,204.560440,-113.614822,42.577534,4.886885,-95.145088,38.947304,162.860901,-138.342728,14.656549,35.441097,-130.015854,15.140567,242.438522,-45.740135,14.014996,-12.640191,-19.342287,18.147154
226,130.007965,-224.086197,578.326294,226.955627,-194.050369,538.136902,195.310410,-184.891739,614.023560,13.186405,-159.505661,525.168274,50.702255,-170.957886,613.569336,125.583618,-147.674362,686.570496,128.008545,-112.951172,746.401184,229.544907,-123.797539,265.025024,11.091992,-98.268135,267.820618,7.167321,-2.287997,753.218384,250.944366,-9.625617,752.825439,131.559402,-30.946035,812.655457,137.242325,-21.248251,856.201233,215.584808,42.957191,860.247559,56.391949,47.455265,868.372070,204.701614,-113.860054,42.534176,4.764973,-95.251785,38.896946,162.977798,-138.395569,14.693950,35.340279,-130.044495,15.130720,242.467972,-45.750008,13.958879,-12.648561,-19.343777,18.073484
