angelina-kne-01
Date:,2012/07/12
Time:,14:41:16
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:L5,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:LASI,,,Patient1:RASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:LSHO,,,Patient1:BHD,,,Patient1:BALARD,,,Patient1:RBHD,,,Patient1:BALARG,,,Patient1:LBHD,,,Patient1:BALAVD,,,Patient1:BALAVG
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,5.982473,-8.999079,618.589966,216.986710,-36.725105,623.078552,122.377617,-73.790520,659.741638,216.840103,-21.082993,352.504211,4.943669,-20.856411,352.222260,41.171116,-45.421318,696.597412,185.831757,-50.210953,696.946533,112.528732,-61.855732,769.156555,111.737839,-66.176949,837.964539,218.192413,-40.770988,126.825516,-6.026882,-30.787907,120.125488,178.075867,-62.986717,96.968292,30.716721,-57.380219,98.482071,267.428101,19.650944,95.745377,-47.362476,35.114750,91.756119,230.464905,15.228878,917.254883,114.643188,-34.731419,938.646484,-1.381623,29.544212,924.049622,120.795448,-43.970112,995.071045,327.501373,-273.560608,101.730927,206.025558,6.292060,1012.725037,-149.827744,-256.310791,99.664093,49.522324,24.989973,1035.151733,352.454712,237.037857,74.157089,-133.431305,256.356293,72.341072
12,6.212963,-9.106441,618.533325,217.144455,-36.570591,623.081726,122.704315,-73.810463,659.754456,216.987274,-20.980627,352.505554,5.045454,-20.791784,352.213593,41.415066,-45.774139,696.691345,185.980942,-50.032475,696.938965,112.732559,-61.861382,769.154419,111.888138,-66.172829,837.938843,218.228134,-40.734745,126.808670,-6.035614,-30.720259,120.138672,178.080887,-62.965904,96.976166,30.713711,-57.366421,98.509041,267.419312,19.704811,95.748154,-47.090206,35.072895,91.657593,230.559784,15.361976,917.265503,114.735329,-34.717308,938.638794,-1.332198,29.381289,923.956787,120.920242,-43.933971,995.113464,327.492645,-273.478729,101.817947,206.050690,6.523000,1012.857239,-149.863480,-256.242065,99.755714,49.465107,24.916414,1035.120605,352.426514,237.067001,74.061432,-133.457993,256.393524,72.261940
13,6.574960,-9.304573,618.508362,217.325760,-36.422119,623.086731,123.009605,-73.820679,659.771912,217.150238,-20.903822,352.493439,5.143902,-20.739067,352.228516,41.666004,-45.842983,696.694336,186.183121,-49.900253,696.964661,112.999435,-61.892960,769.159607,111.986710,-66.145523,837.912476,218.192245,-40.667995,126.799698,-6.034639,-30.694511,120.165245,178.095749,-62.971008,96.978493,30.713539,-57.361008,98.513100,267.419312,19.704811,95.748154,-43.152855,37.583969,90.216873,230.631332,15.512376,917.256653,114.735634,-34.700161,938.623718,-1.313879,29.249577,923.871155,121.059166,-43.905079,995.146545,327.463409,-273.448273,101.860390,206.087006,6.729602,1012.969910,-149.901749,-256.174591,99.812340,49.428749,24.837639,1035.099243,352.438812,237.080261,74.012779,-133.449158,256.398224,72.225227
14,7.008969,-9.578099,618.507568,217.518692,-36.308346,623.107849,123.271446,-73.769035,659.790649,217.298553,-20.868088,352.469482,5.263199,-20.682512,352.248505,41.873390,-45.868767,696.658936,186.453964,-49.840408,697.021606,113.246925,-61.895332,769.151062,112.114220,-66.092628,837.861938,218.196793,-40.651718,126.808823,-6.035617,-30.704330,120.179680,178.077896,-62.941013,96.971870,30.720119,-57.361691,98.504356,267.423462,19.671354,95.753281,-41.840382,38.442451,89.750801,230.716187,15.662360,917.245483,114.792305,-34.708874,938.598938,-1.317255,29.165977,923.808411,121.218224,-43.867302,995.186890,327.457581,-273.454498,101.859764,206.131638,6.942220,1013.060242,-149.911194,-256.171875,99.800323,49.375015,24.751661,1035.081665,352.445740,237.079620,74.025436,-133.448761,256.407562,72.243355
15,7.332848,-9.715123,618.489624,217.697632,-36.209286,623.124084,123.562119,-73.710350,659.790649,217.397827,-20.816807,352.452698,5.380988,-20.647573,352.251801,42.063320,-45.838516,696.564270,186.704315,-49.750141,697.056152,113.463623,-61.840965,769.128662,112.289246,-66.041725,837.809814,218.255020,-40.712391,126.815437,-6.024082,-30.733625,120.165115,178.069092,-62.954079,96.942902,30.732096,-57.398170,98.485565,267.407593,19.645432,95.754974,-41.811947,38.431076,89.765907,230.815979,15.806070,917.261169,114.897644,-34.698460,938.572693,-1.367356,29.081812,923.750977,121.335480,-43.815693,995.221069,327.466522,-273.480469,101.805305,206.182175,7.122535,1013.145264,-149.884171,-256.234497,99.735130,49.317329,24.661303,1035.062012,352.434052,237.065948,74.102638,-133.433334,256.358246,72.326172
16,7.526335,-9.687625,618.465027,217.886002,-36.105610,623.133667,123.874252,-73.671898,659.772034,217.498566,-20.774954,352.437683,5.496651,-20.666151,352.243896,42.214993,-45.770195,696.460266,186.904343,-49.579159,697.056824,113.681976,-61.753914,769.092102,112.484131,-66.012306,837.772156,218.270279,-40.771660,126.804886,-5.980993,-30.772017,120.146355,178.133987,-63.075977,96.922997,30.711224,-57.431347,98.434525,267.371216,19.611544,95.755821,-41.796947,38.420776,89.797508,230.892792,15.922016,917.270691,115.017754,-34.695225,938.548706,-1.344030,28.872265,923.687134,121.374290,-43.749741,995.251038,327.465973,-273.545990,101.677475,206.216385,7.272937,1013.219055,-149.873352,-256.301239,99.630043,49.297977,24.561211,1035.038330,352.450531,237.028854,74.229546,-133.408295,256.277313,72.461174
17,7.705485,-9.619740,618.448914,218.120407,-36.001419,623.150757,124.155907,-73.620979,659.768555,217.630249,-20.812761,352.406769,5.643931,-20.735693,352.249359,42.401421,-45.762405,696.402100,187.082031,-49.391888,697.045532,113.882790,-61.671104,769.055786,112.685959,-65.987114,837.719421,218.269272,-40.833050,126.785332,-5.958937,-30.828667,120.121552,178.197205,-63.205231,96.903328,30.639763,-57.442818,98.364937,267.365570,19.539955,95.779808,-41.793716,38.395622,89.827164,230.947632,16.022522,917.260803,115.170265,-34.741589,938.526733,-1.220936,28.564793,923.627380,121.473938,-43.725529,995.287537,327.476105,-273.625519,101.501869,206.242798,7.442305,1013.277283,-149.883820,-256.383270,99.469452,49.314808,24.432308,1035.002197,352.462189,236.977219,74.408875,-133.402908,256.214661,72.626785
18,7.888675,-9.549769,618.427673,218.369568,-35.897892,623.176575,124.404671,-73.535881,659.760986,217.727005,-20.833384,352.370270,5.794073,-20.809929,352.254272,42.630707,-45.776817,696.354248,187.267792,-49.244549,697.046631,114.085106,-61.606537,769.023743,112.884064,-65.939934,837.649414,218.262772,-40.920025,126.754761,-5.935553,-30.932045,120.113747,178.193970,-63.310246,96.861954,30.625217,-57.508709,98.309708,267.370087,19.437037,95.815582,-41.764175,38.297955,89.842293,231.018997,16.131779,917.268616,115.328766,-34.812344,938.505493,-1.095956,28.305178,923.556458,121.614471,-43.750893,995.311707,327.489471,-273.700287,101.290199,206.314789,7.589542,1013.331421,-149.888336,-256.453217,99.257553,49.332718,24.248930,1034.969971,352.450928,236.913712,74.648209,-133.433243,256.134155,72.817505
19,8.078880,-9.490462,618.403076,218.606369,-35.812374,623.201599,124.635643,-73.427467,659.747986,217.783722,-20.852228,352.351868,5.890442,-20.826912,352.232452,42.783688,-45.745792,696.281677,187.400421,-49.078426,697.034302,114.296417,-61.519371,768.973450,113.069809,-65.863739,837.579285,218.169952,-40.960754,126.701134,-5.957800,-31.042751,120.150528,178.187073,-63.457996,96.819870,30.698215,-57.632526,98.260895,267.332550,19.335979,95.831665,-41.741512,38.166332,89.861801,231.084244,16.250500,917.288269,115.476891,-34.874855,938.470337,-1.022325,28.142250,923.477478,121.698090,-43.746014,995.323547,327.489899,-273.821716,101.013817,206.379227,7.716675,1013.387390,-149.905746,-256.506073,99.009949,49.392570,24.038866,1034.963379,352.421143,236.832779,74.933174,-133.477417,256.062531,73.054489
20,8.278312,-9.432308,618.373169,218.862427,-35.715420,623.216248,124.826042,-73.326599,659.749939,217.868134,-20.948929,352.346405,6.037087,-20.915760,352.210266,42.898426,-45.698872,696.212402,187.523193,-48.909561,697.024414,114.499214,-61.410465,768.912354,113.231468,-65.773720,837.500183,218.105637,-41.038853,126.640549,-6.052631,-31.138962,120.173393,178.209839,-63.632980,96.747955,30.714563,-57.734005,98.195122,267.287659,19.223808,95.842018,-41.758991,38.091881,89.903603,231.138077,16.357208,917.296082,115.631668,-34.929356,938.416748,-0.981209,27.991711,923.402405,121.830406,-43.720421,995.343445,327.494843,-274.014252,100.683006,206.409180,7.856153,1013.426697,-149.876358,-256.679901,98.715416,49.489426,23.842089,1034.955322,352.388184,236.750488,75.241356,-133.532349,255.991257,73.332130
21,8.473132,-9.368237,618.337891,219.120819,-35.593044,623.228455,124.998024,-73.224503,659.739624,217.944717,-21.039618,352.324707,6.265099,-21.104172,352.216583,43.022259,-45.605705,696.157593,187.688980,-48.763138,697.030518,114.704582,-61.303440,768.863037,113.370277,-65.704651,837.424988,218.123169,-41.208794,126.592682,-6.083371,-31.263521,120.161827,178.197388,-63.780602,96.636925,30.655205,-57.812668,98.125107,267.272675,19.065662,95.896484,-41.771992,38.010632,89.946335,231.192337,16.435081,917.307739,115.755684,-34.965092,938.354126,-0.802015,27.649647,923.325500,122.014351,-43.711552,995.356934,327.513153,-274.210876,100.303192,206.453522,7.968626,1013.462585,-149.812088,-256.929230,98.349854,49.497070,23.707146,1034.949219,352.406647,236.661942,75.574249,-133.645401,255.933029,73.640549
