bleuenn-ank-01
Date:,2012/11/24
Time:,11:47:46
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:RASI,,,Patient1:LKNE,,,Patient1:LASI,,,Patient1:RKNE,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:LSHO,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:LTOE,,,Patient1:BHD,,,Patient1:BALAVD,,,Patient1:BALARD,,,Patient1:BALAVG,,,Patient1:BALARG,,,Patient1:LBHD,,,Patient1:RBHD,,,Patient1:RTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,16.675682,280.068817,679.415039,-107.858604,335.359344,650.918274,112.256424,356.838318,639.407593,59.551952,295.666199,707.684448,-124.643593,300.558105,389.005737,-66.150345,301.600952,729.070862,126.515732,321.645477,383.924469,11.304988,264.743042,827.248657,11.698586,255.126678,880.916321,148.699539,290.091766,120.667068,-152.377777,268.003662,115.476746,-117.163803,314.843323,983.370361,107.048592,253.232635,93.865135,-109.990608,245.453766,85.147003,129.315063,334.493164,989.022217,8.718349,288.582733,1010.045959,-187.402145,346.255859,95.050598,11.713760,296.087280,1059.909180,-237.455902,169.687576,72.753273,248.006485,178.583237,73.982803,-245.079971,495.256287,87.823395,239.384918,505.893585,88.408913,-69.672195,359.304169,1092.650146,89.303093,349.866119,1094.830444,188.428665,353.702850,94.118439
12,16.650175,279.919891,679.359985,-107.896385,335.170105,650.839172,112.233253,356.725494,639.320374,59.538326,295.563141,707.624817,-124.659088,300.418549,388.935638,-66.185867,301.462311,729.021423,126.453224,321.430054,383.875977,11.256450,264.639801,827.203491,11.679424,255.076584,880.864319,148.780045,289.673859,120.646446,-152.343048,267.818024,115.374580,-117.118446,314.694031,983.358765,107.035927,252.981293,93.714035,-110.012665,245.260696,84.958160,129.379547,334.381714,988.849487,8.794641,288.430573,1009.888184,-187.269882,346.156555,95.023170,11.719390,295.788910,1059.455444,-237.442719,169.552322,72.430504,247.996002,178.445541,73.698303,-245.099792,495.070923,88.177094,239.461609,505.588104,88.746986,-69.748657,358.750336,1092.532959,89.201370,349.515228,1094.833740,188.388824,353.587769,94.079132
13,16.641319,279.796478,679.309326,-107.926811,334.989380,650.769165,112.206589,356.639801,639.210754,59.560459,295.458252,707.554749,-124.637657,300.273224,388.845856,-66.213158,301.360626,728.986450,126.410797,321.227142,383.815948,11.230843,264.546326,827.145081,11.668957,255.020859,880.803894,148.812180,289.324646,120.578537,-152.312912,267.569183,115.293098,-117.105179,314.546509,983.290222,107.041428,252.757767,93.552467,-110.041847,245.096268,84.750298,129.417847,334.271271,988.691772,8.858660,288.276855,1009.736206,-187.184357,346.066864,95.025124,11.701202,295.475464,1059.019653,-237.452240,169.388687,72.106781,247.972046,178.337723,73.406960,-245.096024,494.851440,88.557594,239.682678,505.165222,89.145851,-69.870750,358.245422,1092.409424,89.136276,349.000427,1094.816650,188.405823,353.369385,94.072632
14,16.673798,279.670532,679.253601,-107.957466,334.835205,650.730408,112.190712,356.553955,639.126770,59.593033,295.340576,707.480103,-124.618851,300.147797,388.743195,-66.232361,301.258118,728.944092,126.366013,321.110291,383.717377,11.215264,264.445923,827.080505,11.666805,254.955673,880.718689,148.808121,289.034210,120.527214,-152.269623,267.307037,115.198860,-117.112823,314.404633,983.202332,107.071930,252.556168,93.401108,-110.020805,244.949036,84.576164,129.418045,334.191925,988.552551,8.886775,288.152191,1009.585693,-187.243301,345.841339,95.084572,11.654924,295.169830,1058.595459,-237.457779,169.210587,71.791466,247.962524,178.226563,73.115074,-245.112198,494.657471,88.936394,239.792938,504.872833,89.503204,-69.981026,357.795898,1092.275024,89.069283,348.462524,1094.762085,188.423508,353.123871,94.079712
15,16.727821,279.563141,679.197388,-107.987267,334.725098,650.657288,112.193459,356.502106,639.039978,59.612919,295.276489,707.425903,-124.587692,299.981354,388.637451,-66.253601,301.155151,728.870544,126.340202,321.048828,383.634186,11.201575,264.338867,827.001160,11.652375,254.884644,880.624512,148.816345,288.739594,120.479492,-152.228378,267.063416,115.095154,-117.155342,314.271515,983.108582,107.088806,252.358414,93.274132,-109.981720,244.767792,84.449394,129.406189,334.088379,988.442017,8.863401,288.034637,1009.432434,-187.346039,345.557861,95.134102,11.599534,294.874908,1058.181030,-237.423264,169.052155,71.492279,247.971970,178.120575,72.836777,-245.128922,494.492554,89.288338,239.805832,504.665863,89.812279,-70.089424,357.324280,1092.141113,88.967339,348.025177,1094.706787,188.426544,352.906616,94.081207
16,16.751986,279.491241,679.150757,-108.008591,334.600983,650.559143,112.186310,356.473816,638.959473,59.624199,295.203400,707.383179,-124.556206,299.827057,388.540680,-66.291275,301.012848,728.778137,126.319763,320.989288,383.588440,11.180490,264.238556,826.921570,11.624749,254.805893,880.551392,148.930008,288.289429,120.511330,-152.209259,266.825989,114.998100,-117.225594,314.140991,982.987854,107.092567,252.187881,93.126312,-109.973885,244.578537,84.334900,129.389297,333.943787,988.369141,8.810413,287.879211,1009.299805,-187.305069,345.468811,95.042290,11.553071,294.617157,1057.800171,-237.399017,168.923080,71.234161,247.979843,177.987961,72.567764,-245.140900,494.332062,89.609512,239.819168,504.452911,90.117020,-70.218719,356.833435,1091.991455,88.896370,347.580353,1094.692017,188.470123,352.685303,94.083931
17,16.741940,279.398621,679.104248,-108.017487,334.449127,650.491943,112.174393,356.391479,638.906250,59.637897,295.095306,707.318604,-124.530540,299.678741,388.481415,-66.328529,300.861908,728.699402,126.321678,320.906342,383.534241,11.142997,264.143555,826.855530,11.598421,254.715576,880.499023,148.907532,288.158813,120.416733,-152.201859,266.632843,114.910545,-117.305313,314.029114,982.846191,107.078239,252.042938,92.977676,-109.989418,244.445618,84.224609,129.325867,333.822510,988.327271,8.758307,287.695587,1009.181763,-187.298447,345.400055,94.954613,11.543527,294.355835,1057.439087,-237.395004,168.794113,71.028847,247.980743,177.856537,72.296944,-245.155746,494.206665,89.871933,239.803055,504.334839,90.385178,-70.316505,356.373474,1091.832642,88.861900,347.094666,1094.690430,188.514664,352.462982,94.090805
18,16.736891,279.287415,679.027649,-108.020531,334.319275,650.449585,112.171646,356.309204,638.852417,59.638931,294.973785,707.242981,-124.516006,299.511230,388.449524,-66.346924,300.737823,728.639648,126.327606,320.861511,383.468323,11.109396,264.049438,826.804199,11.579132,254.565857,880.445801,148.966934,287.905273,120.371971,-152.203568,266.478119,114.845940,-117.398804,313.934448,982.687195,107.062035,251.898819,92.870735,-110.010529,244.355560,84.136429,129.206619,333.711395,988.316101,8.701285,287.546600,1009.068359,-187.335785,345.263336,94.928398,11.552721,294.061676,1057.079468,-237.397202,168.671280,70.837936,247.960388,177.774231,72.056503,-245.152740,494.120544,90.059135,239.777359,504.270508,90.588837,-70.395370,355.909576,1091.690308,88.817429,346.645081,1094.664429,188.513977,352.302185,94.101364
19,16.725302,279.218750,678.926758,-108.039925,334.220673,650.415894,112.187630,356.234528,638.807434,59.617676,294.878784,707.185059,-124.539047,299.409729,388.405457,-66.373161,300.612946,728.571533,126.333626,320.818146,383.419098,11.078079,263.954407,826.770630,11.565285,254.417633,880.396606,149.077438,287.609375,120.330276,-152.224304,266.341003,114.785110,-117.500771,313.830688,982.509583,107.079254,251.796478,92.811676,-110.049683,244.264679,84.057312,129.103851,333.608673,988.328064,8.631456,287.415741,1008.971252,-187.351868,345.189362,94.866226,11.529819,293.765381,1056.779663,-237.404358,168.595596,70.662392,247.949112,177.688065,71.885536,-245.143951,494.014618,90.215500,239.764755,504.173218,90.750092,-70.485512,355.435150,1091.581909,88.753410,346.246613,1094.633423,188.519897,352.202240,94.119667
20,16.691761,279.150055,678.849792,-108.081413,334.152344,650.377625,112.194382,356.159912,638.763000,59.606762,294.802216,707.128906,-124.585670,299.378479,388.357880,-66.415062,300.502228,728.502869,126.365395,320.728058,383.398499,11.059960,263.832336,826.731628,11.552176,254.358337,880.366821,148.899826,287.832397,120.211288,-152.238571,266.224762,114.732727,-117.608948,313.732971,982.349487,107.097145,251.721069,92.775383,-110.087364,244.172195,83.974442,129.018417,333.543274,988.354370,8.541290,287.262848,1008.895569,-187.533310,345.051788,94.858231,11.469366,293.462158,1056.553467,-237.412186,168.565338,70.531082,247.978592,177.574432,71.752007,-245.136307,493.899384,90.380478,239.785522,504.042938,90.902176,-70.566833,354.951233,1091.536011,88.654907,345.887939,1094.596069,188.520233,352.113953,94.144951
