arthur-std-03
Date:,2012/07/09
Time:,14:34:12
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,Patient1:L5,,,Patient1:RTRO,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:T7,,,Patient1:LSHO,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:BHD,,,Patient1:RBHD,,,Patient1:LANK,,,Patient1:RANK,,,Patient1:LBHD,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:LTRO
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
315,-34.292710,264.823342,580.231254,24.429375,359.203899,519.331252,18.017695,349.719858,571.285699,-126.090587,248.624333,594.115774,-14.342870,267.143075,679.638204,56.810892,343.460559,279.128423,-150.433578,197.338965,284.458758,-10.612547,267.563915,754.220638,-147.275618,244.540794,814.943715,25.709013,397.328219,824.228996,-30.941044,294.576183,845.213559,8.532261,288.014655,909.231334,11.378556,385.295335,937.088512,-169.945991,181.503865,45.586280,85.236509,344.312133,38.966388,-89.576183,263.597224,957.822858,54.533627,301.702089,17.108048,-123.817958,184.042547,18.341587,107.915975,413.342061,11.309961,-248.925252,205.703176,17.671024,-137.126816,237.950599,515.950309
316,-34.136820,264.788666,580.198690,24.413739,359.226527,519.299878,17.985065,349.700298,571.257286,-126.024078,248.563882,594.162764,-14.268261,267.125368,679.611813,56.779214,343.456765,279.118511,-150.405490,197.299128,284.443183,-10.568178,267.475832,754.188301,-147.301263,244.547753,814.956657,25.754947,397.270622,824.226496,-30.910039,294.551492,845.188357,8.472292,288.030951,909.242258,11.347084,385.288854,937.075365,-169.959562,181.463404,45.605986,85.217187,344.311511,38.958699,-89.606535,263.630424,957.812886,54.561750,301.724872,17.109225,-123.815695,184.033431,18.344269,107.961747,413.336155,11.314061,-248.948276,205.708324,17.656856,-137.215610,237.916283,515.926054
317,-34.020264,264.728295,580.178628,24.380396,359.242518,519.257899,17.987807,349.688945,571.220769,-125.945826,248.493313,594.185671,-14.250788,267.105994,679.579040,56.750365,343.430062,279.108318,-150.303889,197.250651,284.435936,-10.597122,267.427224,754.158775,-147.356952,244.578437,814.974356,25.786917,397.215092,824.209552,-30.907259,294.541384,845.185234,8.369129,288.048752,909.258619,11.275473,385.293387,937.069882,-169.974068,181.400841,45.634691,85.204858,344.306362,38.952590,-89.646805,263.660294,957.786161,54.581421,301.735574,17.114757,-123.799712,184.017997,18.334484,108.011642,413.334550,11.312382,-248.822227,205.670107,17.625237,-137.151526,237.829695,515.938604
318,-33.973198,264.682520,580.158481,24.372418,359.249505,519.226173,17.949681,349.698435,571.189982,-125.875615,248.413064,594.215066,-14.241662,267.042882,679.531805,56.730646,343.410599,279.117001,-150.190526,197.222364,284.452291,-10.621485,267.381237,754.146716,-147.392847,244.637813,814.999402,25.816989,397.122595,824.186037,-30.940377,294.530048,845.179779,8.231399,288.066450,909.259399,11.200148,385.345248,937.071420,-170.052009,181.363247,45.651031,85.211851,344.301834,38.954170,-89.751669,263.735582,957.727903,54.585969,301.707044,17.089173,-123.782748,183.983997,18.313092,108.018279,413.341916,11.317492,-248.735838,205.590837,17.629794,-137.130042,237.766530,515.942007
319,-33.937348,264.617548,580.116992,24.416171,359.239249,519.230274,17.877380,349.708241,571.145102,-125.816548,248.279899,594.277470,-14.265468,266.976369,679.500674,56.664891,343.433385,279.110005,-150.178410,197.252659,284.479494,-10.669571,267.310764,754.127447,-147.413078,244.700580,815.046680,25.880325,397.015840,824.165517,-30.967117,294.494465,845.162399,8.125685,288.115654,909.244080,11.126590,385.422258,937.076102,-170.103744,181.327592,45.676087,85.223989,344.301282,38.952114,-89.863046,263.864745,957.642039,54.575528,301.684782,17.075531,-123.747542,183.954161,18.284622,107.968385,413.343521,11.319171,-248.821596,205.591203,17.624379,-137.106771,237.659702,515.925416
320,-33.868263,264.523678,580.101529,24.469794,359.195423,519.244993,17.897102,349.672881,571.095587,-125.737079,248.095296,594.337321,-14.289791,266.919575,679.491650,56.558807,343.456803,279.098745,-150.232180,197.325500,284.526719,-10.727665,267.228471,754.123771,-147.452114,244.744057,815.091917,25.944976,396.943030,824.152336,-31.006716,294.483922,845.135613,8.035558,288.199329,909.233212,11.062902,385.506026,937.051648,-170.132584,181.338654,45.692597,85.211108,344.295630,38.946809,-89.989144,264.027071,957.512484,54.570936,301.682600,17.066807,-123.739673,183.937334,18.247982,107.917276,413.338141,11.321621,-248.833124,205.603303,17.599122,-136.971624,237.483109,515.943130
321,-33.741619,264.423860,580.115086,24.541224,359.098758,519.244121,17.976343,349.580497,571.079471,-125.646101,247.893814,594.379256,-14.239144,266.843132,679.497930,56.436171,343.496375,279.099324,-150.353137,197.461447,284.589643,-10.749291,267.142575,754.146668,-147.528967,244.799549,815.139758,25.993934,396.884539,824.146348,-31.059081,294.543655,845.083986,8.008088,288.281524,909.216075,10.992296,385.634800,937.006031,-170.180829,181.383666,45.713829,85.159899,344.279368,38.940537,-90.106805,264.183779,957.364447,54.558187,301.688325,17.054771,-123.766710,183.918914,18.215420,107.919843,413.335753,11.338731,-248.745993,205.565561,17.602097,-136.877517,237.304488,515.989940
322,-33.637966,264.274537,580.130689,24.693704,358.971588,519.251539,17.994653,349.431813,571.078308,-125.554433,247.708741,594.406469,-14.138823,266.743293,679.509439,56.271190,343.581295,279.093347,-150.475587,197.676206,284.662255,-10.741121,267.070946,754.189820,-147.617645,244.908102,815.220188,26.038535,396.837726,824.137559,-31.133285,294.651815,845.034184,8.048861,288.373444,909.180950,10.870254,385.789575,936.961727,-170.228301,181.460009,45.725232,85.105087,344.278287,38.938636,-90.206970,264.345656,957.210145,54.524847,301.696671,17.047071,-123.769956,183.920672,18.202993,107.939890,413.316526,11.337432,-248.811974,205.583927,17.605006,-136.776906,237.087019,516.036097
323,-33.602914,264.031697,580.190498,24.932595,358.802393,519.299149,18.100710,349.139509,571.063411,-125.368672,247.462333,594.421262,-14.015500,266.618964,679.525745,56.070318,343.658800,279.131427,-150.588265,197.950530,284.751082,-10.804956,267.017204,754.285169,-147.708505,245.071591,815.323835,26.050584,396.841646,824.141854,-31.259323,294.788166,845.030101,8.004564,288.528596,909.139107,10.717526,385.963360,936.914641,-170.276454,181.556387,45.701794,85.051267,344.288821,38.950027,-90.372128,264.560315,957.013541,54.459100,301.706676,17.030095,-123.746556,183.942963,18.201699,107.924336,413.265660,11.320102,-248.870191,205.614970,17.598124,-136.672365,236.816803,516.068197
324,-33.478120,263.719064,580.326797,25.192614,358.532100,519.378476,18.477834,348.690215,571.108933,-125.133072,247.100148,594.493604,-13.882096,266.416275,679.612182,55.834515,343.748140,279.210426,-150.819906,198.336178,284.841750,-10.945977,266.944881,754.459487,-147.854691,245.274934,815.460343,26.020373,396.879535,824.183248,-31.475199,295.010272,845.080097,7.764355,288.743758,909.109167,10.560204,386.209356,936.871450,-170.313162,181.644368,45.698285,84.960497,344.275947,38.967145,-90.668462,264.893034,956.784731,54.369031,301.717179,17.008223,-123.700883,183.975903,18.205720,107.891266,413.237083,11.314965,-248.839430,205.609276,17.616066,-136.564265,236.468931,516.115504
325,-33.167850,263.305323,580.511825,25.478650,358.159551,519.475365,18.819999,348.240343,571.248234,-124.920841,246.652231,594.633252,-13.723684,266.121880,679.803056,55.563018,343.898453,279.293465,-151.135049,198.904898,284.930576,-11.048203,266.842052,754.727853,-148.045666,245.527866,815.662651,25.945352,396.965993,824.260027,-31.784051,295.332675,845.186595,7.392878,289.059598,909.127652,10.367362,386.521963,936.830474,-170.320715,181.732994,45.764188,84.836442,344.240159,38.992622,-91.032740,265.306866,956.577938,54.251462,301.712104,16.980387,-123.654424,184.014213,18.213154,107.892530,413.238614,11.320409,-248.807528,205.629109,17.652671,-136.418513,236.032519,516.210208
326,-32.774732,262.764010,580.726204,25.821836,357.695006,519.603665,19.003951,347.788896,571.440934,-124.666810,246.083988,594.800628,-13.556918,265.783153,680.090998,55.275886,344.091136,279.418723,-151.500120,199.646130,285.053118,-11.056623,266.742564,755.128845,-148.294899,245.835985,815.902291,25.865553,397.125229,824.381818,-32.051043,295.680842,845.347220,7.134927,289.482659,909.211931,10.086037,386.897176,936.766421,-170.313336,181.822020,45.837199,84.723180,344.197366,39.040569,-91.433058,265.792488,956.399081,54.098038,301.697679,16.976363,-123.610998,184.053931,18.215547,107.900945,413.222701,11.347785,-248.741446,205.710845,17.704014,-136.163816,235.474434,516.322314
327,-32.274235,262.116921,580.982601,26.269256,357.074078,519.791104,19.372698,347.205310,571.706262,-124.384324,245.414720,595.016812,-13.407821,265.406386,680.487662,55.041411,344.311328,279.595667,-152.002027,200.513277,285.204390,-11.002596,266.664975,755.667908,-148.612897,246.195616,816.203159,25.676266,397.405556,824.589335,-32.316579,296.093610,845.589903,6.926728,289.965759,909.345390,9.691725,387.390502,936.700861,-170.285317,181.764642,45.944424,84.628468,344.174378,39.089891,-92.042348,266.461316,956.254321,53.932721,301.696460,16.978357,-123.461743,184.099004,18.231280,107.896931,413.184304,11.392180,-248.648237,205.817315,17.783083,-135.684995,234.730464,516.453128
328,-31.649807,261.335469,581.303474,26.845129,356.239492,520.044912,20.070855,346.455216,572.052460,-124.026565,244.677612,595.287415,-13.274430,265.008265,680.974716,54.841360,344.584776,279.805384,-152.643743,201.487860,285.367465,-10.916052,266.622075,756.323254,-149.007639,246.673169,816.670404,25.401141,397.819355,824.910511,-32.645227,296.603842,845.938963,6.498504,290.540447,909.505275,9.230536,388.001286,936.677015,-170.215326,181.741788,46.072747,84.484636,344.164572,39.133028,-92.790742,267.253747,956.173025,53.776145,301.708931,16.975410,-123.271594,184.184595,18.264130,107.889745,413.139635,11.414552,-248.541390,205.907114,17.919249,-135.204289,233.894725,516.612508
329,-31.022827,260.400814,581.685999,27.472737,355.276816,520.349631,20.837328,345.513913,572.438999,-123.465692,243.823513,595.619491,-12.942942,264.539796,681.583742,54.604538,344.958699,280.015509,-153.429115,202.611428,285.541299,-10.789816,266.681959,757.080791,-149.513818,247.315215,817.327998,25.130670,398.305795,825.343380,-33.032566,297.177407,846.332254,5.823553,291.211827,909.695777,8.723317,388.721510,936.680357,-170.161949,182.131740,46.098467,84.285847,344.136382,39.194902,-93.489907,268.057463,956.127228,53.611372,301.719222,16.965142,-123.203061,184.318041,18.279109,107.795912,413.087243,11.399984,-248.420404,206.025803,18.117097,-134.982857,233.077747,516.737508
330,-30.345004,259.302800,582.114133,28.124586,354.276681,520.683498,21.501322,344.458883,572.866585,-122.740732,242.749461,596.019380,-12.384272,263.944568,682.344464,54.585279,345.350901,280.265747,-154.592191,203.904256,285.681054,-10.764481,266.810899,757.888588,-150.055142,248.029325,818.112940,24.498304,398.980392,825.840364,-33.593827,297.863482,846.767690,5.012612,291.963834,909.975290,8.160943,389.567816,936.720277,-170.130701,182.643562,46.139217,84.109092,344.097237,39.273007,-94.184883,268.881607,956.121080,53.430440,301.724173,16.932656,-123.153412,184.472135,18.272392,107.622096,413.039923,11.375989,-248.303579,206.239854,18.338163,-134.777260,232.175356,516.839045
331,-29.651269,258.064642,582.590539,28.895330,353.130386,521.057491,22.248072,343.347485,573.374931,-122.092448,241.528746,596.566732,-11.876066,263.309062,683.233718,54.899438,345.802959,280.597227,-156.254694,205.367922,285.792892,-10.889076,266.878909,758.914518,-150.599002,248.748805,818.981631,23.663426,399.846701,826.400192,-34.199935,298.669506,847.306632,4.290209,292.812901,910.365846,7.504806,390.525887,936.760880,-170.106713,183.033079,46.311977,83.958808,344.073821,39.352209,-95.049628,269.863792,956.186732,53.244348,301.722042,16.916552,-123.070304,184.694998,18.293026,107.464079,413.013861,11.370580,-248.157803,206.534885,18.587307,-134.302860,231.080212,516.948291
332,-28.856244,256.656815,583.136060,29.838419,351.772689,521.508837,23.114209,341.990726,573.976846,-121.359387,240.256461,597.219593,-11.407875,262.690215,684.271577,55.126543,346.577221,280.905831,-158.298537,207.004711,285.906138,-10.932413,266.991017,760.050357,-151.198352,249.595523,819.971976,22.901287,400.761618,827.049110,-34.742482,299.574996,847.875059,3.678091,293.777265,910.799682,6.623834,391.617868,936.765048,-170.149878,183.421850,46.566558,83.823723,344.110444,39.427589,-96.170615,271.080502,956.290954,53.057411,301.708502,16.906681,-123.007784,184.995938,18.363350,107.373092,412.964395,11.427890,-247.954924,206.925828,18.870573,-133.782438,229.909070,517.021083
333,-27.790892,255.109514,583.751268,30.855425,350.345654,522.016222,23.972866,340.397947,574.633257,-120.293072,238.834532,597.864733,-10.957030,262.044300,685.401752,55.102737,347.681729,281.186542,-160.612662,208.746893,286.004381,-10.830489,267.227164,760.974079,-151.816055,250.674532,821.076188,22.052087,401.702266,827.733555,-35.257700,300.581731,848.402770,2.764842,294.906001,911.233061,5.592792,392.853926,936.736643,-170.288107,183.883726,46.808239,83.712284,344.191278,39.494338,-97.325302,272.449960,956.400889,52.917303,301.689415,16.909230,-122.961664,185.360485,18.485518,107.319060,412.908265,11.534052,-247.740787,207.521998,19.186400,-133.239743,228.642138,517.051264
334,-26.653377,253.515059,584.405171,31.948058,348.836888,522.551258,24.816096,338.733065,575.303266,-119.034671,237.297936,598.512333,-10.577979,261.332135,686.535593,55.024495,349.058675,281.502242,-163.087837,210.577404,286.085583,-10.830061,267.397855,761.959203,-152.371188,251.874542,822.202673,21.113599,402.718395,828.340160,-35.824063,301.684738,848.924929,1.465070,296.171374,911.667146,4.991448,394.174365,936.716545,-170.510053,184.436095,47.045457,83.632628,344.295640,39.542079,-98.647284,274.102082,956.458023,52.836689,301.676222,16.929815,-122.904923,185.833848,18.726017,107.227875,412.875964,11.602727,-247.619508,208.347687,19.533850,-132.459652,227.132326,517.039508
335,-25.580542,251.841915,585.050611,33.153417,347.162426,523.117563,25.766402,336.982703,575.987598,-117.608415,235.680083,599.130593,-10.145550,260.545397,687.737991,55.078520,350.710309,281.793358,-165.806754,212.484781,286.123857,-10.995342,267.501724,763.099256,-152.869404,253.041684,823.314140,19.919785,403.866757,828.753423,-36.610937,302.864690,849.419992,0.188347,297.536856,912.085930,4.939429,395.591343,936.678548,-170.812641,185.105970,47.345342,83.583851,344.469321,39.603507,-100.222940,276.028399,956.440852,52.806497,301.679846,16.953048,-122.974446,186.442886,19.106302,107.078063,412.875030,11.636345,-247.610690,209.258151,19.895896,-131.472929,225.438939,516.969052
336,-24.539875,249.982874,585.668750,34.347380,345.314884,523.694255,26.917260,335.086798,576.669622,-116.177019,233.922648,599.656295,-9.633991,259.700235,688.993966,55.221065,352.603697,282.040664,-168.800382,214.327600,286.105131,-11.323223,267.674297,764.189226,-153.417913,254.211400,824.353651,18.701591,404.971970,828.948692,-37.551817,304.084594,849.822941,-0.986450,299.025777,912.493852,4.088465,397.206883,936.420440,-171.288164,185.962280,47.722055,83.549923,344.706846,39.688029,-101.705232,278.050453,956.381110,52.850566,301.711925,17.010979,-123.205652,187.162348,19.572841,106.925717,412.923699,11.692572,-247.725753,210.231889,20.273454,-130.455322,223.706212,516.787939
337,-23.451937,247.919098,586.260663,35.487725,343.224158,524.241764,28.063809,333.034039,577.305640,-115.035037,232.128680,600.067687,-9.203029,258.752837,690.155990,55.322459,354.721314,282.270666,-171.729234,216.071341,286.046094,-11.843028,267.868574,765.209351,-154.084120,255.435476,825.259321,17.564248,405.959382,828.879058,-38.472516,305.294123,850.127583,-2.178822,300.607014,912.862283,2.072023,399.037442,935.940679,-172.006485,186.978300,48.128679,83.561537,344.986816,39.759472,-103.255072,280.194391,956.228786,52.960942,301.795814,17.101289,-123.328369,187.914559,20.052492,106.819768,413.009968,11.761842,-247.839039,211.294643,20.679565,-129.482732,221.958834,516.462385
338,-22.334682,245.811383,586.761716,36.684374,340.981269,524.728387,29.142164,330.831376,577.913754,-113.895315,230.317295,600.346802,-8.939507,257.667118,691.221610,55.564018,357.036160,282.478160,-174.337962,217.677957,285.946815,-12.334801,267.941488,766.121369,-154.822213,256.608301,825.996762,16.224609,406.971015,828.516729,-39.409030,306.455921,850.315780,-3.572469,302.324029,913.130380,0.420398,400.999428,935.352760,-172.699429,187.968185,48.453896,83.586309,345.312987,39.848043,-105.124673,282.410571,955.935500,53.083126,301.903973,17.241118,-123.392235,188.701667,20.395701,106.761769,413.158275,11.801254,-247.852699,212.350912,21.132126,-128.406500,220.056562,516.030070
339,-21.397186,243.668086,587.136040,38.081401,338.636479,525.131583,30.340673,328.489994,578.478617,-112.564599,228.423016,600.407487,-8.862970,256.490183,692.236895,55.816035,359.602404,282.679299,-176.463331,218.872914,285.853629,-12.786183,267.865847,766.920315,-155.613230,257.670085,826.480615,14.998564,407.947803,827.879062,-40.518082,307.620481,850.361013,-5.204834,304.188500,913.327511,-0.472905,403.029695,934.674559,-173.065890,188.761215,48.746562,83.650979,345.689812,39.979377,-107.172078,284.733920,955.482775,53.210623,302.027345,17.473940,-123.489606,189.546350,20.546049,106.718874,413.320946,11.822502,-247.961800,213.312051,21.556117,-127.154424,217.986052,515.557570
340,-20.615510,241.406289,587.405863,39.464093,336.110285,525.384807,31.424154,326.088158,578.880838,-111.626222,226.600882,600.303470,-8.878351,255.241486,693.139142,55.676660,362.539147,282.788483,-177.973424,219.547945,285.814686,-13.397061,267.751215,767.627156,-156.488032,258.716253,826.671652,14.159944,408.761209,826.948884,-41.699850,308.780625,850.248391,-6.874998,306.123110,913.476666,-1.690526,405.197306,933.716030,-173.186202,189.347014,49.049796,83.813720,346.121919,40.122533,-109.275558,287.308013,954.876924,53.375699,302.194002,17.782066,-123.647423,190.448340,20.531900,106.664205,413.454484,11.847199,-248.190644,214.013094,21.879849,-125.991905,215.994335,515.030585
341,-19.834632,239.062316,587.546837,40.626624,333.470287,525.419605,32.436074,323.537883,579.096939,-111.032218,224.818255,600.133560,-8.894689,253.975342,693.841906,55.236336,365.724641,282.699450,-179.005626,219.851492,285.794099,-14.070892,267.646861,768.198595,-157.435122,259.852179,826.542320,13.425133,409.473953,825.719630,-42.857547,309.878572,849.953518,-8.600147,308.136084,913.556315,-3.698437,407.500008,932.331580,-173.202524,189.850997,49.235119,83.949430,346.601475,40.295921,-111.449392,290.152218,954.130735,53.516137,302.366040,18.151901,-123.979061,191.318430,20.380914,106.643738,413.599969,11.884277,-248.560104,214.428377,22.074998,-125.140364,214.168079,514.383730
342,-19.014173,236.645225,587.539335,41.844595,330.734705,525.285709,33.634720,320.821631,579.130240,-110.284690,222.912241,599.851184,-8.961953,252.644076,694.373632,54.961891,368.746918,282.546760,-179.581742,219.824317,285.748774,-14.606392,267.505938,768.590883,-158.395849,260.978780,826.067324,12.662983,410.137303,824.266000,-44.122493,310.916661,849.503034,-10.403191,310.209251,913.565818,-5.828378,409.844264,930.793530,-173.375623,190.421378,49.223412,84.004667,347.095537,40.535805,-113.729300,293.133375,953.258868,53.561073,302.544954,18.564642,-124.521204,191.855980,20.201403,106.650687,413.735523,11.920391,-249.088976,214.802713,22.046757,-124.383651,212.348740,513.700025
343,-18.148678,234.179695,587.397026,43.105397,327.790445,525.082289,34.919867,318.014473,578.980836,-109.710287,221.090566,599.451784,-9.019440,251.223313,694.811350,55.023484,371.470327,282.479247,-179.696490,219.463979,285.659704,-15.148751,267.255457,768.814727,-159.372844,261.975904,825.317043,12.088263,410.675562,822.659047,-45.465282,311.906358,848.948721,-12.290162,312.347049,913.516840,-7.651567,412.243460,929.165696,-174.139215,190.907821,49.038964,83.994124,347.543269,40.824978,-116.211469,296.101391,952.261121,53.509600,302.770234,18.989614,-125.321588,191.881619,20.047338,106.622318,413.850842,11.929001,-249.711328,215.547562,21.733084,-123.543374,210.430484,513.033345
344,-17.322069,231.700409,587.128276,44.301248,324.697893,524.761088,36.197135,315.130935,578.626970,-109.409818,219.355778,598.965295,-8.989103,249.828124,695.129813,55.225606,373.960771,282.462064,-179.462155,218.819629,285.493588,-15.812997,266.892519,768.902068,-160.439891,262.986147,824.322319,11.639275,411.092169,820.917324,-46.831424,312.876465,848.290816,-14.424093,314.612646,913.421706,-9.736107,414.719572,927.233504,-175.372137,191.061196,48.692793,83.905210,347.916240,41.156032,-118.942010,299.200288,951.031133,53.367511,303.047291,19.414582,-126.114113,191.430575,19.911185,106.540391,413.970959,11.946144,-250.368818,216.681112,21.387531,-122.814558,208.517410,512.337995
345,-16.611000,229.189947,586.766276,45.507194,321.578791,524.179335,37.472996,312.218876,578.043657,-109.001464,217.484222,598.397575,-8.963914,248.378846,695.306018,55.480798,376.052851,282.448673,-178.859425,217.720104,285.216924,-16.490070,266.487070,768.876750,-161.579751,264.030643,823.075380,11.115109,411.437671,819.057097,-48.193451,313.835584,847.459703,-16.787471,316.983409,913.266426,-12.157912,417.291063,925.063893,-176.497112,190.889191,48.168019,83.788687,348.229983,41.494742,-121.823462,302.613410,949.525326,53.107502,303.314037,19.811956,-126.399582,190.679638,19.671655,106.413323,414.092839,12.011764,-250.699526,217.644238,21.429933,-122.365210,206.752378,511.633072
346,-15.919220,226.678210,586.326939,46.697804,318.416170,523.369023,38.779157,309.260606,577.346135,-108.383225,215.514039,597.730775,-8.986287,246.874701,695.363113,55.864066,377.612569,282.449028,-178.041160,216.307130,284.791027,-17.117869,266.106007,768.716412,-162.719751,264.931690,821.584982,10.641000,411.720065,817.063965,-49.482473,314.798540,846.434238,-19.088747,319.388545,913.064902,-14.362322,419.959645,922.792310,-176.990644,190.372801,47.565223,83.693452,348.524140,41.762937,-124.821830,306.197328,947.826573,52.791436,303.511477,20.173187,-126.230716,189.938391,19.272078,106.287635,414.181571,12.082294,-250.491379,217.890980,21.672569,-121.954047,204.939986,510.917974
347,-15.149391,224.153681,585.744889,47.978654,315.293513,522.454606,39.970355,306.432655,576.568612,-107.568186,213.519141,596.975755,-9.010674,245.469926,695.324657,56.371346,378.744613,282.427821,-177.394233,215.135538,284.236665,-17.641540,265.762042,768.421941,-163.854662,265.768883,819.885661,10.379119,411.900490,814.959270,-50.802999,315.793079,845.282127,-21.528376,321.862035,912.821820,-16.672327,422.720404,920.363420,-176.551005,189.545998,47.149939,83.626137,348.799876,41.948927,-128.041956,309.778291,945.945836,52.531923,303.660118,20.452069,-126.125846,189.254734,18.912904,106.180198,414.202439,12.127717,-250.166740,217.184040,21.556425,-121.433580,203.044188,510.162401
348,-14.157706,221.574440,585.074208,49.294330,312.301019,521.399734,41.303550,303.724579,575.732019,-106.684552,211.458376,596.143095,-8.878505,244.046597,695.277254,56.931294,379.457683,282.372265,-177.220137,214.231084,283.642799,-18.067722,265.392132,768.079392,-164.968642,266.584620,818.021692,10.019929,412.073086,812.742815,-52.215591,316.795767,844.060948,-24.373597,324.494792,912.509839,-19.167757,425.537454,917.733329,-175.601724,188.781555,47.058439,83.578620,349.003324,42.084338,-131.476488,313.477946,943.813525,52.353682,303.770532,20.615630,-126.072521,188.526191,18.683321,106.095486,414.205094,12.170384,-250.021432,215.797415,20.970458,-120.872608,201.246314,509.450588
349,-12.974657,219.039537,584.453203,50.601033,309.480355,520.207457,43.012170,300.878375,574.873853,-105.738888,209.326295,595.328730,-8.407558,242.547807,695.251002,57.587318,379.672994,282.309128,-177.470913,213.427270,283.106499,-18.456496,265.026006,767.739330,-166.060916,267.350139,816.016529,9.412233,412.395859,810.422462,-53.715493,317.816738,842.758086,-27.331396,327.286599,912.128250,-21.734649,428.358650,914.960351,-175.047932,188.321123,47.115089,83.566662,349.087360,42.166665,-134.986099,317.460152,941.427834,52.282029,303.864232,20.710615,-125.912235,187.946025,18.538768,106.094457,414.235897,12.186636,-249.993850,214.421074,20.302349,-120.223689,199.375772,508.826701
350,-11.678180,216.564064,583.860399,52.042904,306.834973,518.982148,44.888168,297.845206,573.573526,-104.593087,207.177899,594.647729,-7.778848,241.210478,695.221711,58.244533,379.476114,282.213426,-177.912258,212.715671,282.746143,-18.862171,264.784529,767.382106,-167.227353,268.571091,813.521029,8.890016,412.800643,808.035054,-55.274879,318.971393,841.361519,-30.224213,330.186503,911.674710,-24.557634,431.214774,912.074018,-175.160254,188.047763,47.091961,83.622367,349.057657,42.171764,-138.496109,321.490994,938.833003,52.319336,303.916991,20.732040,-125.912278,187.641340,18.494764,106.156639,414.281841,12.143470,-250.079581,213.725644,19.956272,-119.433521,197.356196,508.255490
351,-10.195684,214.101992,583.258916,53.448451,304.264009,517.747538,46.817532,294.803242,571.862838,-103.306472,204.967186,594.055513,-7.139328,240.069995,695.205547,58.907652,378.962863,282.092619,-178.600523,212.195583,282.592684,-19.220024,264.687911,766.992629,-168.370848,270.174951,810.468699,8.483088,413.249557,805.606004,-56.579364,320.232890,839.947961,-33.176018,333.198785,911.113718,-27.383926,434.168688,909.004457,-175.575651,187.849705,46.976558,83.745017,349.022937,42.079806,-142.163411,325.453352,936.007984,52.429300,303.878000,20.642715,-126.113534,187.524689,18.526057,106.245979,414.335475,12.061132,-250.196232,213.777681,19.961231,-118.450488,195.344736,507.785364
352,-8.587972,211.771098,582.696538,54.737572,301.712045,516.540824,48.586698,292.038091,570.544576,-101.934035,202.743833,593.569028,-6.302605,239.040218,695.176993,59.618851,378.177098,281.947165,-179.456617,211.895323,282.645895,-19.379762,264.677082,766.598813,-169.271756,271.299204,807.664350,8.020648,413.815081,803.137797,-57.731593,321.462909,838.511344,-36.320907,336.343859,910.405764,-30.206306,437.240060,905.698625,-176.068912,187.715206,46.906584,83.904889,349.043094,41.875088,-146.036078,329.567939,932.899711,52.610766,303.802162,20.395257,-126.314942,187.542001,18.584338,106.364564,414.379006,11.991484,-250.369483,214.179639,20.125530,-117.221474,193.307891,507.412751
353,-6.870481,209.619220,582.203998,56.218355,299.190702,515.395657,50.115139,289.500775,569.630428,-100.373067,200.480516,593.199472,-5.216636,238.137586,695.101969,60.172481,377.187813,281.773349,-180.121855,211.551326,282.874224,-19.388713,264.728530,766.196103,-169.946100,271.938849,805.243656,7.505514,414.456564,800.633934,-59.086099,322.708893,836.947866,-39.606088,339.621533,909.552408,-33.061579,440.403016,902.234843,-176.404613,187.697240,46.955035,84.101750,349.038173,41.546680,-149.906372,333.870528,929.452399,52.869529,303.698790,19.948279,-126.455798,187.626219,18.675311,106.438658,414.381055,11.931173,-250.597982,214.498313,20.248105,-115.690165,191.013207,507.053880
354,-5.151943,207.564985,581.801394,57.822337,296.792239,514.357839,51.613953,287.036507,568.751012,-98.557231,198.132322,592.844195,-4.158032,237.330912,694.970011,60.798125,375.954015,281.595056,-180.590748,211.153526,283.116103,-19.371655,264.864540,765.724095,-170.433916,272.433168,802.788452,6.915936,415.150883,798.088429,-60.266544,323.960083,835.230035,-43.041962,343.071455,908.514550,-35.995994,443.641599,898.638364,-176.502188,187.727092,47.023187,84.337896,348.931285,41.081573,-153.839446,338.258350,925.654006,53.186178,303.498319,19.343958,-126.537767,187.735088,18.758475,106.475836,414.328568,11.863479,-250.685120,214.376336,20.247573,-114.072317,188.589959,506.607611
