angelina-std-03
Date:,2012/07/12
Time:,14:34:43
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:RTRO,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:LTRO,,,Patient1:T12,,,Patient1:T7,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:LSHO,,,Patient1:BHD,,,Patient1:RBHD,,,Patient1:LBHD,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
127,109.648140,-134.580658,570.570557,206.100372,-99.682587,538.126831,172.210678,-117.975456,604.401794,28.756443,-103.986748,604.053040,-5.143751,-61.928192,530.156555,100.645973,-138.826614,667.681030,101.460899,-157.224014,733.195068,192.109818,-140.802094,270.648956,-1.419771,-130.851517,268.344757,229.650391,-97.679306,813.855774,107.785645,-142.243256,842.874695,-11.507861,-71.199165,820.687988,117.474121,-157.829773,900.815308,199.814972,-105.096199,927.168335,41.264065,-95.654579,942.982361,200.144653,-115.222679,44.541748,2.748181,-96.929482,37.997337,162.564697,-138.456314,14.029775,34.851368,-129.267776,15.136263,239.206070,-44.328053,17.556871,-17.187954,-18.436684,11.903120
128,109.804482,-134.618851,570.576599,206.242661,-99.729744,538.103943,172.401703,-118.057228,604.437439,28.876196,-104.058311,604.057190,-5.021134,-61.905090,530.167786,100.819122,-138.859756,667.699585,101.691452,-157.290558,733.223328,192.275009,-140.914337,270.673553,-1.331421,-130.863052,268.350403,229.749237,-97.657066,813.860962,107.892982,-142.217834,842.888062,-11.393089,-71.224869,820.655396,117.546410,-157.822159,900.867004,199.934494,-105.020042,927.180481,41.334621,-95.564766,942.974365,200.091614,-115.143150,44.561245,2.730506,-96.952263,38.049969,162.564697,-138.456314,14.029775,34.870411,-129.277527,15.141609,239.197937,-44.309025,17.549417,-17.201920,-18.421852,11.936742
129,109.942139,-134.665298,570.561829,206.377441,-99.792419,538.095581,172.601913,-118.164459,604.478943,28.953175,-104.052765,604.127686,-4.892627,-61.952953,530.198120,100.981956,-138.882095,667.708923,101.876060,-157.343307,733.252075,192.398605,-141.028137,270.676208,-1.255180,-130.878082,268.382965,229.831924,-97.601120,813.863037,107.962975,-142.176804,842.893372,-11.279983,-71.248177,820.614197,117.629921,-157.832611,900.923828,200.014938,-104.951828,927.191589,41.430111,-95.466492,942.972595,200.135223,-115.182861,44.573154,2.728065,-96.976448,38.106270,162.581528,-138.464035,14.036004,34.886646,-129.287674,15.151260,239.189804,-44.290001,17.541964,-17.072277,-18.368864,11.918401
130,110.045105,-134.675842,570.523010,206.505524,-99.852722,538.090454,172.814453,-118.280327,604.495544,29.149418,-104.144936,604.156860,-4.720617,-62.060963,530.227356,101.123878,-138.905441,667.709106,102.027863,-157.384750,733.272339,192.453842,-141.085861,270.646637,-1.159103,-130.938187,268.408295,229.930161,-97.599632,813.850647,108.052208,-142.151855,842.914185,-11.148535,-71.265007,820.585876,117.747841,-157.821320,900.990784,200.079880,-104.883423,927.199219,41.574944,-95.407288,942.978821,200.216156,-115.292473,44.538467,2.765149,-96.959839,38.097889,162.581787,-138.477295,14.036227,34.886600,-129.248093,15.133108,239.189804,-44.290001,17.541964,-16.966640,-18.372639,11.879683
131,110.174042,-134.674683,570.512756,206.637146,-99.902977,538.083618,172.976364,-118.353165,604.473083,29.309465,-104.201385,604.151917,-4.545529,-62.141953,530.247620,101.273270,-138.953613,667.729248,102.158134,-157.398621,733.286255,192.558563,-141.167496,270.642120,-1.016216,-131.047379,268.414734,230.106094,-97.724739,813.880615,108.170456,-142.150406,842.939270,-11.015428,-71.284241,820.566101,117.875259,-157.774918,901.057556,200.164246,-104.803902,927.215393,41.717346,-95.337585,942.986084,200.227097,-115.292984,44.515091,2.782960,-96.940872,38.116699,162.572266,-138.484543,14.030708,34.876514,-129.221817,15.119257,239.189804,-44.290001,17.541964,-16.986755,-18.431343,11.897694
132,110.329315,-134.721283,570.539368,206.780472,-99.961426,538.076172,173.119965,-118.422379,604.427979,29.474798,-104.287582,604.147705,-4.388238,-62.188011,530.249329,101.416946,-139.018066,667.761108,102.322937,-157.430450,733.302734,192.676529,-141.232864,270.641846,-0.890644,-131.112946,268.420441,230.305511,-97.861122,813.946777,108.298759,-142.144562,842.972473,-10.899323,-71.311714,820.545105,117.981369,-157.735733,901.123596,200.271698,-104.741165,927.240479,41.852394,-95.213814,942.992065,200.246460,-115.302826,44.541397,2.773719,-96.934013,38.146725,162.581940,-138.480865,14.029873,34.883377,-129.248123,15.126273,239.189804,-44.290001,17.541964,-16.994671,-18.430197,11.930476
133,110.504822,-134.835709,570.560242,206.911728,-100.013641,538.060913,173.287659,-118.531830,604.408508,29.537361,-104.260033,604.164795,-4.187706,-62.268543,530.274109,101.589592,-139.067413,667.766785,102.557129,-157.551926,733.332520,192.764877,-141.263077,270.608704,-0.773309,-131.112488,268.423279,230.408630,-97.858147,813.972351,108.467308,-142.161301,843.015320,-10.764028,-71.353523,820.527283,118.062355,-157.713257,901.172058,200.385162,-104.695068,927.267883,41.996811,-95.110420,942.989319,200.275543,-115.344543,44.559975,2.765257,-96.922501,38.146564,162.593109,-138.478622,14.021365,34.892452,-129.260986,15.125442,239.197937,-44.309025,17.549417,-17.053181,-18.386873,11.947004
134,110.702660,-134.984192,570.580261,207.027267,-100.071999,538.024841,173.420471,-118.597603,604.406799,29.569237,-104.242897,604.037537,-3.988823,-62.375492,530.327942,101.761475,-139.094452,667.769165,102.764297,-157.689285,733.354919,192.834122,-141.279999,270.562744,-0.657902,-131.109116,268.426544,230.448395,-97.798363,813.986206,108.674408,-142.219711,843.052856,-10.629034,-71.394646,820.512451,118.128738,-157.681564,901.213501,200.486801,-104.640953,927.300049,42.144005,-95.055145,942.979980,200.238831,-115.266953,44.546215,2.772056,-96.922234,38.158146,162.596954,-138.490005,14.015866,34.881065,-129.252594,15.112301,239.206070,-44.328053,17.556871,-17.053185,-18.386875,11.947005
135,110.865501,-135.096573,570.605286,207.156387,-100.140335,537.991089,173.550476,-118.637650,604.408630,29.790461,-104.471313,603.707947,-3.857588,-62.454506,530.344421,101.884872,-139.120056,667.795471,102.884659,-157.752731,733.363525,192.920242,-141.310272,270.543610,-0.558101,-131.125183,268.432556,230.549149,-97.843025,814.020996,108.831406,-142.246109,843.090088,-10.511784,-71.442673,820.505371,118.248199,-157.688461,901.253540,200.597198,-104.595612,927.333313,42.270386,-94.971054,942.962769,200.215317,-115.187096,44.528202,2.797183,-96.935867,38.163673,162.590790,-138.493988,14.020710,34.860867,-129.254959,15.110022,239.197937,-44.309025,17.549417,-16.961847,-18.373943,11.931363
136,111.006790,-135.178818,570.606873,207.305603,-100.219284,537.990662,173.714005,-118.697990,604.421814,29.988974,-104.626724,603.513550,-3.729045,-62.552086,530.336609,102.008118,-139.185333,667.823181,102.971016,-157.787979,733.377930,193.073273,-141.424896,270.565613,-0.421093,-131.130829,268.424255,230.681351,-97.916718,814.034729,108.893990,-142.225418,843.122131,-10.392752,-71.512611,820.506042,118.361351,-157.687744,901.286255,200.731400,-104.568558,927.363464,42.398205,-94.877060,942.937012,200.231293,-115.223244,44.511166,2.837678,-96.941536,38.118637,162.570129,-138.472107,14.015464,34.865040,-129.261932,15.122897,239.214996,-44.296379,17.549269,-17.002863,-18.333380,11.942036
137,111.148170,-135.266663,570.593140,207.449768,-100.304512,537.997681,173.851349,-118.738640,604.429016,30.153288,-104.685623,603.666870,-3.588316,-62.645020,530.341736,102.134155,-139.258392,667.843750,103.072578,-157.841431,733.392151,193.206024,-141.524948,270.566132,-0.255991,-131.177917,268.407318,230.757919,-97.921257,814.033203,108.962379,-142.236374,843.147827,-10.275486,-71.560646,820.498901,118.413620,-157.626938,901.330627,200.852005,-104.528290,927.391663,42.531601,-94.802155,942.924683,200.272049,-115.304237,44.484478,2.860100,-96.939255,38.084576,162.560028,-138.456116,14.011698,34.886909,-129.275848,15.132924,239.238861,-44.305923,17.546413,-17.046675,-18.327223,11.980986
138,111.324196,-135.371735,570.589172,207.601639,-100.383392,537.995300,173.960449,-118.789772,604.432373,30.391376,-104.778450,603.978333,-3.438793,-62.730148,530.339783,102.268623,-139.301315,667.860718,103.162636,-157.888092,733.406189,193.279648,-141.545486,270.540314,-0.116228,-131.263565,268.393402,230.871902,-97.990829,814.020935,109.094788,-142.283401,843.179199,-10.159161,-71.607574,820.474304,118.539635,-157.609863,901.385986,200.933960,-104.471725,927.408264,42.644375,-94.696953,942.929993,200.290054,-115.300850,44.459236,2.836050,-96.942017,38.129330,162.576340,-138.462524,14.012786,34.882996,-129.292496,15.130083,239.211777,-44.301971,17.536947,-16.988750,-18.345106,12.028882
139,111.548233,-135.494995,570.579590,207.759094,-100.469849,538.005615,174.043625,-118.842743,604.432861,30.441820,-104.668159,604.139832,-3.280566,-62.829010,530.319031,102.415901,-139.355652,667.875061,103.235069,-157.931335,733.428772,193.392380,-141.620239,270.535706,0.002421,-131.296631,268.383453,231.015900,-98.105095,813.984924,109.224533,-142.312134,843.198547,-10.044623,-71.652115,820.443970,118.743530,-157.646347,901.470459,201.012558,-104.428368,927.424011,42.776924,-94.608162,942.924744,200.256393,-115.218246,44.446724,2.815131,-96.943001,38.172478,162.597092,-138.474960,14.002904,34.867748,-129.296036,15.112154,239.187332,-44.291698,17.547798,-16.974539,-18.382151,12.073883
140,111.746307,-135.623566,570.579468,207.905151,-100.548454,538.010132,174.118942,-118.864990,604.437866,30.469109,-104.558800,604.138489,-3.136556,-62.877289,530.299744,102.539932,-139.422867,667.896301,103.297455,-157.976288,733.450867,193.545334,-141.761490,270.537384,0.154523,-131.323151,268.376251,231.099945,-98.137520,813.949402,109.331291,-142.330612,843.203308,-9.931366,-71.675217,820.429199,118.927162,-157.688858,901.570801,201.131561,-104.391708,927.441833,42.899059,-94.535141,942.912048,200.250061,-115.184258,44.439873,2.830408,-96.938408,38.152489,162.606277,-138.491302,13.993989,34.883026,-129.288849,15.099479,239.214432,-44.295650,17.557266,-16.994324,-18.409386,12.092763
141,111.918907,-135.746140,570.611816,208.061615,-100.620224,537.996948,174.245804,-118.907661,604.464355,30.737345,-104.726830,604.091064,-2.994065,-62.936096,530.288879,102.683075,-139.500015,667.932068,103.358154,-158.017899,733.465942,193.650482,-141.838776,270.520935,0.313379,-131.366150,268.370239,231.183868,-98.150566,813.917603,109.436134,-142.363358,843.221680,-9.814560,-71.722595,820.427979,119.067146,-157.702744,901.641418,201.261337,-104.350067,927.461609,42.991104,-94.417931,942.916443,200.259644,-115.189583,44.441605,2.849454,-96.932869,38.138546,162.609772,-138.497131,13.992967,34.904926,-129.284073,15.106752,239.238861,-44.305923,17.546413,-16.999863,-18.374598,12.061399
142,112.074646,-135.848999,570.639038,208.232330,-100.715187,537.993164,174.401382,-118.990608,604.487732,31.071857,-104.987839,604.019592,-2.870081,-63.033920,530.279236,102.810898,-139.574722,667.957886,103.467567,-158.077072,733.478516,193.736359,-141.893021,270.498474,0.429021,-131.390015,268.354248,231.290054,-98.193527,813.890564,109.553413,-142.415131,843.254944,-9.694832,-71.793884,820.419678,119.194092,-157.676163,901.703247,201.364410,-104.314102,927.489441,43.098225,-94.303970,942.923218,200.277557,-115.192719,44.449699,2.869396,-96.925301,38.140224,162.608231,-138.482788,14.012145,34.914700,-129.280640,15.112699,239.211014,-44.305862,17.518791,-17.085432,-18.355728,12.073850
143,112.190582,-135.938522,570.651917,208.405899,-100.825523,537.992798,174.548706,-119.080093,604.481567,31.316833,-105.130554,603.975708,-2.779189,-63.074272,530.269775,102.865753,-139.603012,667.954041,103.561630,-158.123734,733.487122,193.840515,-141.961655,270.480194,0.502516,-131.379074,268.338531,231.358841,-98.213257,813.887634,109.678261,-142.469559,843.294067,-9.593413,-71.852188,820.396545,119.325317,-157.651810,901.770752,201.451294,-104.279572,927.502380,43.202400,-94.250145,942.933228,200.296875,-115.200401,44.435169,2.901568,-96.918945,38.122437,162.586578,-138.462494,14.030147,34.918713,-129.272354,15.099377,239.184494,-44.302643,17.501328,-17.223295,-18.394289,12.181996
144,112.284233,-136.014801,570.664856,208.575317,-100.920471,537.996277,174.701797,-119.168709,604.478516,31.482849,-105.187874,603.974121,-2.655341,-63.138531,530.278015,102.952393,-139.661743,667.949646,103.620293,-158.134674,733.493286,193.891678,-141.956329,270.426697,0.574427,-131.384491,268.367615,231.394897,-98.202438,813.903687,109.862602,-142.557983,843.353577,-9.511777,-71.894775,820.376465,119.441223,-157.639847,901.833557,201.550400,-104.264038,927.518311,43.278957,-94.219910,942.954041,200.322266,-115.245354,44.394867,2.924674,-96.919098,38.116356,162.579651,-138.449783,14.020744,34.911541,-129.274857,15.082395,239.209686,-44.309021,17.508631,-17.264469,-18.388859,12.235482
145,112.380913,-136.078400,570.666809,208.746078,-100.992722,538.007813,174.869980,-119.272713,604.497375,31.626932,-105.262291,603.970215,-2.471734,-63.294754,530.297180,103.096664,-139.773849,667.944336,103.730133,-158.190369,733.506348,193.905853,-141.893906,270.347748,0.685509,-131.464874,268.429810,231.485901,-98.236221,813.920105,110.115562,-142.706253,843.420166,-9.421368,-71.949211,820.362183,119.552490,-157.630676,901.896484,201.646759,-104.257126,927.549744,43.335777,-94.174103,942.962524,200.371063,-115.291374,44.362389,2.930024,-96.920883,38.130409,162.616318,-138.462555,14.012403,34.920074,-129.291748,15.080828,239.260071,-44.321785,17.523241,-17.231153,-18.332720,12.213788
146,112.491280,-136.130875,570.645325,208.917816,-101.091560,537.998413,175.022110,-119.375679,604.508850,31.688799,-105.253105,603.991211,-2.284328,-63.412014,530.296204,103.227280,-139.858322,667.953125,103.871086,-158.288208,733.521362,193.975540,-141.920212,270.290985,0.789115,-131.518524,268.454620,231.656326,-98.350136,813.933716,110.281700,-142.802216,843.459717,-9.324986,-71.992569,820.331238,119.651497,-157.614532,901.963745,201.728165,-104.228088,927.575684,43.412102,-94.133163,942.947571,200.404480,-115.294121,44.348106,2.938944,-96.922478,38.135284,162.632782,-138.477600,14.007290,34.948490,-129.306381,15.086500,239.285263,-44.328163,17.530544,-17.148481,-18.317511,12.184505
147,112.624405,-136.183151,570.616211,209.084641,-101.223122,537.982727,175.152008,-119.466324,604.510864,31.657328,-105.150757,604.071838,-2.121772,-63.463581,530.305420,103.339287,-139.932816,667.997559,103.995399,-158.346588,733.524048,194.087692,-142.079697,270.242706,0.857497,-131.516281,268.444672,231.809952,-98.468391,813.938477,110.364738,-142.827271,843.481812,-9.221454,-72.014771,820.281006,119.718605,-157.588150,902.024658,201.818436,-104.192451,927.613464,43.489269,-94.093674,942.937134,200.410873,-115.297577,44.338623,2.938376,-96.926224,38.154816,162.633865,-138.486298,13.990221,34.958439,-129.308548,15.098402,239.285263,-44.328163,17.530544,-17.082468,-18.330368,12.166070
148,112.766350,-136.241180,570.610168,209.254883,-101.343834,537.977905,175.275421,-119.550148,604.513367,31.772408,-105.247375,604.087769,-1.957354,-63.542645,530.319824,103.449020,-140.010773,668.012390,104.109116,-158.386246,733.525452,194.217484,-142.262329,270.232574,0.944836,-131.538803,268.452820,231.890274,-98.499649,813.916626,110.446404,-142.852295,843.502441,-9.105039,-72.062660,820.226929,119.763039,-157.548477,902.070068,201.912903,-104.171898,927.655457,43.533653,-94.042351,942.942261,200.408173,-115.302452,44.332973,2.938534,-96.925728,38.169621,162.675659,-138.527161,13.975852,34.958221,-129.305908,15.102766,239.285263,-44.328163,17.530544,-17.118038,-18.306036,12.173178
149,112.932922,-136.315811,570.621765,209.408981,-101.439590,537.960999,175.414734,-119.645035,604.515320,31.983097,-105.439774,604.043701,-1.764699,-63.662682,530.310608,103.577309,-140.074997,667.986023,104.233589,-158.447067,733.540100,194.371658,-142.435135,270.260773,1.029095,-131.575150,268.480469,231.966507,-98.513649,813.889648,110.517830,-142.867020,843.532043,-8.999294,-72.107414,820.178650,119.797127,-157.475967,902.115173,201.997284,-104.157448,927.686401,43.576694,-93.988533,942.933533,200.414200,-115.298126,44.323532,2.957326,-96.920624,38.156979,162.712433,-138.556305,13.980854,34.966061,-129.300034,15.077676,239.286545,-44.327545,17.520769,-17.170267,-18.309774,12.191133
150,113.088989,-136.408752,570.628479,209.533279,-101.512192,537.942993,175.618637,-119.775848,604.514221,32.022137,-105.418411,604.074219,-1.601203,-63.760960,530.322876,103.732544,-140.129730,667.982788,104.358185,-158.505524,733.556458,194.521439,-142.623230,270.258972,1.071609,-131.565704,268.488647,232.100128,-98.615952,813.879272,110.608078,-142.874741,843.562561,-8.907767,-72.105278,820.120605,119.856941,-157.403412,902.164673,202.077438,-104.151695,927.730591,43.608612,-93.906944,942.902710,200.401596,-115.261040,44.313923,2.971974,-96.913055,38.167309,162.688065,-138.531174,13.990366,34.968102,-129.284576,15.055724,239.297241,-44.345329,17.508669,-17.188332,-18.338369,12.211274
151,113.176491,-136.478119,570.631470,209.661240,-101.598953,537.940247,175.816177,-119.893463,604.510010,32.045921,-105.415421,604.116882,-1.468249,-63.814789,530.358704,103.858727,-140.174820,668.009888,104.505486,-158.563065,733.587280,194.642258,-142.787109,270.234985,1.131368,-131.562820,268.479553,232.256653,-98.775368,813.879517,110.705254,-142.885239,843.591980,-8.805144,-72.106949,820.050903,119.940880,-157.367493,902.210938,202.172729,-104.167694,927.788513,43.640110,-93.844917,942.882263,200.387848,-115.231873,44.321362,2.972529,-96.908005,38.194504,162.662384,-138.512558,13.978477,34.963001,-129.280182,15.050988,239.314026,-44.386654,17.495636,-17.078016,-18.312733,12.189250
152,113.255760,-136.542053,570.646118,209.775177,-101.703857,537.919556,175.928909,-119.954277,604.503052,32.233749,-105.590797,604.081360,-1.323646,-63.853519,530.380188,103.932083,-140.212524,668.021484,104.674782,-158.634476,733.628479,194.713882,-142.871765,270.222839,1.193586,-131.574570,268.477142,232.354309,-98.862122,813.870544,110.763557,-142.877335,843.619873,-8.687387,-72.156616,820.008423,120.017975,-157.352600,902.252075,202.265121,-104.169022,927.839294,43.674923,-93.820930,942.872559,200.420135,-115.277817,44.309895,2.974849,-96.908928,38.188511,162.662979,-138.513977,13.959391,34.964363,-129.291000,15.033929,239.321976,-44.410305,17.476923,-16.966297,-18.286570,12.157931
153,113.350037,-136.625122,570.664246,209.861633,-101.802505,537.883301,176.033478,-120.027985,604.489502,32.540916,-105.865089,604.037842,-1.180934,-63.891331,530.381226,104.022789,-140.264420,667.993835,104.802490,-158.670761,733.640991,194.734253,-142.894073,270.215515,1.225070,-131.540604,268.479736,232.403351,-98.860161,813.842529,110.819908,-142.876160,843.614807,-8.570808,-72.204315,819.980774,120.094482,-157.336823,902.294922,202.348816,-104.153137,927.883240,43.702084,-93.778442,942.854309,200.470444,-115.356339,44.267193,2.984434,-96.908058,38.168140,162.687363,-138.534958,13.957441,34.975945,-129.291183,15.029286,239.315750,-44.388851,17.471624,-17.062761,-18.285189,12.187697
154,113.447449,-136.698929,570.656372,209.972336,-101.915451,537.872742,176.165054,-120.146729,604.463745,32.693199,-105.977425,604.064270,-1.062580,-63.895470,530.379700,104.193085,-140.374512,667.984375,104.884132,-158.681320,733.630615,194.763565,-142.919006,270.194092,1.241491,-131.494675,268.478546,232.479706,-98.907234,813.819641,110.907791,-142.895157,843.616882,-8.470531,-72.202026,819.940674,120.131317,-157.281158,902.346191,202.424347,-104.142670,927.925903,43.756187,-93.753670,942.853760,200.467667,-115.357079,44.256893,2.991135,-96.906097,38.157352,162.742050,-138.584900,13.957960,35.001560,-129.307419,15.064139,239.307053,-44.369095,17.472174,-17.173246,-18.312588,12.242843
155,113.560715,-136.754745,570.632813,210.069626,-102.030579,537.866882,176.293732,-120.248642,604.435242,32.706551,-105.973923,604.093933,-0.975915,-63.919270,530.394775,104.382034,-140.513565,668.022095,104.948975,-158.713501,733.618896,194.796890,-142.924255,270.167084,1.253607,-131.464859,268.465576,232.617432,-99.077316,813.818970,111.003052,-142.913803,843.664001,-8.363728,-72.169594,819.905273,120.119843,-157.197983,902.405762,202.481750,-104.143211,927.961548,43.813629,-93.720886,942.851135,200.423676,-115.283653,44.280018,3.007041,-96.902344,38.145016,162.764801,-138.611588,13.946214,35.014713,-129.334183,15.090902,239.303818,-44.374683,17.459860,-17.157309,-18.329771,12.279460
156,113.623520,-136.771851,570.621887,210.132431,-102.120392,537.849548,176.383987,-120.301582,604.420166,32.898029,-106.186890,604.079956,-0.881219,-64.009552,530.424683,104.493935,-140.608124,668.045044,105.031143,-158.755173,733.633972,194.790497,-142.907944,270.158051,1.297988,-131.491623,268.470825,232.769165,-99.254173,813.829346,111.092293,-142.933990,843.698547,-8.229043,-72.132790,819.865173,120.151817,-157.147064,902.473083,202.550064,-104.153503,928.000366,43.855179,-93.652832,942.827332,200.403030,-115.235222,44.269855,3.020907,-96.900932,38.152817,162.733749,-138.585983,13.936344,34.992561,-129.323975,15.080050,239.302490,-44.377846,17.449701,-17.113813,-18.289267,12.287880
157,113.626694,-136.767731,570.615051,210.217911,-102.203079,537.827209,176.439682,-120.361046,604.410522,32.992607,-106.228416,604.081909,-0.756217,-64.099640,530.473328,104.594009,-140.679413,668.054565,105.119011,-158.797699,733.674744,194.809601,-142.971634,270.147797,1.364549,-131.559418,268.509125,232.885040,-99.340111,813.832275,111.128281,-142.917404,843.694275,-8.103062,-72.103584,819.818420,120.215996,-157.102844,902.527893,202.636673,-104.152283,928.051453,43.893246,-93.591782,942.813049,200.403915,-115.222694,44.241703,3.021874,-96.902924,38.167358,162.689346,-138.545319,13.940881,34.972534,-129.307358,15.055789,239.310623,-44.396870,17.457155,-17.097153,-18.261196,12.277033
158,113.674339,-136.810883,570.614868,210.318314,-102.295639,537.812378,176.524414,-120.479263,604.395813,32.852749,-105.972618,604.120667,-0.611322,-64.173447,530.518860,104.739090,-140.762375,668.072205,105.185654,-158.839447,733.705322,194.860321,-143.055756,270.117493,1.404329,-131.556290,268.535034,233.005417,-99.447708,813.820557,111.121254,-142.870895,843.697327,-8.003607,-72.080513,819.788025,120.238670,-157.052505,902.566040,202.708649,-104.151924,928.094421,43.944603,-93.529594,942.802124,200.423218,-115.230545,44.249977,3.018992,-96.901840,38.176937,162.688934,-138.543228,13.941776,34.968380,-129.313965,15.046439,239.319321,-44.416626,17.456606,-17.094028,-18.262032,12.269002
159,113.762405,-136.869812,570.616882,210.394882,-102.389580,537.816467,176.627884,-120.616005,604.373413,32.807663,-105.865166,604.156677,-0.494806,-64.198174,530.533447,104.864685,-140.824265,668.081482,105.249596,-158.863419,733.725525,194.877563,-143.055771,270.078735,1.400288,-131.460068,268.525787,233.107529,-99.577469,813.794312,111.152000,-142.854843,843.727539,-7.929631,-72.065575,819.762085,120.238235,-157.032990,902.611511,202.746964,-104.165695,928.126465,44.018845,-93.489273,942.792053,200.477036,-115.272728,44.240639,3.020083,-96.902405,38.195465,162.714310,-138.562744,13.924314,34.971939,-129.322235,15.056036,239.319901,-44.417358,17.448601,-17.097153,-18.261196,12.277033
160,113.832565,-136.903732,570.609741,210.438782,-102.456734,537.819885,176.737579,-120.729630,604.344360,32.991760,-106.041252,604.160095,-0.427028,-64.167938,530.533386,104.929565,-140.872681,668.087952,105.331635,-158.900940,733.749084,194.883072,-143.051605,270.054352,1.406240,-131.399261,268.524567,233.194107,-99.689117,813.754395,111.216377,-142.873413,843.747498,-7.845982,-72.052696,819.715698,120.266014,-157.023499,902.664856,202.787888,-104.168343,928.165161,44.098820,-93.478607,942.794006,200.524521,-115.357864,44.208393,3.020925,-96.905830,38.206024,162.708649,-138.557861,13.913770,34.978928,-129.318634,15.062618,239.315826,-44.427040,17.450592,-17.100279,-18.260363,12.285064
161,113.894691,-136.949265,570.608948,210.479767,-102.511909,537.827820,176.865524,-120.846237,604.324890,33.305145,-106.357941,604.144714,-0.361530,-64.145508,530.544312,104.972099,-140.945587,668.089417,105.425529,-158.975266,733.777527,194.908691,-143.080994,270.052551,1.466248,-131.426956,268.545410,233.304337,-99.796577,813.700500,111.287689,-142.894455,843.753174,-7.737260,-72.031013,819.670715,120.314468,-157.012939,902.714539,202.847336,-104.159309,928.193787,44.141750,-93.425217,942.794189,200.507797,-115.389893,44.210945,3.014786,-96.907951,38.213226,162.692245,-138.534714,13.921569,34.982262,-129.306458,15.069803,239.311768,-44.436718,17.452583,-17.100279,-18.260363,12.285064
162,113.967247,-137.012497,570.611755,210.533005,-102.595650,537.835999,176.958664,-120.981178,604.320129,33.508801,-106.530579,604.136230,-0.291570,-64.160645,530.570496,105.048866,-141.009308,668.099426,105.498878,-159.044586,733.799377,194.956787,-143.096436,270.046387,1.531222,-131.452667,268.562744,233.411255,-99.866516,813.651611,111.362572,-142.896118,843.776794,-7.654778,-72.016144,819.639160,120.342834,-157.004150,902.756042,202.889771,-104.165009,928.210388,44.176121,-93.370949,942.784180,200.475922,-115.325012,44.218124,3.020924,-96.905830,38.206024,162.716080,-138.546921,13.932797,34.985821,-129.300110,15.064985,239.312347,-44.437450,17.444588,-17.035664,-18.273743,12.275930
163,114.033005,-137.065613,570.610413,210.574203,-102.672165,537.813599,177.000870,-121.093010,604.312805,33.583408,-106.561859,604.139771,-0.240360,-64.163635,530.570251,105.123993,-141.045868,668.120789,105.543617,-159.096069,733.813110,194.999924,-143.108093,270.037201,1.579929,-131.475525,268.580811,233.534027,-99.959282,813.618286,111.417915,-142.898132,843.818726,-7.581412,-72.000778,819.592590,120.360970,-156.995575,902.796997,202.914276,-104.180832,928.250671,44.269196,-93.370483,942.769958,200.472168,-115.266121,44.217239,3.033198,-96.901596,38.191624,162.720825,-138.554993,13.935637,34.985329,-129.316452,15.046624,239.313492,-44.438915,17.428595,-16.971048,-18.287125,12.266798
164,114.102234,-137.105484,570.601624,210.603439,-102.720459,537.784668,177.067520,-121.179573,604.300964,33.523674,-106.485031,604.047607,-0.187341,-64.158539,530.553345,105.165649,-141.093658,668.129089,105.567345,-159.124451,733.822205,194.979858,-143.101181,270.026001,1.585529,-131.470947,268.583618,233.636765,-100.051483,813.578308,111.465721,-142.917648,843.846008,-7.492516,-71.975449,819.538513,120.390793,-156.983765,902.838318,202.955704,-104.181908,928.302124,44.348190,-93.348679,942.745972,200.472900,-115.252426,44.219456,3.027184,-96.902283,38.202812,162.663788,-138.528015,13.932539,34.977516,-129.327164,15.056497,239.318832,-44.428616,17.416836,-17.035664,-18.273743,12.275930
165,114.218597,-137.183304,570.590759,210.644714,-102.775993,537.786194,177.152878,-121.243187,604.284668,33.339188,-106.269119,603.963257,-0.100302,-64.207512,530.563843,105.219055,-141.146759,668.130859,105.603485,-159.139938,733.832214,194.949890,-143.078629,269.985565,1.576311,-131.414429,268.561523,233.660599,-100.088684,813.542419,111.519928,-142.933014,843.848450,-7.402867,-71.951447,819.475464,120.427841,-156.964920,902.861206,202.997589,-104.197540,928.333252,44.382500,-93.293221,942.712708,200.493607,-115.256065,44.216278,3.018040,-96.904747,38.215607,162.669128,-138.569290,13.937906,34.982204,-129.319794,15.075225,239.324875,-44.416962,17.403307,-17.097635,-18.261074,12.299611
