BLEUENN G 14
Date:,2012/11/24
Time:,11:19:09
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:RTRO,,,Patient1:LTRO,,,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:LKNE,,,Patient1:RKNE,,,Patient1:T12,,,Patient1:T7,,,Patient1:LSHO,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:C7,,,Patient1:RSHO,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:BHD,,,Patient1:LBHD,,,Patient1:RBHD,,,Patient1:BALAVD,,,Patient1:BALARD,,,Patient1:BALAVG,,,Patient1:BALARG
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,126.485350,437.419485,633.455825,-93.140987,414.085950,646.909082,29.876130,365.431324,679.900126,74.212705,380.852316,705.996246,-25.752288,379.223133,715.763713,-116.348182,378.315237,385.592550,141.190427,379.772954,380.167969,32.379073,354.313292,821.705401,35.857549,342.946627,877.499497,-103.749169,400.795432,962.821042,167.326971,362.490956,120.328854,-162.365304,369.276288,113.024725,125.018676,329.398508,92.026042,-118.408162,354.958856,84.614082,23.107119,377.528788,1007.703067,142.162714,452.152315,993.555720,209.502617,430.188071,91.639962,-205.256922,450.478446,88.010225,26.761814,392.609466,1058.916608,-66.285384,448.646143,1070.125509,92.489600,462.884787,1088.144834,243.688713,688.530120,90.802478,236.830838,177.617559,71.250784,-228.681992,703.507257,89.278131,-254.203272,194.176765,69.451507
12,126.593373,436.985870,633.494585,-93.132843,413.974924,646.894567,29.822979,365.112859,679.887936,74.159698,380.609179,706.008197,-25.765367,379.050753,715.762579,-116.397928,378.316775,385.594637,141.225189,379.572812,380.201427,32.368242,354.075293,821.729611,35.866392,342.737442,877.493206,-103.761625,400.416019,962.823521,167.192544,362.984299,120.216814,-162.369744,369.275563,113.027481,125.031089,329.418397,92.014536,-118.420582,354.963817,84.589480,23.137801,377.303212,1007.744905,142.315722,451.970105,993.619754,209.433209,430.502707,91.728579,-205.220636,450.509363,87.987859,26.802862,392.356286,1058.959811,-66.186115,448.435644,1070.245155,92.644056,462.492838,1088.149099,243.698241,688.515466,90.806120,236.850261,177.613658,71.257830,-228.682908,703.515268,89.241697,-254.193584,194.194102,69.460922
13,126.608814,436.763936,633.540730,-93.123142,413.883763,646.875268,29.772109,364.809993,679.900620,74.136153,380.345287,706.019841,-25.775854,378.873984,715.774364,-116.424922,378.314578,385.599651,141.299975,379.340054,380.239091,32.369449,353.830925,821.752242,35.890290,342.509411,877.493668,-103.744577,399.905183,962.827756,167.326522,362.492263,120.319438,-162.366027,369.271487,113.027947,125.044488,329.446466,92.020366,-118.431931,354.977538,84.594350,23.191127,377.069791,1007.785740,142.466069,451.795652,993.662695,209.448821,430.467258,91.522216,-205.251652,450.481831,87.998901,26.864908,392.104900,1058.994025,-66.085878,448.254669,1070.375770,92.790748,462.152191,1088.151879,243.700493,688.513253,90.767667,236.876710,177.605944,71.297972,-228.700143,703.551435,89.176940,-254.175256,194.208196,69.500935
14,126.633375,436.502318,633.611890,-93.086487,413.765390,646.868563,29.740380,364.503338,679.938696,74.131001,380.040280,706.045190,-25.781356,378.645748,715.799181,-116.443992,378.310554,385.622585,141.382290,379.084790,380.264260,32.375934,353.569388,821.781326,35.894298,342.229114,877.498341,-103.725014,399.321976,962.859164,167.192468,362.981932,120.265747,-162.357415,369.284277,113.026429,125.087243,329.473180,92.067557,-118.457741,355.029198,84.631146,23.221349,376.863742,1007.833273,142.612011,451.584920,993.692781,209.467197,430.606439,91.789403,-205.221109,450.541318,87.996101,26.914357,391.866808,1059.024197,-65.958153,448.057695,1070.514181,92.933481,461.878707,1088.129024,243.691279,688.558154,90.677979,236.884285,177.605277,71.395283,-228.688126,703.580297,89.097113,-254.165501,194.239982,69.565792
15,126.639558,436.204690,633.683850,-93.059758,413.639208,646.881916,29.721280,364.196800,679.988459,74.134808,379.704679,706.098252,-25.793048,378.416278,715.829576,-116.466721,378.344480,385.645180,141.436269,378.834803,380.300120,32.347968,353.291405,821.824045,35.869461,341.908941,877.528248,-103.731042,398.751339,962.918936,167.325241,362.992111,120.305728,-162.350803,369.312541,113.051018,125.134259,329.537212,92.127927,-118.456564,355.069486,84.678231,23.223142,376.646785,1007.883607,142.737880,451.318015,993.737844,209.477085,430.727454,91.857347,-205.187329,450.649876,87.980444,26.974110,391.686336,1059.040438,-65.817648,447.846140,1070.648904,93.068366,461.640415,1088.074508,243.679477,688.654065,90.542353,236.873721,177.630767,71.504765,-228.700610,703.591549,88.999131,-254.168960,194.282702,69.652185
16,126.647489,435.903791,633.766929,-93.053000,413.509815,646.944291,29.684722,363.908572,680.033456,74.129830,379.365652,706.142531,-25.818794,378.182721,715.852868,-116.512866,378.436816,385.651602,141.485249,378.598928,380.350274,32.292720,352.983642,821.847294,35.811404,341.550799,877.553780,-103.769433,398.193449,962.975334,167.508301,362.873520,120.360682,-162.358953,369.363904,113.089393,125.156290,329.636181,92.205264,-118.431483,355.089941,84.707704,23.207531,376.384401,1007.939645,142.844204,451.020468,993.777427,209.558675,430.694244,91.756657,-205.241833,450.664381,87.953717,27.060668,391.476850,1059.057355,-65.672489,447.660843,1070.773383,93.224348,461.369412,1088.001722,243.689099,688.710358,90.393936,236.847155,177.683863,71.620148,-228.736061,703.626156,88.862586,-254.185654,194.330276,69.760467
17,126.693756,435.534171,633.871580,-92.924936,413.744425,646.854278,29.632271,363.629443,680.066883,74.084959,379.014853,706.189606,-25.846671,377.898294,715.862502,-116.581919,378.568238,385.658393,141.527527,378.398042,380.408057,32.238763,352.643520,821.860890,35.707517,341.171127,877.566494,-103.817520,397.663596,963.032450,167.808009,361.995933,120.526877,-162.392050,369.464122,113.087902,125.201748,329.724911,92.286374,-118.444265,355.162866,84.736892,23.178643,376.116724,1008.002303,142.930889,450.715126,993.773926,209.765204,430.359955,91.495988,-205.253376,450.702322,87.901652,27.129775,391.205171,1059.081999,-65.541002,447.489648,1070.905641,93.380228,461.081150,1087.915051,243.702122,688.740458,90.249792,236.826602,177.745430,71.771482,-228.724561,703.715938,88.674854,-254.209791,194.386659,69.889068
18,126.717096,435.180739,633.974598,-92.675055,414.356018,646.555198,29.577216,363.335277,680.078356,73.989450,378.637740,706.255412,-25.894764,377.615314,715.874631,-116.653552,378.665437,385.686061,141.552654,378.173169,380.477135,32.176406,352.283710,821.890404,35.544329,340.812724,877.593645,-103.853583,397.187495,963.096614,167.900679,361.812079,120.564654,-162.445088,369.568654,113.076072,125.261359,329.788645,92.340211,-118.500908,355.256987,84.764214,23.123618,375.833064,1008.062883,143.030300,450.365597,993.764604,209.754164,430.489437,91.390557,-205.193463,450.844311,87.844353,27.160420,390.948265,1059.117133,-65.450487,447.328189,1071.055046,93.526882,460.805053,1087.825261,243.690606,688.822624,90.099035,236.840994,177.801186,71.933135,-228.728671,703.772217,88.474244,-254.222186,194.440187,70.029297
19,126.747325,434.789504,634.081369,-92.562868,414.600655,646.395680,29.497630,363.026059,680.075044,73.898072,378.231431,706.311919,-25.967939,377.366474,715.894752,-116.753292,378.729039,385.737313,141.566812,377.945618,380.558464,32.070583,351.890538,821.934476,35.327689,340.449539,877.638350,-103.900198,396.765573,963.149761,167.821310,362.274624,120.502997,-162.494673,369.648230,113.080227,125.290525,329.883250,92.396530,-118.556940,355.334566,84.801275,23.025021,375.524132,1008.136657,143.185218,449.919986,993.748012,209.890075,430.405767,91.366420,-205.165130,450.955439,87.812934,27.197706,390.696901,1059.169662,-65.355274,447.148447,1071.212452,93.710395,460.438188,1087.719804,243.676641,688.930835,89.937135,236.847781,177.864683,72.065387,-228.765396,703.787556,88.290816,-254.220940,194.489798,70.177992
20,126.721146,434.436147,634.171224,-92.620319,414.477246,646.422546,29.382797,362.752088,680.080997,73.828298,377.809380,706.360698,-26.035585,377.087129,715.923759,-116.877307,378.819665,385.777590,141.565103,377.776683,380.612111,31.911055,351.469242,821.980089,35.111658,340.022176,877.669099,-103.992857,396.391373,963.199869,167.601616,363.329534,120.357941,-162.534799,369.715598,113.082231,125.302834,330.018055,92.449514,-118.586482,355.388399,84.872348,22.910634,375.180737,1008.216237,143.335154,449.368920,993.744067,209.838595,430.675205,91.530844,-205.208423,450.963207,87.816641,27.248222,390.399143,1059.235577,-65.242141,446.936961,1071.380225,93.879482,460.009017,1087.598122,243.684448,688.989578,89.772409,236.830881,177.910585,72.196984,-228.798025,703.830304,88.142579,-254.205256,194.512723,70.327318
21,126.614038,434.185468,634.228429,-92.721037,414.340537,646.475497,29.262807,362.479171,680.091898,73.718194,377.401362,706.379704,-26.122378,376.774010,715.951698,-116.997871,378.932502,385.788456,141.537223,377.632654,380.648456,31.719989,351.038426,822.016041,34.921154,339.572069,877.671619,-104.110587,396.040700,963.249258,167.898132,362.426393,120.522221,-162.574395,369.773497,113.090861,125.306103,330.102872,92.481609,-118.626067,355.403251,84.907329,22.795866,374.828526,1008.284136,143.422379,448.755159,993.796498,209.998367,430.483986,91.361751,-205.220301,451.002539,87.824358,27.280728,390.062778,1059.324679,-65.156358,446.738713,1071.537921,94.016588,459.615952,1087.462724,243.678682,689.006803,89.631924,236.818565,177.927551,72.323914,-228.811545,703.891113,88.038392,-254.179811,194.512092,70.444346
