bleuenn-std-02
Date:,2012/11/24
Time:,11:05:17
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:RTRO,,,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:LTRO,,,Patient1:T12,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:T7,,,Patient1:LSHO,,,Patient1:BHD,,,Patient1:LBHD,,,Patient1:RBHD,,,Patient1:RANK,,,Patient1:RHEE,,,Patient1:LANK,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:RSHO,,,Patient1:C7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
250,97.146393,84.977493,566.290222,-4.517831,30.356640,632.875549,46.361897,48.782154,653.287354,-55.637524,56.836754,665.174683,-120.776505,86.373230,583.650635,5.174190,95.815079,783.209595,94.643433,44.985870,304.772339,-119.509483,43.400532,311.053192,7.196651,123.094017,833.638184,-119.438339,237.436096,869.351074,2.396500,229.196518,934.377441,-78.683678,300.045319,952.442627,81.870888,285.842468,960.364502,116.824341,59.920536,45.206699,64.438927,47.386375,21.890923,-135.037582,53.199696,41.297756,-90.252258,52.507404,13.948446,178.483505,105.513336,18.744204,-198.687744,119.300461,16.787388,137.962662,241.167694,857.175293,6.065703,214.972565,910.190613
251,97.171600,85.017059,566.269470,-4.525409,30.548300,632.844482,46.353153,48.949528,653.269531,-55.590199,56.928440,665.173157,-120.707649,86.480537,583.662537,5.218450,95.865677,783.189453,94.661263,45.013702,304.767548,-119.479370,43.483219,311.052429,7.248587,123.166847,833.641357,-119.387009,237.499771,869.350464,2.412845,229.232330,934.369873,-78.648697,300.104553,952.447937,81.871109,285.845612,960.396179,116.830048,59.967964,45.187672,64.453011,47.375210,21.889175,-135.071030,53.994858,41.051010,-90.258568,52.610783,13.908628,178.510605,105.487770,18.727192,-198.138885,120.643524,16.462214,138.025467,241.166977,857.187317,6.102495,215.006821,910.193359
252,97.217491,85.060143,566.258423,-4.590198,30.847101,632.790588,46.301872,49.237869,653.238464,-55.537689,57.040993,665.170715,-120.659119,86.569763,583.679565,5.261149,95.928162,783.167664,94.700035,45.066940,304.758667,-119.452675,43.522121,311.058441,7.304582,123.196251,833.647034,-119.351563,237.551971,869.354797,2.436418,229.277435,934.390320,-78.643661,300.179016,952.460815,81.872284,285.889038,960.435913,116.815254,60.006180,45.167847,64.472137,47.338295,21.900541,-135.098907,54.823940,40.790928,-90.303062,52.745441,13.875043,178.536133,105.463257,18.728964,-198.113297,120.635880,16.457998,138.103134,241.141327,857.190491,6.138959,215.042328,910.205811
253,97.262833,85.105721,566.266418,-4.553446,30.933868,632.790405,46.349712,49.346851,653.225830,-55.499634,57.128448,665.164612,-120.636116,86.609344,583.676880,5.309203,95.981621,783.161011,94.720985,45.092350,304.754608,-119.422028,43.476139,311.071838,7.371029,123.242867,833.638000,-119.290855,237.594116,869.365662,2.481058,229.302963,934.444031,-78.651459,300.214081,952.468140,81.886108,285.971497,960.485046,116.807465,59.986107,45.179970,64.485428,47.318558,21.932251,-135.100800,54.869205,40.795025,-90.245392,52.748238,13.862417,178.537888,105.479424,18.737455,-198.088379,120.612915,16.473263,138.135284,241.229568,857.185547,6.193402,215.073730,910.214050
254,97.287186,85.224831,566.274292,-4.406013,30.784563,632.829407,46.470470,49.249004,653.234863,-55.466896,57.195988,665.164978,-120.614723,86.630310,583.645691,5.344842,96.028381,783.159424,94.706490,45.130432,304.747528,-119.399261,43.445961,311.074219,7.429630,123.303772,833.629333,-119.224594,237.622833,869.386963,2.523891,229.317795,934.492859,-78.606255,300.211914,952.479065,81.941872,285.999512,960.568176,116.827301,59.953663,45.210419,64.468384,47.348530,21.950968,-135.102509,54.862682,40.814548,-90.230682,52.730526,13.870638,178.516129,105.520508,18.737288,-198.096161,120.628975,16.476673,138.154022,241.338562,857.179077,6.260488,215.070587,910.215576
255,97.296860,85.404198,566.261780,-4.359149,30.844572,632.807190,46.485363,49.320206,653.234619,-55.439087,57.249397,665.171143,-120.585312,86.665489,583.627869,5.363988,96.098877,783.157288,94.674583,45.253838,304.745544,-119.375542,43.478069,311.076050,7.457474,123.347275,833.629944,-119.164215,237.646393,869.444580,2.585379,229.344040,934.541199,-78.525719,300.205719,952.531860,82.021736,285.990753,960.661560,116.815842,59.977718,45.231541,64.430519,47.399479,21.943811,-135.094681,54.855072,40.829933,-90.283722,52.732811,13.876454,178.484695,105.571167,18.735031,-198.102020,120.690437,16.448347,138.221298,241.328415,857.188965,6.326178,215.069122,910.234558
256,97.324463,85.516563,566.259583,-4.457057,31.174059,632.751404,46.414753,49.599972,653.229675,-55.434376,57.297466,665.188904,-120.580238,86.695755,583.644653,5.378511,96.175476,783.157532,94.650719,45.388535,304.768555,-119.339348,43.518349,311.090546,7.469607,123.404648,833.650513,-119.115616,237.702637,869.521484,2.672695,229.366974,934.599121,-78.474823,300.169586,952.619873,82.090767,286.025909,960.711487,116.748650,60.028351,45.245041,64.398506,47.437443,21.943308,-135.008163,54.671661,40.887108,-90.257790,52.651299,13.901093,178.448624,105.621284,18.745947,-198.081314,120.709007,16.443079,138.315857,241.255615,857.232544,6.378570,215.103241,910.281494
257,97.315468,85.608459,566.280762,-4.519027,31.387596,632.756836,46.365208,49.803764,653.232788,-55.451206,57.368050,665.213684,-120.599762,86.742500,583.668579,5.386757,96.217117,783.177429,94.653847,45.440144,304.795166,-119.324219,43.560226,311.099548,7.485583,123.468384,833.680115,-119.072647,237.793732,869.598083,2.762022,229.404877,934.643066,-78.434967,300.098969,952.710327,82.151382,286.108704,960.719421,116.712273,60.042862,45.262356,64.385437,47.451771,21.954811,-134.815536,54.260437,41.007500,-90.118736,52.434196,13.971865,178.433472,105.644043,18.778996,-198.090790,120.677605,16.461359,138.343933,241.295517,857.280640,6.433206,215.151657,910.323669
258,97.258163,85.733711,566.294800,-4.466641,31.321009,632.796631,46.380650,49.793900,653.243958,-55.466953,57.451996,665.223083,-120.614418,86.794296,583.688843,5.395337,96.248863,783.213745,94.659889,45.465420,304.809662,-119.344109,43.610428,311.097443,7.510367,123.530228,833.695984,-119.026100,237.868866,869.693970,2.850380,229.479111,934.671082,-78.350777,300.076630,952.816040,82.216431,286.162476,960.707458,116.705093,60.060940,45.279099,64.377838,47.454361,21.968220,-134.733002,53.424583,41.298985,-90.020676,52.290474,14.014215,178.448151,105.624008,18.812748,-198.137146,120.641510,16.451933,138.344040,241.399261,857.297119,6.497761,215.202393,910.348572
259,97.233650,85.788948,566.305725,-4.429643,31.256241,632.819458,46.398663,49.788189,653.265930,-55.480217,57.536007,665.235168,-120.637085,86.861275,583.710571,5.412216,96.304176,783.234436,94.642746,45.511898,304.830688,-119.364807,43.646667,311.110535,7.554714,123.606651,833.714111,-118.994720,237.885818,869.784790,2.942942,229.506683,934.683350,-78.268631,300.121826,952.936462,82.317604,286.103088,960.688843,116.709915,60.111019,45.286869,64.372482,47.458195,21.999931,-134.799057,52.184872,41.752590,-90.061234,52.305984,13.998731,178.466125,105.597542,18.814594,-198.883682,118.669601,16.968273,138.372833,241.449081,857.299683,6.564749,215.262558,910.372864
260,97.235748,85.784996,566.334045,-4.508422,31.459385,632.817200,46.325809,50.015968,653.276855,-55.499027,57.590733,665.253052,-120.680397,86.973724,583.743530,5.428716,96.363518,783.243347,94.628532,45.538410,304.865845,-119.376945,43.679653,311.147064,7.578921,123.669945,833.739624,-118.964851,237.875488,869.860352,3.034775,229.484528,934.684448,-78.217026,300.160217,953.036316,82.414421,286.050385,960.680725,116.754059,60.133224,45.294044,64.375420,47.458996,22.029551,-134.802200,52.186481,41.751942,-90.106430,52.347328,13.991403,178.453674,105.615158,18.792477,-198.857239,118.712173,16.965075,138.379364,241.517014,857.274109,6.627907,215.319138,910.393860
261,97.214287,85.856407,566.353577,-4.609338,31.679228,632.814270,46.248390,50.211781,653.276611,-55.526711,57.650288,665.260254,-120.726540,87.083908,583.768982,5.433022,96.410934,783.246765,94.624771,45.545567,304.898468,-119.397331,43.715328,311.180573,7.593688,123.692635,833.764771,-118.926399,237.899551,869.951111,3.092726,229.492920,934.688171,-78.133553,300.182953,953.109985,82.471931,286.057281,960.681580,116.772270,60.113159,45.309570,64.388916,47.459885,22.040728,-134.723022,53.428974,41.314133,-90.073029,52.334866,14.011573,178.446060,105.621010,18.789980,-198.009613,120.759026,16.429262,138.381287,241.576523,857.213989,6.681448,215.367645,910.424561
262,97.172852,85.998711,566.334534,-4.592181,31.638813,632.839355,46.262024,50.174141,653.288818,-55.557919,57.755684,665.274231,-120.769089,87.173859,583.766907,5.418927,96.479691,783.241577,94.599396,45.569538,304.910950,-119.409073,43.729786,311.202148,7.618504,123.720108,833.776306,-118.904510,237.956421,870.033936,3.112052,229.493195,934.694092,-78.046982,300.204773,953.191895,82.541061,286.001556,960.704407,116.768379,60.086121,45.338970,64.405663,47.449677,22.060287,-134.705276,54.068386,41.110851,-90.050156,52.320450,14.024428,178.456757,105.618820,18.794994,-198.064377,120.726379,16.456278,138.406036,241.616074,857.140381,6.729452,215.417404,910.458191
263,97.149315,86.076324,566.325500,-4.553790,31.582367,632.860901,46.284508,50.130856,653.291077,-55.581951,57.850391,665.294189,-120.802818,87.230690,583.781921,5.399501,96.558685,783.240173,94.553909,45.606285,304.899628,-119.412163,43.761543,311.204926,7.611977,123.771080,833.772644,-118.905457,238.006607,870.105042,3.124418,229.488892,934.712769,-78.002579,300.209808,953.294250,82.584953,285.971924,960.756592,116.757576,60.092941,45.353149,64.408646,47.451374,22.067764,-134.751541,54.104362,41.104748,-90.073250,52.320072,14.027793,178.462357,105.633003,18.797197,-198.095551,120.743263,16.448009,138.442902,241.673050,857.068848,6.760847,215.444321,910.478210
264,97.148834,86.078743,566.344543,-4.602934,31.656387,632.866333,46.250359,50.194904,653.282532,-55.616230,57.921955,665.302673,-120.819389,87.264565,583.821472,5.366580,96.610291,783.256714,94.511093,45.650253,304.890289,-119.443947,43.822750,311.197693,7.591113,123.809677,833.778381,-118.905815,238.010284,870.177551,3.131123,229.499741,934.764893,-77.971176,300.205322,953.403625,82.627808,285.946594,960.802917,116.708725,60.125401,45.343513,64.387505,47.490757,22.051138,-134.761871,54.100674,41.093132,-90.095985,52.314297,14.037563,178.469254,105.613892,18.812479,-198.075500,120.770180,16.430784,138.466232,241.693909,857.027954,6.769577,215.447693,910.499939
265,97.109329,86.122070,566.344360,-4.638978,31.694233,632.875305,46.196106,50.276077,653.284607,-55.663845,57.993824,665.313354,-120.840050,87.338196,583.840698,5.315558,96.646660,783.281372,94.464661,45.720196,304.898468,-119.476242,43.879749,311.209656,7.562572,123.867828,833.790710,-118.912949,238.010162,870.240723,3.129640,229.505127,934.824402,-77.931725,300.210297,953.512939,82.708366,285.854126,960.832520,116.659271,60.167263,45.338257,64.359009,47.516693,22.047792,-134.750793,54.076004,41.095612,-90.071045,52.314907,14.060352,178.451187,105.626190,18.828913,-198.045547,120.754845,16.428736,138.471359,241.686676,856.997009,6.769323,215.447327,910.523376
266,97.015884,86.211670,566.337891,-4.648792,31.691320,632.878906,46.143932,50.332706,653.298401,-55.720715,58.065144,665.319519,-120.881943,87.433846,583.838074,5.280878,96.661133,783.296509,94.423836,45.783260,304.914886,-119.501114,43.926373,311.237885,7.508589,123.935593,833.799438,-118.939011,238.057632,870.306580,3.127788,229.510361,934.875305,-77.880089,300.248688,953.603088,82.742294,285.793671,960.866211,116.635239,60.196522,45.342068,64.320305,47.543549,22.055578,-134.764740,54.094166,41.093185,-90.046021,52.297539,14.078521,178.426163,105.659966,18.845371,-198.043045,120.733902,16.431387,138.437195,241.726227,856.975159,6.754435,215.474274,910.543579
267,96.955261,86.246307,566.352844,-4.695719,31.723017,632.872925,46.065239,50.367859,653.317566,-55.781670,58.121498,665.304749,-120.931534,87.516304,583.826477,5.249162,96.668205,783.301575,94.409859,45.805172,304.938202,-119.546288,43.943913,311.264557,7.457226,123.963547,833.803589,-118.956093,238.091614,870.359619,3.120069,229.527939,934.916809,-77.852402,300.303009,953.669739,82.740578,285.772827,960.894409,116.648407,60.158958,45.371891,64.266853,47.599186,22.060947,-134.776657,54.118465,41.099758,-90.111115,52.320541,14.065473,178.421173,105.645966,18.865004,-198.045074,120.730690,16.439575,138.367432,241.783325,856.991028,6.718090,215.512131,910.555847
268,96.903442,86.286331,566.375305,-4.837387,31.911386,632.842957,45.934620,50.486691,653.312500,-55.854439,58.183548,665.284302,-120.988350,87.569283,583.816284,5.187859,96.692123,783.299316,94.398979,45.844009,304.950684,-119.588005,43.943085,311.269531,7.422949,123.994431,833.810181,-118.972290,238.122940,870.397827,3.107867,229.557251,934.930969,-77.836357,300.345367,953.730347,82.765083,285.735168,960.903320,116.672562,60.107872,45.418217,64.241013,47.628536,22.077681,-134.818710,53.497234,41.334465,-90.187187,52.384220,14.044702,178.422516,105.624100,18.871387,-198.047791,120.707596,16.461840,138.333115,241.778214,857.036377,6.696482,215.522903,910.555542
269,96.791039,86.368439,566.406860,-4.991655,32.082474,632.828735,45.830616,50.612839,653.315247,-55.959194,58.274990,665.278931,-121.075722,87.574898,583.815979,5.118445,96.697876,783.302795,94.387978,45.899094,304.975006,-119.635872,43.955017,311.249176,7.378396,124.023460,833.821655,-119.000153,238.168076,870.446777,3.083970,229.575272,934.930237,-77.803902,300.383667,953.789307,82.802940,285.655762,960.906128,116.666611,60.113029,45.438038,64.255196,47.614639,22.106798,-134.902298,52.248898,41.768227,-90.141495,52.344864,14.052036,178.428452,105.633873,18.845367,-198.917816,118.675583,16.988247,138.346207,241.716415,857.099182,6.689864,215.538254,910.562073
270,96.690788,86.394279,566.449890,-5.020936,31.998247,632.876587,45.803623,50.523064,653.371765,-56.053772,58.359459,665.294495,-121.172775,87.594742,583.822205,5.077194,96.694069,783.307922,94.398384,45.898178,305.028351,-119.692505,43.986523,311.229706,7.315239,124.018417,833.822327,-119.003090,238.198059,870.491089,3.047471,229.583389,934.930237,-77.789703,300.403168,953.838806,82.819748,285.608154,960.908142,116.657883,60.127216,45.440521,64.269325,47.590942,22.143721,-134.904648,52.234322,41.739204,-90.053185,52.248795,14.059372,178.445892,105.624908,18.820641,-198.919724,118.694412,16.971827,138.324249,241.671890,857.145996,6.673103,215.565994,910.575867
271,96.659889,86.385735,566.490845,-4.976811,31.773191,632.942078,45.799793,50.294323,653.438843,-56.127552,58.405727,665.303711,-121.230217,87.650787,583.813538,5.039190,96.721085,783.304626,94.393089,45.902649,305.052307,-119.733345,44.009705,311.218597,7.263080,124.026016,833.824524,-118.988434,238.246628,870.521545,3.014946,229.574448,934.930420,-77.794113,300.426453,953.867615,82.815498,285.592377,960.909363,116.649628,60.110111,45.444965,64.276390,47.596817,22.179127,-134.912445,53.654297,41.227608,-90.081253,52.337387,14.006581,178.477524,105.575668,18.819466,-198.064377,120.799538,16.420252,138.242203,241.704254,857.155212,6.639568,215.589844,910.588257
272,96.631569,86.373123,566.540771,-4.983311,31.656260,632.967957,45.762501,50.173351,653.473206,-56.214325,58.435280,665.307434,-121.274292,87.691406,583.789795,4.969524,96.770844,783.313354,94.364418,45.949760,305.056702,-119.787628,44.028671,311.207916,7.209055,124.056183,833.845764,-119.009979,238.295654,870.532959,2.968342,229.552551,934.935120,-77.807831,300.483429,953.879822,82.794189,285.544159,960.911865,116.641205,60.076569,45.476357,64.271156,47.647018,22.190544,-134.955704,54.462639,40.953899,-90.141068,52.451572,13.952344,178.512314,105.561638,18.801941,-198.025848,120.714386,16.480776,138.196014,241.739166,857.149902,6.597887,215.590988,910.606079
273,96.567154,86.339844,566.594727,-5.060865,31.678740,632.968445,45.694763,50.163212,653.501892,-56.309647,58.469143,665.319641,-121.335266,87.716705,583.773987,4.888067,96.803909,783.338745,94.348686,45.961945,305.096527,-119.854195,44.067318,311.212769,7.134331,124.070320,833.870667,-119.072906,238.353363,870.511230,2.917701,229.548599,934.954956,-77.829140,300.529724,953.893005,82.779861,285.451477,960.925659,116.650116,60.043022,45.542091,64.250984,47.698254,22.215906,-134.862228,54.271084,41.007214,-90.125587,52.335850,13.979282,178.528183,105.611877,18.758074,-198.012482,120.701546,16.536100,138.208099,241.676468,857.152466,6.562140,215.576019,910.627136
274,96.496628,86.294678,566.650513,-5.164489,31.706982,632.972839,45.619858,50.145054,653.552856,-56.409706,58.496967,665.318970,-121.399078,87.724091,583.762695,4.806376,96.799965,783.362915,94.330307,45.956230,305.142487,-119.920563,44.100506,311.226318,7.061168,124.063416,833.879944,-119.131874,238.443604,870.496887,2.874332,229.554230,934.975037,-77.851051,300.575745,953.894714,82.774956,285.360657,960.964050,116.628830,60.032253,45.578796,64.240417,47.717827,22.265268,-134.770981,54.096565,41.055695,-90.115540,52.247837,14.002505,178.531494,105.647667,18.738317,-197.992752,120.754982,16.575571,138.188004,241.605682,857.159363,6.520153,215.571884,910.638245
275,96.416840,86.249519,566.712708,-5.335294,31.863321,632.957825,45.484715,50.224632,653.588257,-56.516121,58.531124,665.313232,-121.460258,87.731323,583.738525,4.715827,96.807976,783.377808,94.295891,45.971622,305.154449,-120.001709,44.133965,311.213776,6.970111,124.067635,833.885803,-119.182343,238.513504,870.493530,2.823738,229.554825,934.986816,-77.874931,300.643250,953.878357,82.734871,285.320740,961.011108,116.609779,60.023808,45.583500,64.249939,47.717464,22.291334,-134.758469,54.130459,41.054333,-90.089432,52.248829,13.990608,178.550720,105.636452,18.740683,-197.954712,120.815712,16.610403,138.127121,241.581757,857.151184,6.456074,215.547806,910.641418
276,96.301590,86.261238,566.744873,-5.559309,32.125908,632.928711,45.266399,50.417999,653.579468,-56.635334,58.579712,665.312805,-121.516045,87.806633,583.709106,4.609821,96.818733,783.377747,94.268616,45.935177,305.160950,-120.083992,44.179993,311.186981,6.836184,124.058769,833.901978,-119.234077,238.538849,870.475830,2.775313,229.534286,935.016296,-77.890411,300.675964,953.866211,82.688866,285.273010,961.041687,116.647690,59.978634,45.599403,64.291069,47.711216,22.328609,-134.731186,54.181190,41.056450,-90.012497,52.212696,13.981745,178.569550,105.655380,18.724817,-197.933899,120.840340,16.663500,138.075699,241.521027,857.143921,6.383519,215.498749,910.658508
277,96.162331,86.305321,566.749817,-5.756066,32.258812,632.907410,45.049171,50.488338,653.571411,-56.775085,58.640343,665.287231,-121.595947,87.926086,583.688599,4.478483,96.771812,783.375977,94.244949,45.838833,305.179260,-120.199585,44.253956,311.157013,6.684250,123.995384,833.914856,-119.269119,238.555023,870.467834,2.718941,229.507187,935.069824,-77.910988,300.706818,953.880737,82.641479,285.249847,961.050232,116.677818,59.936378,45.646389,64.353218,47.694717,22.393536,-134.714691,54.228104,41.051842,-89.984093,52.190952,13.954255,178.603714,105.677269,18.704086,-197.941498,120.834358,16.672306,138.005997,241.478333,857.155945,6.301421,215.476227,910.677673
278,96.040489,86.262123,566.765320,-5.900476,32.180233,632.917969,44.927208,50.327858,653.601257,-56.934383,58.724323,665.245728,-121.722153,88.042809,583.670288,4.322224,96.714844,783.373657,94.214905,45.758152,305.193939,-120.341721,44.366241,311.117798,6.538390,123.926941,833.931458,-119.325386,238.587494,870.462219,2.651717,229.494659,935.143250,-77.959976,300.754364,953.926758,82.593582,285.252258,961.059998,116.697731,59.916927,45.697365,64.421509,47.635384,22.462141,-134.738632,53.656548,41.268459,-90.010559,52.195518,13.915161,178.663422,105.645103,18.660885,-197.972336,120.815636,16.583574,137.927460,241.434692,857.185242,6.219151,215.440094,910.708313
279,95.954872,86.105309,566.801025,-6.031485,32.055965,632.948242,44.805843,50.176029,653.635864,-57.095924,58.789722,665.226440,-121.853928,88.180702,583.660339,4.146450,96.663200,783.364136,94.189690,45.666885,305.218353,-120.489029,44.474411,311.109955,6.385664,123.865494,833.959229,-119.407448,238.617249,870.470947,2.590234,229.460785,935.219299,-78.020164,300.763458,953.954712,82.576927,285.201233,961.083557,116.758072,59.878906,45.714359,64.482857,47.567429,22.522861,-134.771423,53.102406,41.479332,-90.012909,52.185757,13.888700,178.726242,105.602188,18.594707,-198.425339,119.488426,17.067493,137.861603,241.305298,857.241516,6.169356,215.345520,910.764221
280,95.914658,85.862907,566.863647,-5.751164,31.925453,632.938782,45.044437,50.197029,653.557556,-56.810265,58.595375,665.245850,-121.653999,88.046852,583.700256,4.340085,96.622444,783.344177,94.244743,45.613739,305.162781,-120.330803,44.368267,311.146729,6.598089,123.823318,833.927246,-119.310036,238.462402,870.430664,2.701568,229.447021,935.153320,-78.030876,300.624176,953.840759,82.610733,285.323761,961.028809,116.777786,59.921398,45.627728,64.482239,47.538490,22.422857,-134.757645,53.669586,41.266590,-90.009087,52.188721,13.923177,178.693741,105.595551,18.626987,-197.843582,120.953285,16.783051,137.981201,241.310013,857.214233,6.292151,215.319901,910.730591

ANALOG
1000.000000,Hz
Sample #,Fx,Fy,Fz,Mx,My,Mz,CH37,ZW1,ZW2,ZW3,ZW4,ZW5,ZW6,ZW7,ZW8
Units:,N,N,N,Nm,Nm,Nm,V,uV,uV,uV,uV,uV,uV,uV,uV
1,-1.065302,-1.412852,-177.989319,-19898.871422,-719.752802,5820.208989,-16.000000,-8.239752,-4.882816,-14.801036,-5.035404,14.343272,39.672879,-0.610352,-1.373292
2,-0.702646,-1.366529,-178.527864,-19943.189621,-688.459202,5829.491619,-11.000000,-15.563975,2.288820,-2.899172,8.392340,0.762940,44.403107,-1.068116,-1.220704
3,-1.065302,-1.459175,-178.438107,-19854.553223,-829.280402,5820.208989,-8.000000,-12.512216,-4.577640,1.373292,-4.730228,-45.318634,5.493168,-1.220704,-1.220704
4,-0.951972,-1.181237,-178.348349,-19921.030521,-563.284801,5829.491619,1.000000,-7.781988,1.068116,4.577640,11.138924,-102.386545,-55.084266,-1.373292,-1.220704
5,-0.611982,-1.389690,-178.617622,-19987.507820,-719.752802,5885.187399,14.000000,2.136232,1.068116,-2.288820,5.340580,-115.051348,-54.779090,-1.373292,-0.915528
6,-1.042636,-1.412852,-178.258591,-19965.348721,-641.518802,5829.491619,19.000000,9.307868,6.561284,-0.762940,11.291512,-75.836233,-3.662112,-1.068116,-1.373292
7,-1.019970,-1.412852,-178.797137,-19965.348721,-610.225202,5894.470029,23.000000,-1.983644,19.531263,1.373292,3.967288,-20.294203,-3.814700,-0.610352,-1.373292
8,-0.611982,-1.412852,-178.438107,-19765.916824,-704.106002,5838.774249,31.000000,6.256108,28.686543,11.444100,10.681160,-13.732920,14.495860,-0.762940,-2.136232
9,-0.702646,-1.528659,-179.066410,-19965.348721,-672.812402,5857.339509,25.000000,-2.441408,43.640167,1.373292,11.901864,52.337682,38.299587,-1.373292,-1.525880
10,-0.770644,-1.412852,-178.527864,-19832.394123,-657.165602,5894.470029,28.000000,-0.610352,36.468531,-11.901864,8.697516,135.040376,33.569359,-1.220704,-1.220704
11,-0.974638,-1.320206,-178.617622,-20009.666920,-844.927202,5773.795839,21.000000,6.103520,-11.901864,-10.681160,-4.272464,108.947828,-10.528572,-1.220704,-0.915528
12,-0.793310,-1.389690,-178.348349,-19898.871422,-735.399602,5885.187399,13.000000,7.324224,-41.656523,-8.697516,-19.226087,33.264183,-72.174122,-1.220704,-1.525880
13,-0.906640,-1.366529,-178.258591,-19898.871422,-704.106002,5838.774249,8.000000,0.152588,-38.909939,-7.019048,-25.024431,0.457764,-75.225882,-0.305176,-1.220704
14,-1.042636,-1.366529,-178.797137,-19898.871422,-813.633602,5764.513209,1.000000,-3.814700,-23.956315,0.762940,-7.629400,-34.332299,-147.094827,-1.678468,-1.220704
15,-0.974638,-1.204398,-178.976652,-20053.985119,-782.340002,5829.491619,-11.000000,-4.425052,-20.294203,2.441408,3.051760,19.226087,-128.173916,-1.831056,-1.220704
16,-0.702646,-1.273883,-178.797137,-19721.598625,-907.514402,5801.643729,-16.000000,-6.103520,-12.512216,-0.457764,0.457764,12.054452,38.604763,-0.915528,-1.068116
17,-0.906640,-1.273883,-178.348349,-20009.666920,-657.165602,5903.752659,-22.000000,1.678468,2.136232,-3.509524,1.068116,-19.989027,104.217601,-1.220704,-0.762940
18,-0.634648,-1.459175,-178.438107,-19965.348721,-625.872002,5764.513209,-28.000000,0.610352,14.038096,-1.983644,-0.610352,-45.928986,122.070396,-1.220704,-1.220704
19,-0.815976,-1.297044,-178.797137,-20031.826019,-735.399602,5866.622139,-20.000000,4.577640,-8.392340,-2.899172,6.866460,-32.653831,79.803521,-1.068116,-1.220704
20,-0.611982,-1.250721,-179.245925,-19810.235023,-954.454803,5820.208989,-23.000000,4.425052,-47.454866,-4.577640,20.141615,31.280539,26.397723,-1.068116,-1.068116
21,-1.110634,-1.042268,-178.797137,-19987.507820,-735.399602,5875.904769,-18.000000,11.901864,-52.185094,3.204348,19.378675,15.869151,32.959007,-1.220704,-1.373292
22,-0.929306,-1.320206,-179.335683,-19810.235023,-891.867602,5764.513209,-11.000000,14.648448,-16.784679,0.305176,17.242443,1.068116,-14.038096,-1.525880,-1.525880
23,-0.793310,-1.065429,-178.707379,-19943.189621,-751.046402,5875.904769,-8.000000,3.967288,-6.256108,-6.256108,10.833748,58.136026,-18.615735,-1.373292,-0.915528
24,-0.951972,-1.320206,-178.168834,-19943.189621,-766.693202,5857.339509,2.000000,-1.983644,-10.833748,5.035404,-2.593996,46.539338,17.089855,-0.915528,-1.525880
25,-0.543984,-1.158075,-177.989319,-20053.985119,-766.693202,5866.622139,16.000000,-5.187992,-21.209731,6.408696,-12.054452,29.144307,-55.389442,-0.915528,-0.762940
26,-0.657314,-1.181237,-179.156167,-19743.757725,-751.046402,5820.208989,19.000000,-8.239752,-20.294203,0.305176,-16.784679,0.457764,-31.127951,-1.068116,-1.220704
27,-0.566650,-1.042268,-178.707379,-19832.394123,-813.633602,5866.622139,25.000000,-2.593996,-20.294203,-0.152588,-6.256108,-9.613044,5.798344,-0.762940,-1.678468
28,-0.453320,-1.250721,-179.425440,-19965.348721,-782.340002,5885.187399,30.000000,-9.765632,-2.441408,-0.305176,14.038096,-7.934576,57.678262,-0.915528,-1.220704
29,-0.725312,-1.181237,-178.886895,-19810.235023,-751.046402,5792.361099,23.000000,-3.814700,37.384059,11.138924,5.798344,-4.272464,117.645344,-1.220704,-0.762940
30,-0.453320,-1.065429,-178.886895,-19965.348721,-751.046402,5885.187399,27.000000,-10.223396,66.986130,7.171636,5.340580,-15.258799,83.770809,-1.068116,-3.051760
31,-0.611982,-1.042268,-179.156167,-19854.553223,-688.459202,5727.382689,20.000000,5.798344,75.225882,12.054452,3.051760,-43.487579,14.801036,-0.610352,-1.373292
32,-0.611982,-1.158075,-178.707379,-19810.235023,-938.808002,5801.643729,14.000000,7.019048,51.269566,0.457764,-2.593996,-39.672879,14.648448,-1.220704,-1.220704
33,-0.362656,-1.366529,-178.438107,-19876.712322,-844.927202,5820.208989,12.000000,1.373292,31.280539,-11.291512,0.610352,-62.713666,-29.449483,-0.915528,-0.610352
34,-0.634648,-1.297044,-179.156167,-19810.235023,-813.633602,5857.339509,2.000000,6.256108,21.667495,-9.307868,0.610352,-106.811596,-31.585715,-1.525880,-1.373292
35,-0.430654,-1.250721,-178.079076,-19699.439526,-751.046402,5829.491619,-10.000000,-3.204348,18.310559,-3.051760,-6.103520,-152.587995,-52.185094,-1.068116,-1.220704
36,-0.747978,-1.297044,-178.976652,-20053.985119,-797.986802,5810.926359,-11.000000,1.678468,-3.204348,-1.831056,-18.005383,-129.699796,-57.525674,-0.915528,-1.373292
