BLEUENN G 16
Date:,2012/11/24
Time:,11:22:20
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:LKNE,,,Patient1:RKNE,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LSHO,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:RSHO,,,Patient1:LHEE,,,Patient1:C7,,,Patient1:LTOE,,,Patient1:BHD,,,Patient1:LBHD,,,Patient1:RBHD,,,Patient1:BALARD,,,Patient1:BALARG,,,Patient1:BALAVD,,,Patient1:BALAVG,,,Patient1:RTOE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,28.580345,388.768982,682.543762,-94.532860,436.698486,647.020264,125.023666,459.374573,631.437805,72.598145,406.260620,707.831909,-27.363430,403.867310,717.742371,-116.801994,388.753143,387.331940,139.819641,389.705658,381.685730,27.264038,388.081360,825.710449,28.467485,380.638367,881.054138,166.724609,368.110901,122.570404,-105.755890,450.008453,971.806274,-162.159866,373.831207,115.037018,124.419128,332.807892,95.519180,152.203033,484.331207,975.486511,-118.510658,359.494904,87.675247,24.625933,416.833832,1005.942627,-205.231705,453.864624,89.136551,29.341232,420.903534,1054.233887,-54.608231,482.356842,1085.867065,106.376274,476.022583,1085.051514,236.480484,179.851471,78.479866,-254.446320,196.979996,76.736252,244.047119,691.253601,82.726196,-228.504959,706.653320,81.318924,208.975037,433.956146,92.427238
22,28.478994,388.945740,682.644409,-94.584702,436.946136,647.124878,124.970596,459.510742,631.513611,72.509445,406.425537,707.920837,-27.477037,404.116058,717.840393,-116.860100,389.026703,387.398651,139.758499,389.921143,381.754913,27.193865,388.263855,825.831421,28.376499,380.885162,881.175354,166.813248,368.136719,122.707466,-105.755577,450.362000,971.904846,-162.103638,374.041962,115.114197,124.456490,332.994385,95.691765,152.190704,484.464844,975.578003,-118.494865,359.663116,87.857231,24.567003,417.123474,1006.034241,-205.321762,453.914001,89.186340,29.292509,421.226105,1054.357422,-54.653248,482.706848,1085.930786,106.325157,476.380341,1085.151611,236.437668,179.990036,78.852669,-254.443222,197.102203,77.142654,244.055405,691.361328,82.269478,-228.547577,706.783508,80.958527,208.995224,434.120697,92.423904
23,28.364847,389.160767,682.767578,-94.652641,437.222107,647.185547,124.903931,459.671722,631.586060,72.406563,406.575928,708.028687,-27.582640,404.386047,717.944702,-116.924637,389.314026,387.452332,139.688675,390.169403,381.834808,27.101120,388.484222,825.954346,28.288307,381.119629,881.301086,166.979614,368.050873,122.876976,-105.795006,450.753448,972.001953,-162.068878,374.241272,115.184555,124.450516,333.165710,95.862175,152.173401,484.636658,975.673523,-118.500862,359.814789,88.026695,24.523487,417.466248,1006.136902,-205.259995,454.123688,89.151443,29.230881,421.526062,1054.490601,-54.688602,483.082001,1085.980469,106.264671,476.755463,1085.249023,236.454391,180.119949,79.208717,-254.446228,197.252548,77.516510,244.089310,691.436340,81.805611,-228.585037,706.930786,80.615219,209.025909,434.319427,92.411285
24,28.277683,389.378418,682.891907,-94.731926,437.505829,647.229065,124.846016,459.820526,631.685181,72.288170,406.745392,708.124146,-27.691784,404.636871,718.053101,-116.988693,389.634003,387.522614,139.630936,390.401520,381.929199,26.975248,388.736237,826.067810,28.178753,381.372009,881.427307,166.908508,368.309753,122.958527,-105.849304,451.147827,972.107788,-162.036316,374.431580,115.284149,124.424400,333.367249,96.022774,152.180298,484.833679,975.768982,-118.463806,359.940155,88.209343,24.467840,417.781525,1006.258728,-205.094193,454.426941,89.075890,29.165344,421.837616,1054.624512,-54.711552,483.476410,1086.006348,106.234436,477.079834,1085.318604,236.514999,180.265610,79.575241,-254.441666,197.419830,77.875053,244.110428,691.545105,81.406784,-228.644470,706.991333,79.947525,209.060669,434.535370,92.383835
25,28.183371,389.618683,683.003357,-94.810509,437.765442,647.311096,124.797119,459.954956,631.789185,72.187645,406.926147,708.207581,-27.794537,404.877533,718.146729,-117.047890,389.912842,387.607086,139.571884,390.624634,382.009949,26.852715,388.958588,826.162170,28.051491,381.658081,881.544434,166.915039,368.457031,123.072510,-105.889679,451.506927,972.203003,-161.995544,374.629303,115.387344,124.428230,333.545563,96.192444,152.184586,485.005157,975.839478,-118.453735,360.115906,88.397224,24.405884,418.071533,1006.370972,-205.052460,454.664032,89.052101,29.115393,422.144867,1054.758667,-54.718662,483.841919,1086.049316,106.218872,477.378204,1085.379517,236.619095,180.355560,79.975304,-254.458023,197.567780,78.254494,244.108963,691.669556,81.037697,-228.739212,706.982117,78.956741,209.093597,434.733429,92.360489
26,28.067127,389.869598,683.083008,-94.887993,438.054047,647.388977,124.752739,460.107422,631.873352,72.097862,407.085663,708.289185,-27.869938,405.112671,718.234436,-117.091713,390.138580,387.687622,139.505875,390.835907,382.084686,26.748167,389.175537,826.239197,27.944128,381.923615,881.626648,166.956161,368.518890,123.184647,-105.922470,451.830719,972.275574,-162.184265,374.550995,115.509277,124.454514,333.664886,96.354919,152.154251,485.193542,975.898987,-118.527252,360.344513,88.558578,24.340734,418.396301,1006.459045,-205.142380,454.754456,89.111053,29.046986,422.447906,1054.891235,-54.728180,484.205139,1086.123657,106.204086,477.692871,1085.452148,236.663956,180.430984,80.352333,-254.488510,197.717773,78.628380,244.111481,691.778320,80.669647,-228.885529,706.967529,78.334793,209.090118,434.931549,92.360275
27,27.984524,390.064240,683.151062,-94.974602,438.364960,647.442749,124.704124,460.290466,631.950500,72.003540,407.242798,708.357605,-27.929600,405.335266,718.308716,-117.122269,390.339813,387.766479,139.447098,391.048431,382.143707,26.655182,389.427460,826.302917,27.852932,382.188812,881.691528,167.016739,368.588409,123.297958,-105.968590,452.173920,972.333984,-162.580200,374.191772,115.673294,124.448265,333.800293,96.492134,152.120850,485.409576,975.959534,-118.585876,360.551361,88.696152,24.260525,418.740417,1006.544678,-205.210754,454.793121,89.150795,28.965403,422.786835,1055.011597,-54.737217,484.599884,1086.180786,106.184753,478.015045,1085.533691,236.650833,180.548340,80.678352,-254.492081,197.847000,78.976410,244.121262,691.852234,80.335358,-229.002228,706.993896,78.063515,209.060410,435.102478,92.365204
28,27.916901,390.280182,683.210510,-95.056129,438.652191,647.501465,124.639038,460.473999,632.013855,71.931854,407.437714,708.408264,-28.011427,405.579895,718.356506,-117.165367,390.534576,387.830292,139.397537,391.263641,382.179352,26.573050,389.687897,826.368958,27.761810,382.490662,881.778320,167.047211,368.733002,123.416023,-106.025780,452.551239,972.376770,-162.746216,374.076996,115.784317,124.414055,333.953491,96.617485,152.103149,485.616638,976.001648,-118.583405,360.703735,88.827255,24.209019,419.036652,1006.634705,-205.279312,454.862366,89.138977,28.902611,423.145355,1055.121582,-54.764801,484.974091,1086.208130,106.147766,478.347290,1085.581787,236.647522,180.663696,80.958687,-254.482010,197.937393,79.270874,244.086166,691.995056,80.002579,-229.056808,707.091492,77.807312,209.069809,435.201172,92.374588
29,27.827431,390.532593,683.258179,-95.102287,438.924408,647.547607,124.592278,460.624542,632.041626,71.875130,407.674866,708.455933,-28.089220,405.805359,718.398315,-117.213531,390.730682,387.859924,139.358322,391.441101,382.224518,26.505184,389.953644,826.439514,27.670843,382.797516,881.878784,167.032547,368.935272,123.528259,-106.092216,452.925323,972.410339,-162.716415,374.205231,115.849510,124.369667,334.083801,96.737831,152.094131,485.789307,976.024414,-118.571434,360.788391,88.956955,24.180901,419.287476,1006.709778,-205.325653,454.957428,89.150780,28.853062,423.492371,1055.227051,-54.819050,485.338745,1086.246704,106.138710,478.647247,1085.596802,236.653412,180.747696,81.206955,-254.451141,198.035660,79.520683,244.038849,692.175903,79.687393,-229.047180,707.153748,77.595840,209.095596,435.296997,92.393234
30,27.754107,390.773285,683.295227,-95.153229,439.173340,647.590210,124.547867,460.819244,632.061829,71.823784,407.907379,708.504883,-28.132740,405.988708,718.458008,-117.228951,390.904327,387.875671,139.328033,391.603394,382.273315,26.440413,390.208801,826.496094,27.603130,383.089905,881.962280,166.991470,369.118652,123.617325,-106.146835,453.265381,972.444397,-162.671387,374.309753,115.931618,124.313393,334.188324,96.855255,152.082413,485.967560,976.050964,-118.566872,360.843781,89.074089,24.124084,419.577423,1006.767944,-205.288971,455.094238,89.175255,28.800289,423.860107,1055.312866,-54.870098,485.726715,1086.305908,106.119499,478.965851,1085.611572,236.654404,180.832062,81.440063,-254.425186,198.151474,79.756538,244.033951,692.255249,79.436394,-229.013535,707.161316,77.421738,209.088394,435.420685,92.404259
31,27.717249,391.002228,683.318359,-95.213974,439.408752,647.641663,124.510826,461.043579,632.089478,71.794563,408.108032,708.529358,-28.184830,406.213898,718.520691,-117.246727,391.073669,387.905975,139.281677,391.802032,382.306152,26.377090,390.464691,826.562622,27.558550,383.365082,882.038513,166.935059,369.286285,123.674225,-106.167892,453.590851,972.477600,-162.584381,374.376251,116.019844,124.284935,334.268219,96.975044,152.056870,486.236298,976.071472,-118.548355,360.918213,89.179207,24.054815,419.936249,1006.834595,-205.233093,455.240234,89.172340,28.739100,424.239594,1055.365967,-54.892921,486.137482,1086.354858,106.069824,479.345520,1085.641968,236.651520,180.906982,81.658485,-254.435226,198.244934,79.988426,244.070694,692.292542,79.229164,-228.995316,707.192444,77.261986,209.083298,435.515259,92.417992
