arthur-kne-13
Date:,2012/07/09
Time:,14:42:20
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:L5,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:LSHO,,,Patient1:RSHO,,,Patient1:RTOE,,,Patient1:C7,,,Patient1:LTOE,,,Patient1:BHD,,,Patient1:BALARD,,,Patient1:BALARG,,,Patient1:RBHD,,,Patient1:BALAVD,,,Patient1:BALAVG,,,Patient1:LBHD
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,-17.216040,127.287445,597.969666,147.280457,244.294708,603.546692,90.576675,153.425461,657.501160,165.120209,229.472961,358.590363,-29.560863,96.044456,364.931213,140.926178,233.808548,658.095276,-6.559938,136.879959,677.979614,100.940979,147.723099,761.184875,103.167397,141.831055,832.413879,178.277679,216.658768,117.837563,-44.798347,86.086243,126.108665,151.049652,169.840118,94.599579,1.802495,87.328072,96.063942,-32.156544,121.842171,895.640381,158.477783,256.100220,904.987793,191.835068,286.757599,92.602295,86.916199,160.147751,927.621582,-122.765282,113.897110,101.422066,115.119675,145.293304,1001.876465,377.167969,128.759933,73.020988,-19.692274,-138.493607,75.252769,141.231232,239.539474,1028.785767,92.381165,555.250793,93.444641,-308.429352,286.847778,95.874763,12.808682,144.831329,1047.225464
22,-17.221380,127.290825,598.001587,147.214462,244.309097,603.587219,90.561165,153.443542,657.520325,165.058472,229.562332,358.617279,-29.637167,96.131958,364.925293,140.867538,233.836746,658.126953,-6.594800,136.869339,678.006775,100.905762,147.715454,761.239441,103.128952,141.871246,832.448120,178.254364,216.735764,117.844505,-44.847054,86.181480,126.134323,151.012436,169.902390,94.671440,1.774591,87.402382,96.130402,-32.197083,121.840416,895.678589,158.420959,256.107239,905.024292,191.781464,286.800476,92.609535,86.850479,160.216354,927.652527,-122.795364,113.930931,101.417679,115.028633,145.363159,1001.867126,377.154327,128.820511,73.169685,-19.703157,-138.443802,75.389320,141.166138,239.640152,1028.769287,92.346558,555.294861,93.246552,-308.443329,286.917389,95.677025,12.696499,144.928574,1047.238403
23,-17.244417,127.288689,598.036987,147.147400,244.355957,603.628052,90.527435,153.464706,657.530151,165.013397,229.660507,358.646393,-29.708160,96.219208,364.934631,140.824600,233.834167,658.158936,-6.629447,136.835419,678.050293,100.844566,147.695145,761.273682,103.085602,141.884811,832.484924,178.218506,216.783127,117.875786,-44.886372,86.220703,126.139519,150.972061,169.971649,94.724304,1.738938,87.477577,96.203224,-32.396076,122.286339,895.475708,158.404510,256.110840,905.054932,191.752594,286.809692,92.623611,86.791054,160.261780,927.701416,-122.842903,113.966019,101.409866,114.908951,145.428452,1001.857300,377.122772,128.878433,73.319000,-19.740793,-138.377045,75.541687,141.124405,239.710709,1028.761353,92.317986,555.350098,93.035507,-308.471771,286.997009,95.483444,12.606428,145.030136,1047.262939
24,-17.283587,127.279167,598.061157,147.103531,244.394516,603.663940,90.485367,153.453369,657.532898,164.912308,229.768585,358.675293,-29.795643,96.328796,364.968109,140.806870,233.831146,658.194580,-6.650272,136.810379,678.075562,100.810822,147.701950,761.274841,103.029572,141.872498,832.533752,178.167923,216.839722,117.911530,-44.953316,86.282341,126.141319,150.934235,170.028412,94.780373,1.667789,87.536247,96.264824,-32.848038,123.729675,894.739746,158.357239,256.129120,905.063721,191.759171,286.847412,92.639595,86.734596,160.282944,927.752014,-122.898933,114.021393,101.385368,114.796204,145.506500,1001.838623,377.072784,128.919662,73.472519,-19.775665,-138.309875,75.739601,141.098755,239.750427,1028.761841,92.261536,555.408630,92.849068,-308.541992,287.054932,95.312241,12.525434,145.149384,1047.266846
25,-17.328936,127.288879,598.065308,147.052185,244.416046,603.685913,90.438141,153.441833,657.550659,164.808487,229.869156,358.714142,-29.870384,96.450600,365.005341,140.757309,233.853409,658.237183,-6.678752,136.832382,678.070251,100.805733,147.709900,761.301697,102.981186,141.873474,832.558044,178.119934,216.906403,117.940720,-45.048248,86.363197,126.170769,150.904434,170.081955,94.839172,1.594516,87.587021,96.311829,-32.494968,122.361404,895.512878,158.269470,256.151550,905.087585,191.718765,286.937012,92.638054,86.684624,160.310150,927.778015,-122.929726,114.096260,101.358383,114.707802,145.594238,1001.823975,377.014221,128.946899,73.610252,-19.812593,-138.265930,75.934517,141.041428,239.806732,1028.764526,92.189911,555.463379,92.682785,-308.614532,287.092194,95.135918,12.409415,145.265091,1047.277832
26,-17.383530,127.319984,598.069092,146.977905,244.446808,603.717773,90.400581,153.451920,657.590271,164.738937,229.975403,358.736084,-29.943014,96.565239,365.015747,140.652695,233.878113,658.267151,-6.719824,136.853470,678.079285,100.778351,147.717850,761.362244,102.931778,141.893326,832.577698,178.105438,216.976715,117.963928,-45.138916,86.430664,126.209175,150.861801,170.161041,94.885620,1.546570,87.624802,96.357635,-32.406086,121.950172,895.797791,158.213425,256.159027,905.128357,191.615585,287.029663,92.605011,86.618843,160.352142,927.786316,-122.964066,114.163467,101.327438,114.623215,145.669922,1001.814880,376.973389,128.987503,73.744118,-19.866781,-138.252335,76.082787,140.969193,239.864487,1028.769897,92.128960,555.517334,92.500328,-308.627777,287.159821,94.951569,12.299318,145.346878,1047.303101
27,-17.440413,127.352333,598.085266,146.880219,244.485352,603.750183,90.367279,153.461929,657.619080,164.663406,230.096985,358.740540,-30.035843,96.684311,365.002533,140.555618,233.886703,658.285400,-6.765396,136.840073,678.106995,100.717674,147.735870,761.391296,102.884460,141.894272,832.610596,178.109711,217.050415,117.987076,-45.199715,86.464775,126.245102,150.828278,170.250549,94.923355,1.499333,87.664017,96.402100,-32.463345,122.028252,895.833313,158.189758,256.176819,905.147766,191.560165,287.102112,92.590401,86.567139,160.384003,927.809570,-123.030479,114.221870,101.288475,114.531708,145.713196,1001.808350,376.949219,129.028427,73.902275,-19.909391,-138.230225,76.226685,140.913528,239.900497,1028.790649,92.066635,555.581970,92.295593,-308.630798,287.256226,94.763870,12.202113,145.427856,1047.309692
28,-17.524225,127.400558,598.104431,146.812469,244.529388,603.791138,90.297768,153.482315,657.614319,164.593460,230.199326,358.773468,-30.142723,96.811119,364.989349,140.488663,233.894119,658.317871,-6.797965,136.836807,678.143555,100.647820,147.738419,761.405518,102.838852,141.882095,832.636230,178.079575,217.103256,118.026672,-45.244762,86.470268,126.290817,150.810822,170.289856,94.956818,1.476663,87.714539,96.457634,-32.518391,122.058243,895.865295,158.156525,256.194214,905.158569,191.564392,287.162109,92.591789,86.526245,160.425140,927.844116,-123.083656,114.265961,101.262787,114.421577,145.740433,1001.802124,376.932343,129.040878,74.079811,-19.941845,-138.171677,76.392563,140.849594,239.915131,1028.818359,92.013100,555.635376,92.112541,-308.667755,287.324585,94.569260,12.090857,145.523666,1047.303223
29,-17.631361,127.446167,598.130798,146.750992,244.581085,603.832275,90.222473,153.501785,657.603577,164.524231,230.272720,358.826019,-30.279249,96.951111,364.985016,140.431213,233.894485,658.362000,-6.840379,136.868042,678.178101,100.592567,147.739258,761.429138,102.805519,141.884659,832.662170,178.026993,217.178314,118.061638,-45.304234,86.518723,126.343445,150.780243,170.303253,94.983170,1.460403,87.770767,96.508720,-32.543842,122.042564,895.900635,158.077011,256.200775,905.170288,191.560287,287.229156,92.598961,86.458359,160.467667,927.868164,-123.114967,114.301529,101.265770,114.322037,145.795044,1001.805420,376.914368,129.066635,74.248703,-19.973581,-138.104507,76.556351,140.762344,239.936356,1028.831421,91.955368,555.690247,91.938644,-308.697937,287.360077,94.392624,11.993649,145.604660,1047.309814
30,-17.731556,127.471596,598.169922,146.660629,244.627304,603.850281,90.161209,153.500275,657.616638,164.415802,230.343887,358.840759,-30.448793,97.101364,365.003357,140.351654,233.908218,658.387146,-6.917870,136.919571,678.197083,100.557579,147.736893,761.446167,102.758881,141.898392,832.678284,177.994629,217.271378,118.085663,-45.381241,86.608528,126.367500,150.717361,170.346954,95.013657,1.404408,87.829041,96.530464,-32.571358,122.074821,895.935913,158.022079,256.206909,905.191956,191.526733,287.306244,92.605064,86.390320,160.478241,927.891113,-123.169189,114.373398,101.246193,114.237869,145.878632,1001.818787,376.886963,129.122772,74.405106,-19.985397,-138.058319,76.709198,140.683334,239.978943,1028.837769,91.882324,555.770752,91.764534,-308.713348,287.398224,94.226341,11.910489,145.670822,1047.329224
