angelina-ank-02
Date:,2012/07/12
Time:,14:58:52
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,Patient1:L5,,,Patient1:RTRO,,,Patient1:LTRO,,,Patient1:RKNE,,,Patient1:LKNE,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:LHEE,,,Patient1:RHEE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:LSHO,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:BALAVG,,,Patient1:BALARG,,,Patient1:BHD,,,Patient1:BALAVD,,,Patient1:BALARD,,,Patient1:RBHD,,,Patient1:LBHD
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,122.597153,-76.591919,647.323303,219.297104,-33.514820,617.244690,7.822179,-10.979386,612.879944,229.466522,-27.659359,351.956848,-1.125862,-25.577908,350.325928,186.869858,-54.054092,687.074158,41.023399,-51.719650,687.455505,114.568840,-71.902512,757.384949,113.537933,-82.047691,823.889160,248.373093,-49.207954,126.378685,-22.401630,-43.830551,118.459366,14.311398,-70.865471,93.611862,212.673370,-74.924225,93.682716,232.198196,-9.429957,897.172119,122.184990,-64.338768,917.818237,-7.039103,-2.542736,900.735962,290.858948,18.520811,97.387154,-65.576065,22.876558,91.446785,350.358887,-164.222916,86.214767,-135.628632,-164.807083,83.584007,120.661118,-70.145462,984.934082,356.764526,164.090668,88.687592,-136.491989,162.442535,86.978264,202.158035,-16.626652,1009.662781,43.800785,-9.270840,1026.755371
22,122.665009,-76.612480,647.338623,219.354919,-33.545536,617.260254,7.864458,-10.894472,612.868652,229.516891,-27.660133,351.960236,-1.049583,-25.593159,350.310303,186.927048,-54.049999,687.092346,41.081123,-51.687843,687.483459,114.612740,-71.873039,757.427368,113.567131,-81.999260,823.907104,248.382401,-49.241436,126.366554,-22.354866,-43.841835,118.466858,14.312614,-70.867210,93.606483,212.695770,-74.967407,93.646057,232.234146,-9.414365,897.180359,122.203659,-64.274544,917.856812,-6.957103,-2.414326,900.772644,290.851166,18.539980,97.380234,-65.416656,22.881227,91.405518,350.361328,-164.229721,86.229301,-135.632782,-164.781265,83.610344,120.755928,-70.071739,984.976013,356.759766,164.071762,88.673454,-136.517654,162.454056,86.959846,202.258331,-16.547710,1009.683167,43.834354,-9.220675,1026.752563
23,122.740150,-76.654305,647.362122,219.424896,-33.561966,617.268616,7.921987,-10.883822,612.873535,229.561890,-27.663143,351.955139,-1.012515,-25.588684,350.326782,186.943970,-54.048603,687.105835,41.105515,-51.611034,687.497253,114.633820,-71.801727,757.444519,113.568916,-81.945442,823.931030,248.413925,-49.261574,126.371239,-22.308599,-43.855263,118.459518,14.301675,-70.871971,93.602211,212.675003,-74.951134,93.665314,232.273026,-9.382151,897.181641,122.375107,-64.046112,917.933289,-6.853011,-2.252882,900.793945,290.847931,18.568594,97.371597,-65.414391,22.894619,91.394783,350.361725,-164.229202,86.246941,-135.604324,-164.795395,83.627655,120.845840,-69.996735,985.012146,356.764435,164.070770,88.680862,-136.518265,162.464294,86.948082,202.341583,-16.458529,1009.680969,43.872784,-9.177340,1026.750000
24,122.809708,-76.665657,647.399170,219.499802,-33.565510,617.295532,8.020320,-10.896870,612.866394,229.589020,-27.675879,351.949677,-0.987770,-25.563143,350.343506,186.969574,-54.050491,687.134521,41.160889,-51.518578,687.500305,114.655701,-71.742889,757.450195,113.559181,-81.885567,823.951233,248.469116,-49.267193,126.408180,-22.337671,-43.827454,118.476006,14.288304,-70.873260,93.608681,212.634598,-74.892937,93.715782,232.333359,-9.347407,897.178162,122.460014,-64.003807,917.983276,-6.766114,-2.068050,900.816223,290.852478,18.578039,97.369881,-65.538162,22.881098,91.425964,350.360626,-164.224304,86.256134,-135.605652,-164.794937,83.636490,120.940742,-69.908493,985.032837,356.759705,164.092163,88.674515,-136.450760,162.466064,86.938530,202.409988,-16.340841,1009.692383,43.943417,-9.094358,1026.745483
25,122.862000,-76.651207,647.422058,219.573914,-33.563305,617.336548,8.129827,-10.893376,612.844727,229.627213,-27.682480,351.965088,-0.964345,-25.509596,350.339020,187.091232,-54.117825,687.180542,41.224834,-51.463383,687.505981,114.702629,-71.721062,757.472900,113.561447,-81.833061,823.969849,248.499435,-49.283112,126.421356,-22.408312,-43.758640,118.507668,14.291220,-70.858498,93.620468,212.643646,-74.886147,93.726746,232.390732,-9.329278,897.182556,122.248375,-64.279984,917.981140,-6.698761,-1.867049,900.869690,290.877472,18.571283,97.376724,-65.455620,22.898252,91.398239,350.361816,-164.210785,86.262138,-135.615524,-164.782150,83.660057,121.039352,-69.803780,985.057434,356.757996,164.117935,88.640121,-136.391495,162.459213,86.926064,202.477371,-16.243725,1009.726013,44.031097,-9.003338,1026.749634
26,122.903809,-76.634018,647.433899,219.664795,-33.578415,617.377686,8.240325,-10.870776,612.820496,229.710373,-27.667501,351.973907,-0.917998,-25.484213,350.338531,187.266205,-54.252029,687.220825,41.264587,-51.432995,687.514587,114.790657,-71.719208,757.510071,113.576210,-81.786644,823.998535,248.491425,-49.271420,126.419754,-22.329096,-43.764236,118.486885,14.292590,-70.835075,93.624870,212.670792,-74.894104,93.717979,232.445267,-9.315470,897.193298,122.114029,-64.329254,918.003662,-6.604072,-1.671205,900.916077,290.919647,18.576941,97.383492,-65.282669,22.951176,91.338699,350.354706,-164.197250,86.276657,-135.608154,-164.773361,83.678322,121.154449,-69.722473,985.082642,356.770111,164.128433,88.620247,-136.382874,162.461929,86.912933,202.517044,-16.167288,1009.739136,44.134594,-8.923096,1026.767822
27,122.951378,-76.627190,647.456482,219.747238,-33.601540,617.426147,8.332949,-10.802752,612.803162,229.830078,-27.701448,351.953735,-0.856865,-25.476540,350.358643,187.376694,-54.323254,687.259155,41.313046,-51.400814,687.524109,114.828964,-71.691513,757.529785,113.607430,-81.739624,824.020203,248.481461,-49.238682,126.423775,-22.199284,-43.783875,118.432091,14.284439,-70.820236,93.622208,212.675247,-74.876152,93.720131,232.491608,-9.284762,897.203491,122.130859,-64.222176,918.051025,-6.491194,-1.509127,900.944824,290.929077,18.608522,97.376488,-60.993763,25.342413,89.589233,350.358246,-164.183578,86.311409,-135.617096,-164.751068,83.682953,121.289421,-69.672737,985.102844,356.795410,164.146988,88.611900,-136.382874,162.466141,86.899887,202.563263,-16.072405,1009.730530,44.246510,-8.811965,1026.787231
28,123.025208,-76.631409,647.483948,219.819824,-33.626221,617.469849,8.437398,-10.780052,612.791016,229.921387,-27.758505,351.920197,-0.799299,-25.437880,350.373535,187.432327,-54.317078,687.306641,41.384636,-51.343887,687.531982,114.832642,-71.643967,757.535461,113.635529,-81.684525,824.024231,248.464767,-49.196186,126.412674,-22.178476,-43.738705,118.431831,14.270987,-70.810715,93.629486,212.692535,-74.883217,93.711937,232.538208,-9.241235,897.213928,122.329926,-64.047699,918.115051,-6.383658,-1.371639,900.974487,290.921295,18.627693,97.369568,-59.614998,26.180523,89.022217,350.375519,-164.160736,86.345619,-135.630554,-164.740829,83.711403,121.448784,-69.624001,985.131531,356.789337,164.165436,88.588028,-136.436890,162.498657,86.873589,202.627884,-15.964145,1009.726440,44.359428,-8.680999,1026.791382
29,123.097572,-76.634026,647.521179,219.900574,-33.673973,617.503357,8.537248,-10.770883,612.773254,229.988251,-27.769678,351.907715,-0.755740,-25.382765,350.368347,187.446259,-54.282623,687.344666,41.468674,-51.291298,687.545227,114.867828,-71.588051,757.548828,113.626030,-81.618401,824.041321,248.440384,-49.134724,126.385452,-22.188990,-43.705509,118.460587,14.273094,-70.802055,93.630630,212.682678,-74.867325,93.710014,232.584076,-9.212031,897.211670,122.524788,-63.836205,918.176514,-6.240660,-1.303740,901.012756,290.921753,18.626940,97.361588,-59.678879,26.257792,89.018723,350.380951,-164.136734,86.355431,-135.637619,-164.725662,83.746727,121.603127,-69.567924,985.176392,356.752014,164.169586,88.552895,-136.495499,162.538498,86.842598,202.704987,-15.866022,1009.729736,44.530258,-8.596854,1026.784058
30,123.152077,-76.644836,647.564575,219.968887,-33.739708,617.536133,8.651640,-10.751401,612.750549,230.080032,-27.773764,351.906372,-0.703427,-25.336702,350.349518,187.441666,-54.256279,687.391785,41.547092,-51.245075,687.542053,114.878670,-71.497185,757.568665,113.586075,-81.536804,824.071045,248.440933,-49.096718,126.384613,-22.210682,-43.698952,118.456673,14.284855,-70.791008,93.621674,212.664993,-74.826286,93.714775,232.621658,-9.181954,897.183777,122.484718,-63.801758,918.193909,-6.110082,-1.218605,901.068848,290.924133,18.625811,97.335960,-59.682945,26.305580,89.003166,350.374420,-164.126282,86.346527,-135.626053,-164.720978,83.756477,121.724174,-69.474274,985.234863,356.744049,164.167038,88.546959,-136.497375,162.559631,86.816978,202.793335,-15.778357,1009.728699,44.712341,-8.516102,1026.781616
