arthur-kne-12
Date:,2012/07/09
Time:,14:41:36
Type:,General Capture
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,Patient1:RKNE,,,Patient1:LTRO,,,Patient1:RTRO,,,Patient1:LKNE,,,Patient1:L5,,,Patient1:RASI,,,Patient1:LASI,,,Patient1:T12,,,Patient1:T7,,,Patient1:RANK,,,Patient1:LANK,,,Patient1:RHEE,,,Patient1:LHEE,,,Patient1:RTOE,,,Patient1:LTOE,,,Patient1:RSHO,,,Patient1:C7,,,Patient1:BALARD,,,Patient1:BALARG,,,Patient1:BHD,,,Patient1:BALAVD,,,Patient1:BALAVG,,,Patient1:RBHD,,,Patient1:LBHD,,,Patient1:LSHO
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,160.586243,234.654846,361.023621,-20.227257,124.685768,598.995972,142.898422,245.517029,607.297058,-33.006130,97.001984,365.252106,87.636887,155.514221,664.144104,134.747360,237.414200,661.576233,-10.603824,136.680634,679.173218,92.033928,157.249771,769.584656,91.698387,157.919281,842.334045,175.557678,221.028229,119.815735,-48.136360,89.291718,126.926277,148.474945,173.890015,98.035049,-0.498139,90.634117,98.846817,189.824005,290.447266,92.842171,-125.658249,116.476509,99.879379,134.581055,284.542999,903.587585,72.134399,186.648697,931.732727,375.823395,131.828598,81.718323,-20.607702,-136.070786,83.912750,113.179688,191.135590,998.157349,89.875076,558.150391,83.808128,-310.078583,289.123749,86.325844,100.451126,286.279053,1031.493774,18.288914,147.978287,1040.266968,-44.257126,137.148438,901.757446
22,160.617249,234.478607,361.010864,-20.276245,124.681900,599.013794,142.874649,245.383148,607.257935,-33.014400,97.004295,365.250977,87.563797,155.453903,664.136841,134.775482,237.324432,661.558899,-10.659087,136.672684,679.150818,91.991882,157.192108,769.538513,91.641998,157.802704,842.267944,175.562195,220.963913,119.794014,-48.071609,89.257759,126.901230,148.491333,173.840408,97.970375,-0.490866,90.598557,98.771225,189.903915,290.354523,92.866020,-125.473305,116.356392,99.906158,134.647461,284.354279,903.614014,72.195801,186.456116,931.722595,375.874847,131.770523,81.564148,-20.549807,-136.102234,83.747345,113.331825,190.920502,998.137512,89.907776,558.113708,83.981750,-310.087372,289.090393,86.469330,100.640121,286.045685,1031.510986,18.438522,147.738098,1040.245239,-44.221008,137.112396,901.821411
23,160.667068,234.329163,360.997162,-20.322182,124.675926,599.011902,142.842926,245.226212,607.205688,-33.008358,97.001961,365.264862,87.506264,155.417679,664.129211,134.810913,237.219910,661.527527,-10.700604,136.651413,679.160950,91.940842,157.126221,769.499207,91.573097,157.687698,842.197754,175.589371,220.888672,119.768028,-48.065510,89.176956,126.878525,148.500122,173.783295,97.894775,-0.374918,90.540489,98.719261,189.986908,290.281769,92.877663,-125.279930,116.230644,99.923561,134.843582,284.158569,903.615051,72.309578,186.301071,931.738342,375.932037,131.730408,81.418694,-20.466965,-136.150757,83.552948,113.401344,190.731506,998.087830,89.937988,558.075195,84.169395,-310.058472,289.036224,86.635071,100.832764,285.789429,1031.515137,18.497997,147.566696,1040.217896,-44.207611,137.073105,901.885376
24,160.737762,234.186554,360.994598,-20.390667,124.666428,599.010010,142.836243,245.097992,607.147156,-33.018230,96.970619,365.291229,87.440231,155.388046,664.088013,134.864838,237.109818,661.500916,-10.764154,136.613876,679.176453,91.916260,157.029907,769.464600,91.533737,157.576126,842.128113,175.629425,220.805496,119.734184,-48.034786,89.079178,126.868698,148.515549,173.697357,97.823013,-0.257274,90.468712,98.654793,189.991394,290.235413,92.861465,-125.261765,116.206573,99.952576,135.099106,283.969086,903.593933,72.422974,186.163620,931.742249,375.917114,131.713531,81.232605,-20.406204,-136.205063,83.362129,113.512238,190.545532,998.049438,89.980988,558.029114,84.342598,-310.031006,288.964996,86.831352,100.999733,285.532379,1031.506226,18.543674,147.420090,1040.212769,-44.167099,137.004883,901.942322
25,160.785934,234.014771,360.996826,-20.443928,124.639854,599.004089,142.822144,244.964157,607.093140,-33.031712,96.909409,365.310303,87.408806,155.322327,664.049622,134.883865,237.025009,661.477966,-10.834699,136.600616,679.167419,91.886108,156.944382,769.418274,91.531166,157.458435,842.074585,175.655090,220.726288,119.696037,-47.901604,89.019814,126.844124,148.551086,173.609543,97.762314,-0.262215,90.408203,98.555336,190.007416,290.183990,92.855171,-125.228058,116.172165,99.971664,135.182724,283.816620,903.581543,72.493370,186.014572,931.721558,375.907440,131.684219,81.035835,-20.392778,-136.260147,83.192467,113.671104,190.356644,998.031982,90.044624,557.934265,84.522415,-309.996674,288.899353,87.027016,101.173248,285.282104,1031.501953,18.571873,147.289032,1040.225220,-44.131935,136.952728,901.996948
26,160.814636,233.849792,360.994507,-20.471029,124.598373,599.002502,142.797897,244.810959,607.060730,-33.015446,96.854218,365.304871,87.369118,155.235916,664.038086,134.923233,236.930908,661.425171,-10.873085,136.597519,679.163086,91.866676,156.885391,769.366333,91.535507,157.338745,842.022156,175.681061,220.648590,119.647308,-47.791767,88.955391,126.801285,148.574677,173.513458,97.681770,-0.260445,90.319771,98.463287,190.097427,290.120605,92.857880,-125.071793,116.033020,99.990959,135.131210,283.702057,903.559753,72.533722,185.868332,931.686768,376.003052,131.623627,80.839813,-20.433935,-136.315216,83.031609,113.819969,190.155594,998.000610,90.080444,557.843567,84.727921,-309.959290,288.832123,87.218185,101.349701,285.062714,1031.502075,18.587240,147.158890,1040.218384,-44.142872,136.918701,902.036072
27,160.870316,233.699600,360.986755,-20.499689,124.558746,599.015503,142.781418,244.664261,607.028870,-32.947445,96.774582,365.272827,87.313156,155.157623,664.024475,134.981049,236.806351,661.327087,-10.909517,136.586395,679.174744,91.842804,156.825699,769.313293,91.537209,157.233597,841.960876,175.718811,220.550079,119.604500,-47.729836,88.840935,126.783272,148.595261,173.424072,97.592606,-0.208205,90.231087,98.390129,190.186981,290.032166,92.873535,-124.961327,115.888916,100.035980,135.080795,283.603607,903.536438,72.509918,185.730179,931.642395,376.131592,131.556061,80.635681,-20.497171,-136.380051,82.854309,113.907066,189.954300,997.947632,90.107239,557.791138,84.939293,-309.887268,288.765564,87.444565,101.499702,284.868958,1031.515137,18.574993,147.028259,1040.198853,-44.121441,136.864197,902.059692
28,160.947128,233.544952,360.970642,-20.566187,124.532753,599.023376,142.765167,244.508057,606.973267,-32.856712,96.655769,365.234589,87.332153,155.074097,664.016357,134.992844,236.705002,661.321289,-10.963511,136.565979,679.188599,91.798164,156.760956,769.261780,91.523476,157.135391,841.915222,175.759216,220.451889,119.571861,-47.707436,88.720932,126.785614,148.629059,173.345428,97.522820,-0.160498,90.161057,98.320816,190.227203,289.939484,92.879677,-124.919029,115.825409,100.064980,135.027939,283.526031,903.525818,72.506943,185.607224,931.616882,376.199829,131.497437,80.441353,-20.490501,-136.455444,82.653061,113.996765,189.751480,997.909241,90.163887,557.742615,85.158180,-309.783752,288.703339,87.701019,101.684937,284.636658,1031.543457,18.711685,146.850403,1040.181396,-44.079391,136.797928,902.091675
29,161.012299,233.404877,360.949127,-20.638254,124.541588,599.017334,142.773926,244.312851,606.922546,-32.828899,96.541428,365.200745,87.341301,154.961044,664.009949,135.069916,236.614059,661.457947,-11.039503,136.542145,679.191711,91.738503,156.667908,769.224121,91.494164,157.029312,841.852661,175.804352,220.360611,119.536362,-47.689106,88.632874,126.766014,148.665817,173.258682,97.457893,-0.098537,90.082771,98.242882,190.247711,289.864075,92.863640,-124.883873,115.806671,100.072891,135.046875,283.415070,903.517029,72.557220,185.498123,931.603394,376.225830,131.430664,80.252090,-20.388868,-136.534119,82.429245,114.111763,189.530487,997.862061,90.192139,557.707825,85.397232,-309.716675,288.618958,87.942497,101.906380,284.363434,1031.559937,18.995333,146.627243,1040.169434,-44.099037,136.772858,902.116272
30,161.029037,233.263519,360.923981,-20.672472,124.536812,599.016357,142.761063,244.102020,606.880554,-32.795033,96.440697,365.177643,87.271141,154.831604,664.000183,135.088699,236.522797,661.591797,-11.131941,136.532257,679.185730,91.674126,156.558228,769.189270,91.470741,156.930695,841.783020,175.844025,220.265762,119.493477,-47.625305,88.532364,126.741241,148.710342,173.168152,97.379913,-0.027737,90.022873,98.152176,190.283600,289.788818,92.852707,-124.839302,115.767052,100.093613,135.124191,283.262146,903.512207,72.651054,185.395752,931.580627,376.237579,131.338455,80.052750,-20.309710,-136.617050,82.217453,114.243019,189.308731,997.806885,90.202141,557.653076,85.642265,-309.679565,288.527252,88.174469,102.132927,284.118896,1031.557129,19.147375,146.449738,1040.146851,-44.143417,136.784424,902.144714
